,trade_date,price,settle,per,normcjl,normcje,normccl,jc,dt,g_settle,q,iv,normprice,normsettle,normper,normjc,normdt,normgse,normq,normiv
4486,20200817,3.8,0.0052,0.692307692,0.330027274,-0.035735768,0.766596816,-0.382,9,0.0525,-3.767151557,0.088172913,1.9674974028369596,-0.7462366929356941,0.1349941471290675,-1.1962382875413178,-0.8605035729704866,-0.5954826072258208,-0.8199698139789464,-0.8344337913617471
4487,20200817,3.6,0.017,0.594117647,3.178319473,0.01326728,2.173593974,-0.182,9,0.1147,-0.966234376,0.233230591,1.559476736624675,-0.6574758763819054,0.12336510092942807,-0.4677400781251914,-0.8605035729704866,-0.2445935866364786,-0.2771204233451816,-0.1379348817662672
4488,20200817,3.5,0.0352,0.5,8.062576393,0.221782177,2.862394476,-0.082,9,0.1941,0.945153901,0.439369202,1.3554664035185322,-0.5205736000023333,0.1122183653803777,-0.10349097341712842,-0.8605035729704866,0.20332583836020574,0.09332821700466366,0.851846009301263
4489,20200817,3.4,0.0734,0.427792916,8.697404226,0.530324841,2.519093937,0.018,9,0.383,4.109589594,0.933059692,1.1514560704123893,-0.23322926166718727,0.10366658688004965,0.26075813129093467,-0.8605035729704866,1.2689678960664235,0.7066316018021683,3.2223161057732215
4490,20200818,3.8,0.0027,-0.962962963,-0.121166249,-0.038000226,0.730390906,-0.387,8,0.049,-4.319823796,0.073753357,1.9674974028369596,-0.7650419506801408,-0.06104628568570921,-1.2144507427767208,-0.9310495914295038,-0.6152271662621985,-0.9270839372370407,-0.9036697337077356
4491,20200818,3.6,0.0105,-0.714285714,1.624542693,-0.01414156,2.168053116,-0.187,8,0.112,-1.107118975,0.208755493,1.559476736624675,-0.706369546517467,-0.0315944281433256,-0.48595253336059463,-0.9310495914295038,-0.2598251036073986,-0.304425450154124,-0.25545281879847664
4492,20200818,3.5,0.0277,-0.353790614,3.48062488,0.070816111,3.150244143,-0.087,8,0.1948,1.105753024,0.430847168,1.3554664035185322,-0.5769893732356735,0.011100472064161124,-0.12170342865253153,-0.9310495914295038,0.20727475016748134,0.12445414127270688,0.810927200518624
4493,20200818,3.4,0.0638,-0.197492163,3.931886002,0.235064917,2.616820284,0.013,8,0.387,4.754756571,0.950515747,1.1514560704123893,-0.30544145140586276,0.029611533013477093,0.24254567605553154,-0.9310495914295038,1.2915331063937123,0.8316722501645156,3.3061318916107605
4494,20200819,3.8,0.0008,-1.875,-0.22550623,-0.039006661,0.661722339,-0.449,7,0.0788,-5.453192268,0.087310791,1.9674974028369596,-0.7793339465659203,-0.16906253966599044,-1.4402851876957201,-1.001595609888521,-0.4471163493238963,-1.1467435503674301,-0.8385732967034657
4495,20200819,3.6,0.003,-2.333333333,1.311387551,-0.029429644,2.057553189,-0.249,7,0.157,-1.435230608,0.21043396,1.559476736624675,-0.7627853197508071,-0.22334481954774138,-0.7117869782795937,-1.001595609888521,-0.005966487425398627,-0.36801719118886167,-0.24739360779075595
4496,20200819,3.5,0.0086,-2.139534884,4.146903426,0.029977248,3.333473113,-0.149,7,0.2575,1.601249699,0.40852356,1.3554664035185322,-0.7206615424032465,-0.20039248138719298,-0.3475378735715306,-1.001595609888521,0.5609844220477346,0.22048699433577879,0.7037397090006849
4497,20200819,3.4,0.0276,-1.275362319,6.233010148,0.23469105,3.350962766,-0.049,7,0.449,6.16723066,0.883110046,1.1514560704123893,-0.5777415835454514,-0.09804501140848082,0.016711231136532414,-1.001595609888521,1.6412938664666898,1.1054256848254715,2.9824813417445277
4498,20200820,3.8,0.0004,-0.75,-0.20686564,-0.039197554,0.430782779,-0.488,6,0.0994,-6.733290254,0.102233887,1.9674974028369596,-0.7823427878050317,-0.03582421622297396,-1.5823423385318645,-1.0721416283475382,-0.33090551613835856,-1.3948410008616687,-0.7669195915353141
4499,20200820,3.6,0.0015,-0.533333333,0.371026431,-0.037830842,1.701436773,-0.288,6,0.1904,-1.770600786,0.233673096,1.559476736624675,-0.7740684743974752,-0.01016350203891498,-0.8538441291157383,-1.0721416283475382,0.18245301880746362,-0.4330157202417767,-0.13581018037686157
4500,20200820,3.5,0.0043,-0.465116279,1.524917784,-0.029930472,3.142715344,-0.188,6,0.2888,1.822445446,0.416946411,1.3554664035185322,-0.7530065857236948,-0.00208427901208679,-0.4895950244076752,-1.0721416283475382,0.7375571928587701,0.2633572288733313,0.7441822875533708
4501,20200820,3.4,0.0135,-0.414814815,4.222885375,0.031047847,3.63671875,-0.088,6,0.4885,7.584261392,0.856246948,1.1514560704123893,-0.6838032372241309,0.0038731278591036564,-0.12534591969961217,-1.0721416283475382,1.8641253184486675,1.3800622483745877,2.853497349147069
4502,20200821,3.8,0.0004,-0.5,-0.385818679,-0.039315595,0.365223013,-0.464,5,0.0773,-7.991197957,0.090240479,1.9674974028369596,-0.7823427878050317,-0.006215699902303629,-1.4949225534019295,-1.1426876468065554,-0.4555783031966297,-1.6386377238348457,-0.824506309518858
4503,20200821,3.6,0.0011,-0.818181818,0.009351677,-0.038772177,1.554921272,-0.264,5,0.1679,-2.072903691,0.218139648,1.559476736624675,-0.7770773156365867,-0.04389926610707786,-0.7664243439858032,-1.1426876468065554,0.055523710716463545,-0.49160543823817854,-0.21039450947565008
4504,20200821,3.5,0.0029,-1.0,1.347451937,-0.033309768,2.718311031,-0.164,5,0.265,2.203276548,0.39352417,1.3554664035185322,-0.763537530060585,-0.06543273254364429,-0.4021752392777401,-1.1426876468065554,0.6032941914114013,0.3371665985531858,0.6317196758412037
4505,20200821,3.4,0.0137,-0.248175182,3.763022204,0.018628606,3.474003642,-0.064,5,0.464,9.010065707,0.900863647,1.1514560704123893,-0.6822988166045751,0.023608937032507715,-0.03792613456967705,-1.1426876468065554,1.7259134051940233,1.6563992314211213,3.067725803867334
4506,20200824,3.8,0.0001,-2.0,-0.420429673,-0.039334559,0.312183048,-0.454,2,0.065,-20.05263556,0.100708008,1.9674974028369596,-0.7845994187343653,-0.18386679782632562,-1.4584976429311232,-1.354325702183607,-0.524966324953043,-3.9762805850272223,-0.7742461465603755
4507,20200824,3.6,0.0002,-4.0,-0.129159902,-0.039173803,1.326582953,-0.254,2,0.16,-5.042240136,0.258300781,1.559476736624675,-0.7838472084245874,-0.42073492839168825,-0.7299994335149969,-1.354325702183607,0.010957420320068051,-1.0670963848071122,-0.01755959216352376
4508,20200824,3.5,0.001,-2.0,0.804610258,-0.037095269,2.223842362,-0.154,2,0.2566,5.652872395,0.504882813,1.3554664035185322,-0.7778295259463645,-0.18386679782632562,-0.36575032880693376,-1.354325702183607,0.5559072497240946,1.005737242547788,1.1664116307443586
4509,20200824,3.4,0.0073,-1.397260274,4.177965442,0.017986189,2.737386808,-0.054,2,0.4589,23.11399805,0.0,1.1514560704123893,-0.7304402764303588,-0.11248188176877616,-0.0015012240988707324,-1.354325702183607,1.6971427620267299,4.389900646555394,-1.2577987494052445
4510,20200825,3.6,0.0001,-1.0,-0.32655073,-0.039315034,1.193983041,-0.241,1,0.0475,-20.43334027,0.114746094,1.559476736624675,-0.7845994187343653,-0.06543273254364429,-0.6826470499029487,-1.4248717206426242,-0.6236891201349318,-4.050065458509672,-0.706841844171035
4511,20200825,3.8,0.0001,-1.0,-0.446421719,-0.039341489,0.291055885,-0.441,1,0.1439,-30.92461737,0.290527344,1.9674974028369596,-0.7845994187343653,-0.06543273254364429,-1.411145259319075,-1.4248717206426242,-0.07986755124726973,-6.083393476681078,0.13717724285950808
4512,20200825,3.5,0.0003,-3.666666667,0.22619429,-0.038768549,1.931805329,-0.141,1,0.2496,11.98332789,0.592285156,1.3554664035185322,-0.7830949981148096,-0.3812569066702725,-0.3183979451948855,-1.4248717206426242,0.516418131651339,2.232651030362108,1.586076673194508
4513,20200825,3.4,0.0053,-0.830188679,4.162586533,0.000329934,1.984231993,-0.041,1,0.446,46.26467555,0.0,1.1514560704123893,-0.7454844826259162,-0.04532128746659194,0.04585115951317746,-1.4248717206426242,1.624369958721223,8.876763470948847,-1.2577987494052445
4514,20200826,3.4,0.0,-39.0,1.567421032,-0.035120598,1.497863127,-0.077,0,0.077,0.0,0.5,1.1514560704123893,-0.7853516290441432,-4.565927213285534,-0.08527851818172524,-1.4954177391016414,-0.4572706939711763,-0.0898532860734795,1.1429666537038559
4515,20200826,3.5,0.0,-1.0,-0.222261449,-0.039309748,1.813670862,-0.177,0,0.177,0.0,0.5,1.3554664035185322,-0.7853516290441432,-0.06543273254364429,-0.44952762288978826,-1.4954177391016414,0.10685956421104574,-0.0898532860734795,1.1429666537038559
4516,20200826,3.6,0.0,0.0,-0.440456054,-0.039340942,1.169260665,-0.277,0,0.277,0.0,0.5,1.559476736624675,-0.7853516290441432,0.05300133273903703,-0.8137767275978515,-1.4954177391016414,0.670989822393268,-0.0898532860734795,1.1429666537038559
4517,20200826,3.8,0.0,0.0,-0.475269848,-0.039344183,0.283125268,-0.477,0,0.477,0.0,0.5,1.9674974028369596,-0.7853516290441432,0.05300133273903703,-1.5422749370139777,-1.4954177391016414,1.7992503387577121,-0.0898532860734795,1.1429666537038559
4518,20201013,3.8,0.0222,0.045045045,-0.237876956,-0.034651927,-0.550837244,-0.363,43,0.3926,0.037133566,0.268917084,1.9674974028369596,-0.6183609402734563,0.058336200539228354,-1.1270309576467856,1.538061054636098,1.3231244008519167,-0.08265638149811402,0.03341491373912291
4519,20201014,3.8,0.0157,-0.387096774,-0.27101766,-0.035994917,-0.465778735,-0.376,42,0.3989,0.040116788,0.252223969,1.9674974028369596,-0.6672546104090177,0.0071558881364056975,-1.174383341258834,1.4675150361770808,1.3586646071173965,-0.08207819937412596,-0.04673759218512013
4520,20201015,3.8,0.018,0.2,-0.278588815,-0.03599604,-0.387466538,-0.375,41,0.3928,0.022370492,0.260929108,1.9674974028369596,-0.6499537732841267,0.0766881457955733,-1.1707408502117533,1.3969690177180636,1.324252661368281,-0.08551763201246158,-0.004939599104208496
4521,20201016,3.8,0.0171,-0.029239766,-0.188072952,-0.034378297,-0.258208059,-0.368,40,0.3875,0.0287344,0.257907867,1.9674974028369596,-0.6567236660721275,0.04953834838374271,-1.145243412882189,1.3264229992590464,1.2943537576846234,-0.08428423475127733,-0.019446180838718016
4522,20201019,3.8,0.0108,-0.759259259,0.073233298,-0.030532869,-0.121822599,-0.391,37,0.4039,0.030475351,0.248291016,1.9674974028369596,-0.7041129155881333,-0.036920827907849216,-1.2290207069650434,1.1147849438819948,1.3868711200265076,-0.08394681878057883,-0.06562178717402838
4523,20201020,3.8,0.0096,-0.052083333,-0.274008942,-0.037460764,-0.076501767,-0.388,36,0.3963,0.020210021,0.241539001,1.9674974028369596,-0.7131394393054677,0.0468328918783754,-1.2180932338238015,1.0442389254229776,1.3439972204046589,-0.08593635569832694,-0.09804179520057575
4524,20201021,3.8,0.0105,0.057142857,-0.241594934,-0.037399252,-0.044208296,-0.367,35,0.38,0.029620666,0.24131012,1.9674974028369596,-0.706369546517467,0.05976899359541396,-1.1416009218351082,0.9736929069639605,1.2520439883209566,-0.08411246638864846,-0.09914077437303385
4525,20201022,3.8,0.0088,-0.193181818,-0.252647469,-0.037481553,0.007710809,-0.38,34,0.3906,0.02689827,0.24079895,1.9674974028369596,-0.7191571217836907,0.03012202469459797,-1.1889533054471564,0.9031468885049433,1.3118417956882722,-0.08464009748737884,-0.1015951728752483
4526,20201023,3.8,0.0093,0.053763441,-0.091946322,-0.035823063,0.095222521,-0.392,33,0.3931,-0.002540535,0.248657227,1.9674974028369596,-0.7153960702348013,0.05936875562025262,-1.232663198012124,0.8326008700459261,1.3259450521428278,-0.09034567045599144,-0.06386341377595237
4527,20201026,3.8,0.0054,-0.5,-0.065092382,-0.036961014,0.147374257,-0.446,30,0.4478,0.011623269,0.260932922,1.9674974028369596,-0.7447322723161383,-0.006215699902303629,-1.429357714554478,0.6209628146688745,1.6345243033685033,-0.08760056523738195,-0.004921286065713623
4528,20201027,3.8,0.0051,0.117647059,-0.190979735,-0.037962436,0.262844038,-0.454,29,0.4585,0.024771169,0.268074036,1.9674974028369596,-0.7469889032454718,0.0669347522049585,-1.4584976429311232,0.5504167962098573,1.6948862409940013,-0.08505235369027528,0.029366992796002474
4529,20201028,3.8,0.0056,0.196428571,-0.28446998,-0.03836847,0.340754417,-0.436,28,0.4363,0.006312549,0.26587677,1.9674974028369596,-0.7432278516965826,0.07626516694023484,-1.3929328040836717,0.47987077775084014,1.569649323677548,-0.08862984276667944,0.018816752407546485
4530,20201029,3.8,0.0056,0.178571429,0.107776693,-0.036717038,0.604156636,-0.417,27,0.417,0.001472993,0.260261536,1.9674974028369596,-0.7432278516965826,0.07415027301884473,-1.3237254741891398,0.40932475929182294,1.4607721838483785,-0.08956780339020634,-0.008144966627577218
4531,20201030,3.8,0.003,-0.766666667,-0.016724869,-0.037688053,0.600180753,-0.471,26,0.4713,0.014124412,0.263916016,1.9674974028369596,-0.7627853197508071,-0.037798117350496666,-1.5204199907314937,0.33877874083280574,1.7670949140413252,-0.08711581546946731,0.00940213167313088
4532,20201102,3.8,0.0029,-0.034482759,-0.329491313,-0.038929027,0.588147364,-0.483,23,0.483,0.012712277,0.285507202,1.9674974028369596,-0.763537530060585,0.048917399408504064,-1.5641298832964614,0.12714068545575413,1.8330981542486455,-0.08738950318484949,0.1130728763949182
4533,20201103,3.8,0.004,0.175,-0.193582319,-0.038316898,0.722566031,-0.445,22,0.445,0.001365307,0.286521912,1.9674974028369596,-0.7552632166530284,0.07372729416350626,-1.4257152235073975,0.056594666996736945,1.618728656139401,-0.08958867415349643,0.11794503771929574
4534,20201104,3.8,0.0029,-0.448275862,-0.22545553,-0.03850758,0.827588546,-0.42,21,0.4211,0.007029037,0.263931274,1.9674974028369596,-0.763537530060585,-8.979996572121416e-05,-1.3346529473303816,-0.013951351462280251,1.4839015244338496,-0.08849097929837169,0.009475393430172244
4535,20201105,3.8,0.0036,-0.416666667,-0.061661702,-0.037666898,0.961351615,-0.382,20,0.3833,0.003022855,0.258460999,1.9674974028369596,-0.7582720578921399,0.003653805498441794,-1.1962382875413178,-0.08449736992129744,1.2706602868409698,-0.08926742262637168,-0.016790300500812875
4536,20201106,3.8,0.0024,-0.5,-0.115352683,-0.038480079,0.922100349,-0.392,19,0.3941,0.018267239,0.253463745,1.9674974028369596,-0.7672985816094744,-0.006215699902303629,-1.232663198012124,-0.15504338838031465,1.33158635472465,-0.08631288879683781,-0.04078476952831003
4537,20201109,3.8,0.0051,0.490196078,0.305049222,-0.035945482,1.070371161,-0.332,16,0.3358,0.015471712,0.275543213,1.9674974028369596,-0.7469889032454718,0.11105724704220338,-1.0141137351872862,-0.3666814437573662,1.0026984142044144,-0.08685469350950283,0.06523047625859889
4538,20201110,3.9,0.0017,-1.352941176,-0.187582855,-0.038508813,-0.549462604,-0.434,15,0.3356,-0.667287773,0.227050781,2.171507735943102,-0.7725640537779195,-0.10723299082297462,-1.3856478219895105,-0.4372274622163834,1.0015701536880501,-0.21918119459131866,-0.16760742985784238
4539,20201110,3.8,0.0033,-0.939393939,0.112863562,-0.036630893,1.124574283,-0.334,15,0.4353,0.724255042,0.328903198,1.9674974028369596,-0.7605286888214735,-0.05825491035864413,-1.0213987172814476,-0.4372274622163834,1.5640080210957257,0.050515522715348336,0.32144008805543994
4540,20201111,3.9,0.0012,-0.333333333,-0.407737849,-0.039241327,-0.519728078,-0.436,14,0.336,-0.725443014,0.223480225,2.171507735943102,-0.7763251053268088,0.013523311017621279,-1.3929328040836717,-0.5077734806754006,1.0038266747207791,-0.23045233725600062,-0.18475156448716964
4541,20201111,3.8,0.002,-0.4,-0.239059949,-0.038791969,1.11947754,-0.336,14,0.4376,0.786754486,0.315124512,1.9674974028369596,-0.7703074228485858,0.005627706625964501,-1.0286836993756088,-0.5077734806754006,1.5769830170339167,0.06262862099633214,0.2552813027572326
4542,20201112,3.9,0.0006,-0.5,-0.400859589,-0.03928097,-0.462902565,-0.453,13,0.3533,-0.777597502,0.220581055,2.171507735943102,-0.780838367185476,-0.006215699902303629,-1.4548551518840425,-0.5783194991344178,1.1014212093863034,-0.24056046620092994,-0.1986720185546333
4543,20201112,3.8,0.0012,-0.833333333,-0.331738999,-0.039144131,1.099492385,-0.353,13,0.453,0.845129743,0.312957764,1.9674974028369596,-0.7763251053268088,-0.04569372162371938,-1.0906060471759793,-0.5783194991344178,1.6638590767939787,0.07394240524725584,0.24487759548592095
4544,20201113,3.9,0.0004,-1.0,-0.422136563,-0.039314954,-0.454633575,-0.512,12,0.412,-0.860061836,0.25189209,2.171507735943102,-0.7823427878050317,-0.06543273254364429,-1.6697621236617997,-0.648865517593435,1.4325656709392673,-0.2565429857001094,-0.048331119427556926
4545,20201113,3.8,0.0007,-0.428571429,-0.232739387,-0.039123224,1.020186218,-0.412,12,0.512,0.933972001,0.340087891,1.9674974028369596,-0.780086156875698,0.0022438761385590086,-1.3055130189537365,-0.648865517593435,1.99669592912149,0.09116103846675327,0.37514373605303286
4546,20201116,3.9,0.0004,0.0,-0.440253256,-0.03932865,-0.448944679,-0.471,9,0.3747,-1.102951633,0.266052246,2.171507735943102,-0.7823427878050317,0.05300133273903703,-1.5204199907314937,-0.8605035729704866,1.2221450846372988,-0.30361777219755737,0.019659305827298468
4547,20201116,3.8,0.0007,0.0,-0.316157292,-0.039230337,0.924384367,-0.371,9,0.4746,1.261385523,0.365539551,1.9674974028369596,-0.780086156875698,0.05300133273903703,-1.1561708860234308,-0.8605035729704866,1.785711212561339,0.15461747770338158,0.4973506656124246
4548,20201117,3.9,0.0003,0.0,-0.468526788,-0.039341109,-0.44831023,-0.47,8,0.3718,-1.271888485,0.270874023,2.171507735943102,-0.7830949981148096,0.05300133273903703,-1.5167774996844132,-0.9310495914295038,1.2057853071500146,-0.33635964253413214,0.04281121663351297
4549,20201117,3.8,0.0006,0.0,-0.44452893,-0.039323211,0.903384094,-0.37,8,0.4735,1.410237518,0.379638672,1.9674974028369596,-0.780838367185476,0.05300133273903703,-1.15252839497635,-0.9310495914295038,1.779505779721334,0.18346667586193655,0.5650480294345225
4550,20201118,3.9,0.0002,-1.0,-0.455885663,-0.0393357,-0.441690809,-0.465,7,0.365,-1.480285716,0.272216797,2.171507735943102,-0.7838472084245874,-0.06543273254364429,-1.4985650444490102,-1.001595609888521,1.1674244495936232,-0.37674938009064357,0.04925858736030177
4551,20201118,3.8,0.0005,-0.2,-0.411929024,-0.039306455,0.864407756,-0.365,7,0.465,1.552300194,0.390075684,1.9674974028369596,-0.7815905774952538,0.02931451968250077,-1.134315939740947,-1.001595609888521,1.7315547077758455,0.21100002730179193,0.6151616640773914
4552,20201119,3.9,0.0003,0.333333333,-0.47314046,-0.039342575,-0.436572917,-0.44,6,0.34,-1.717376489,0.287841797,2.171507735943102,-0.7830949981148096,0.09247935446045279,-1.4075027682719943,-1.0721416283475382,1.026391885048068,-0.4227002502273991,0.12428250620746115
4553,20201119,3.8,0.0005,0.4,-0.411354427,-0.039324208,0.799313253,-0.34,6,0.44,1.796733565,0.399841309,1.9674974028369596,-0.7815905774952538,0.10037495885210956,-1.0432536635639313,-1.0721416283475382,1.5905221432302898,0.25837397587764127,0.662051613356866
4554,20201120,3.9,0.0002,0.0,-0.449987598,-0.039340376,-0.431729954,-0.435,5,0.3356,-2.047329015,0.297607422,2.171507735943102,-0.7838472084245874,0.05300133273903703,-1.3892903130365912,-1.1426876468065554,1.0015701536880501,-0.4866487771214441,0.17117245548693577
4555,20201120,3.8,0.0003,-0.5,-0.430147116,-0.039329726,0.76065414,-0.335,5,0.4353,2.159903697,0.408447266,1.9674974028369596,-0.7830949981148096,-0.006215699902303629,-1.025041208328528,-1.1426876468065554,1.5640080210957257,0.3287604500618574,0.7033733810093552
4556,20201123,3.8,0.0001,-1.0,-0.321396261,-0.039315793,0.691943276,-0.279,2,0.2811,0.123551747,0.379882813,1.9674974028369596,-0.7845994187343653,-0.06543273254364429,-0.8210617096920128,-1.354325702183607,0.6941191629787391,-0.06590756178514431,0.5662202799670834
4557,20201123,3.9,0.0001,0.0,-0.431347008,-0.039338954,-0.420838574,-0.379,2,0.38,0.067029458,0.492675781,2.171507735943102,-0.7845994187343653,0.05300133273903703,-1.185310814400076,-1.354325702183607,1.2520439883209566,-0.07686221990535366,1.1077991905438669
4558,20201124,3.8,0.0001,0.0,-0.435707183,-0.039339905,0.661278225,-0.307,1,0.307,0.009436784,0.584472656,1.9674974028369596,-0.7845994187343653,0.05300133273903703,-0.9230514590102704,-1.4248717206426242,0.8402288998479345,-0.08802433073031814,1.5485647137709284
4559,20201124,3.9,0.0001,0.0,-0.478142831,-0.039344449,-0.420605942,-0.407,1,0.408,0.114472634,0.748046875,2.171507735943102,-0.7845994187343653,0.05300133273903703,-1.2873005637183335,-1.4248717206426242,1.4100004606119787,-0.06766719644802478,2.333971365402511
4560,20201125,3.8,0.0,0.0,-0.433087698,-0.039340282,0.611347061,-0.332,0,0.332,0.0,0.5,1.9674974028369596,-0.7853516290441432,0.05300133273903703,-1.0141137351872862,-1.4954177391016414,0.9812614643934902,-0.0898532860734795,1.1429666537038559
4561,20201125,3.9,0.0,0.0,-0.47317426,-0.039343989,-0.419231302,-0.432,0,0.432,0.0,0.5,2.171507735943102,-0.7853516290441432,0.05300133273903703,-1.3783628398953491,-1.4954177391016414,1.545391722575712,-0.0898532860734795,1.1429666537038559
4562,20201130,3.5,0.0559,-0.699463327,3.603842049,0.299577682,0.360739571,-0.027,23,0.0765,-0.018001282,0.188049316,1.3554664035185322,-0.3648660658783144,-0.029838952593722445,0.09684603417230629,0.12714068545575413,-0.46009134526208745,-0.09334213787910045,-0.3548741655429834
4563,20201201,3.5,0.1117,0.48522829,5.147174691,0.420052581,0.282533116,0.057,22,0.0465,-0.030702979,0.215766907,1.3554664035185322,0.05486728697773649,0.11046889171390087,0.4028152821270793,0.056594666996736945,-0.6293304227167541,-0.09580387024421201,-0.22178729848232698
4564,20201202,4.0,0.0236,0.127118644,-0.306068052,-0.035421652,-0.645666272,-0.455,56,0.0503,-0.735949229,0.056793213,2.375518069049245,-0.6078299959365662,0.06805651052117896,-1.4621401339782039,2.455159294603322,-0.6078934729058296,-0.23248856040794008,-0.9851043876016324
4565,20201202,3.5,0.1015,-0.122167488,3.463032084,0.343653917,0.330095668,0.045,21,0.4622,2.120724411,0.757488251,1.3554664035185322,-0.021858164619606053,0.038532540489823845,0.3591053895621117,-0.013951351462280251,1.715759060546743,0.3211670618407274,2.3793044231195997
4566,20201203,4.0,0.022,-0.031818182,-0.398645703,-0.037571579,-0.61914629,-0.462,55,0.051,-0.757134521,0.056108475,2.375518069049245,-0.6198653608930119,0.049232976094872795,-1.4876375713077683,2.3846132761443046,-0.6039445610985541,-0.23659450932017906,-0.9883921782028208
4567,20201203,3.5,0.0962,-0.047817048,2.407684046,0.221862797,0.557566906,0.038,20,0.4681,2.257309923,0.768695831,1.3554664035185322,-0.061725311037833214,0.04733816535457992,0.3336079522325473,-0.08449736992129744,1.7490427457794944,0.34763887702382723,2.4331179637527556
4568,20201204,4.0,0.0211,-0.090047393,-0.332347396,-0.036609716,-0.554178677,-0.457,54,0.0422,-0.773369849,0.049911499,2.375518069049245,-0.6266352536810129,0.04233665391793977,-1.469425116072365,2.3140672576852874,-0.6535880238185896,-0.23974109929125156,-1.0181471493722156
4569,20201204,3.5,0.0959,0.050052138,3.434116356,0.272226377,0.73523387,0.043,19,0.4637,2.37960619,0.782588959,1.3554664035185322,-0.06398194196716678,0.05892921091846681,0.3518204074679504,-0.15504338838031465,1.7242210144194767,0.3713412751054555,2.499826245839488
4570,20201207,4.0,0.0127,-0.653543307,-0.363493911,-0.037590751,-0.515181191,-0.489,51,0.0482,-0.855624995,0.045200348,2.375518069049245,-0.6898209197023538,-0.024400457947260406,-1.5859848295789452,2.102429202308236,-0.6197402083276563,-0.2556830757929093,-1.0407678860314613
4571,20201207,3.5,0.0691,-0.383502171,3.889974251,0.25172014,1.274727294,0.011,16,0.489,3.002564989,0.794208527,1.3554664035185322,-0.26557430498763573,0.007581611582773017,0.23526069396137028,-0.3666814437573662,1.866945969739579,0.49207772769358793,2.555617959546435
4572,20201208,4.0,0.0099,-0.242424242,-0.382725997,-0.038279808,-0.482972313,-0.501,50,0.0499,-0.890346093,0.042562485,2.375518069049245,-0.7108828083761342,0.024290044235904498,-1.6296947221439129,2.0318831838492186,-0.6101499939385585,-0.26241241681708977,-1.0534336664885446
4573,20201208,3.5,0.0588,-0.175170068,4.735104436,0.268910634,1.774144668,-0.001,15,0.501,3.294586864,0.793746948,1.3554664035185322,-0.3430519668947562,0.03225522946995331,0.19155080139640268,-0.4372274622163834,1.9346416007214455,0.5486748659348843,2.5534016737584317
4574,20201209,4.0,0.0085,-0.164705882,-0.413061317,-0.03874781,-0.461802853,-0.53,49,0.0576,-0.956011726,0.044813156,2.375518069049245,-0.7214137527130243,0.03349454555780743,-1.7353269625092511,1.9613371653902012,-0.5667119640585274,-0.27513915829357416,-1.0426270003473825
4575,20201209,3.5,0.0389,-0.637532134,5.736305196,0.272517861,2.313045939,-0.03,14,0.53,3.729653742,0.759780884,1.3554664035185322,-0.4927418185405521,-0.0225041896389261,0.0859185610310644,-0.5077734806754006,2.0982393755942903,0.6329957416856317,2.3903125710964526
4576,20201210,4.0,0.0068,-0.191176471,-0.41255432,-0.038872171,-0.436297989,-0.544,48,0.062,-0.996000789,0.044265747,2.375518069049245,-0.7342013279792481,0.030359526092110404,-1.78632183716838,1.890791146931184,-0.5418902326985097,-0.28288949044506423,-1.0452554015244837
4577,20201210,3.5,0.028,-0.285714286,4.335962605,0.110646192,2.803306094,-0.044,13,0.544,4.134499912,0.736862183,1.3554664035185322,-0.5747327423063399,0.019163028338718354,0.03492368637193558,-0.5783194991344178,2.177217611739801,0.7114595028334889,2.2802677222064482
4578,20201211,4.0,0.0068,-0.25,-0.332110797,-0.038417405,-0.394064811,-0.571,47,0.0806,-1.036957524,0.053859711,2.375518069049245,-0.7342013279792481,0.023392816418366703,-1.8846690954395566,1.8202451284721668,-0.4369620046766163,-0.2908273683615975,-0.9991896878247352
4579,20201211,3.5,0.0184,-0.766304348,5.191452428,0.085978225,3.616860486,-0.071,12,0.571,4.620411643,0.72026062,1.3554664035185322,-0.6469449320450152,-0.03775520643839752,-0.06342357189924143,-0.648865517593435,2.3295327814490006,0.805634685471689,2.2005548060305764
4580,20201214,4.0,0.0055,-0.509090909,-0.3821514,-0.038799474,-0.37078052,-0.539,44,0.0543,-1.081600128,0.03950882,2.375518069049245,-0.7439800620063604,-0.007292373212288542,-1.768109381932977,1.6086070730951152,-0.5853282625785408,-0.2994796093282698,-1.0680959330579147
4581,20201214,3.5,0.0224,0.102678571,3.151634532,0.030742107,3.078318736,-0.039,9,0.539,6.042223527,0.830383301,1.3554664035185322,-0.6168565196539005,0.06516197331998347,0.053136141607338726,-0.8605035729704866,2.14901109883069,1.081197890289363,2.729312251315416
4582,20201214,3.0,0.4853,0.013661768,-0.479224424,-0.038251883,-0.733664396,0.461,44,0.0029,-0.036474181,0.227661133,0.33541473798781923,2.8651250043078553,0.054619351462225886,1.8743816651476541,1.6086070730951152,-0.875291215284203,-0.09692239438700935,-0.1646768059272056
4583,20201215,4.0,0.0055,-0.018181818,-0.423725154,-0.039065235,-0.339840541,-0.536,43,0.049,-1.114224198,0.037216187,2.375518069049245,-0.7439800620063604,0.0508479861190672,-1.7571819087917349,1.538061054636098,-0.6152271662621985,-0.30580252263667773,-1.0791040810347672
4584,20201215,3.5,0.0208,0.019230769,2.923283087,0.017120826,2.908878465,-0.036,8,0.536,6.809615305,0.860725403,1.3554664035185322,-0.6288918846103464,0.0552789108902192,0.06406361474858063,-0.9310495914295038,2.1320871910852235,1.2299270858152132,2.875000788793831
