,trade_date,price,open,settle,close,per,high,low,normcjl,vol,normcje,amount,normccl,oi,jc,ts_code,dt,shibor,g_settle,q,iv
553,20150721,3.6,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,-0.469101384,746,-0.039343613,0.0746,-0.409672265,15429,-0.832,10000223.SH,1,1.304,0.8428,1.430706106302603,0.0
554,20150721,2.9,0.0018,0.0003,0.0004,-3.5,0.0034,0.0004,-0.464335613,1028,-0.039317572,1.7408,-0.630756713,4975,-0.132,10000229.SH,1,1.304,0.1557,3.1125162515295086,0.469482421875
555,20150721,2.8,0.02,0.0057,0.0057,-2.50877193,0.02,0.0052,-0.360468829,7174,-0.037902603,92.2773,-0.574819429,7620,-0.032,10000232.SH,1,1.304,0.0549,2.2884128753825665,0.38177490234375
556,20150721,2.65,0.1035,0.1183,0.0802,-0.290523691,0.1171,0.0782,-0.463270919,1091,-0.037677795,106.6616,-0.705537142,1439,0.118,10000256.SH,1,1.304,0.0001,-0.013888687080776325,0.33203125
557,20150721,2.55,0.1977,0.2184,0.1763,-0.121384005,0.2178,0.1756,-0.471180072,623,-0.037470364,119.934,-0.700186619,1692,0.218,10000275.SH,1,1.304,0.0001,-0.027545417950624092,0.59033203125
558,20150721,2.5,0.2562,0.3308,0.24,-0.0675,0.28,0.2307,-0.427865629,3186,-0.026664971,811.3148,-0.652370287,3953,0.268,10000283.SH,36,1.304,0.0542,-0.019711822838837895,0.46955108642578125
559,20150722,3.6,0.0001,0.0,0.0001,0.0,0.0001,0.0001,-0.480627116,64,-0.039344678,0.0064,-0.410898867,15371,-0.863,10000223.SH,0,1.323,0.863,0.0,0.5
560,20150722,2.9,0.0003,0.0,0.0001,-2.0,0.001,0.0001,-0.463642717,1069,-0.039342054,0.1743,-0.636572498,4700,-0.163,10000229.SH,0,1.323,0.163,0.0,0.5
561,20150722,2.8,0.0053,0.0,0.0001,-52.0,0.0069,0.0001,-0.443616336,2254,-0.039261316,5.3403,-0.59985903,6436,-0.063,10000232.SH,0,1.323,0.063,0.0,0.5
562,20150722,2.65,0.0979,0.087,0.0501,-0.954091816,0.1,0.0353,-0.468594387,776,-0.038601213,47.5769,-0.707757714,1334,0.087,10000256.SH,0,1.323,0.0,0.0,0.25
563,20150722,2.55,0.1972,0.187,0.1667,-0.182963407,0.2098,0.123,-0.474053055,453,-0.038252342,69.8993,-0.700863365,1660,0.187,10000275.SH,0,1.323,0.0,0.0,0.75
564,20150722,2.5,0.2453,0.2886,0.2084,-0.17706334,0.2484,0.1829,-0.437566172,2612,-0.030601461,559.4393,-0.626273271,5187,0.237,10000283.SH,35,1.323,0.0433,-0.01952978861319178,0.40540313720703125
565,20150723,2.5,0.211,0.3248,0.272,0.224264706,0.28,0.2101,-0.428237427,3164,-0.026840091,800.1098,-0.632279391,4903,0.294,10000283.SH,34,1.332,0.0227,-0.019194188030690854,0.36153411865234375
566,20150724,2.5,0.2801,0.2799,0.212,-0.321226415,0.2812,0.212,-0.411219228,4171,-0.023152918,1036.0328,-0.608889359,6009,0.245,10000283.SH,33,1.337,0.027,-0.019645196068320107,0.3508148193359375
567,20150727,2.5,0.21,0.0844,0.0844,-1.488151659,0.21,0.083,-0.39230824,5290,-0.027558784,754.1244,-0.569532351,7870,-0.006,10000283.SH,30,1.374,0.1224,0.171070330326079,0.36101722717285156
568,20150728,2.5,0.08,0.1065,0.1065,0.248826291,0.131,0.08,-0.243115925,14118,-0.015617102,1518.2104,-0.529625487,9757,-0.016,10000283.SH,29,1.388,0.1338,0.07142005122434879,0.4286994934082031
569,20150728,2.45,0.11,0.1272,0.1271,0.134539732,0.1563,0.1036,-0.430620313,3023,-0.033337484,384.3755,-0.714419433,1019,0.034,10000300.SH,29,1.388,0.1075,0.08643541550371928,0.4240074157714844
570,20150729,2.5,0.114,0.1297,0.1297,0.121048574,0.1297,0.0929,-0.328815317,9047,-0.023721687,999.6402,-0.515138894,10442,0.034,10000283.SH,28,1.427,0.1157,0.11748512123804529,0.4432487487792969
571,20150729,2.45,0.1319,0.1561,0.1562,0.155569782,0.1562,0.1134,-0.437278873,2629,-0.033926442,346.6911,-0.706086998,1413,0.084,10000300.SH,28,1.427,0.0944,0.1291454311310156,0.4487419128417969
572,20150730,2.5,0.1287,0.07,0.07,-0.838571429,0.1287,0.0667,-0.318861276,9636,-0.02301159,1045.0756,-0.500017852,11157,-0.031,10000283.SH,27,1.448,0.1702,0.3993868012515954,0.426025390625
573,20150730,2.45,0.1497,0.0894,0.0894,-0.674496644,0.152,0.0823,-0.447520213,2023,-0.035385597,253.3274,-0.694709206,1951,0.019,10000300.SH,27,1.448,0.14,0.40134086548463194,0.42986297607421875
574,20150731,2.5,0.071,0.0747,0.0747,0.049531459,0.1,0.066,-0.299392591,10788,-0.026226225,839.3879,-0.467893566,12676,-0.038,10000283.SH,26,1.47,0.1529,0.24628958490929728,0.41814422607421875
575,20150731,2.45,0.0924,0.093,0.093,0.006451613,0.1207,0.0502,-0.414396409,3983,-0.033232645,391.0836,-0.6747452,2895,0.012,10000300.SH,26,1.47,0.1234,0.2587580025838799,0.4153785705566406
576,20150731,2.35,0.1466,0.1622,0.1622,0.096177559,0.1794,0.131,-0.434980487,2765,-0.033024833,404.3804,-0.713213979,1076,0.112,10000317.SH,26,1.47,0.0734,0.14707941147809495,0.4410858154296875
577,20150803,2.5,0.0719,0.064,0.064,-0.1234375,0.074,0.0554,-0.325942334,9217,-0.030192531,585.6046,-0.451122956,13469,-0.022,10000283.SH,23,1.488,0.1425,0.38138779165043046,0.39948272705078125
578,20150803,2.45,0.0922,0.0821,0.0821,-0.123020706,0.0922,0.0723,-0.420750771,3607,-0.03478389,291.8275,-0.654421673,3856,0.028,10000300.SH,23,1.488,0.112,0.3902668135308759,0.39550018310546875
579,20150803,2.35,0.1498,0.1368,0.1368,-0.09502924,0.1498,0.1187,-0.42102117,3591,-0.032132377,461.484,-0.69153696,2101,0.128,10000317.SH,23,1.488,0.0667,0.38965167935186035,0.40995025634765625
580,20150804,2.5,0.0699,0.0945,0.0945,0.26031746,0.1019,0.0664,-0.299510891,10781,-0.025250004,901.8512,-0.46108381,12998,0.04,10000283.SH,22,1.497,0.0815,0.19219662398117635,0.35821533203125
581,20150804,2.45,0.0859,0.1289,0.1289,0.333591932,0.1314,0.0842,-0.410492532,4214,-0.032259541,453.3474,-0.643868666,4355,0.09,10000300.SH,22,1.497,0.06,0.15295810182733743,0.37157440185546875
582,20150804,2.35,0.14,0.1948,0.1948,0.281314168,0.1954,0.139,-0.431532907,2969,-0.031786601,483.6084,-0.687370742,2298,0.19,10000317.SH,22,1.497,0.0334,0.20187823475332098,0.38944244384765625
583,20150805,2.5,0.0967,0.077,0.077,-0.255844156,0.0967,0.071,-0.301690978,10652,-0.02581937,865.4204,-0.412633029,15289,-0.009,10000283.SH,21,1.508,0.1145,0.21531483673506555,0.39874267578125
584,20150805,2.45,0.1228,0.096,0.096,-0.279166667,0.1269,0.0894,-0.394910825,5136,-0.031094219,527.9103,-0.617221793,5615,0.041,10000300.SH,21,1.508,0.0844,0.22136758791103078,0.3837928771972656
585,20150805,2.35,0.191,0.1485,0.1485,-0.286195286,0.1959,0.1471,-0.436518378,2674,-0.032428802,442.5173,-0.672355441,3008,0.141,10000317.SH,21,1.508,0.0416,0.25399992456361836,0.3679656982421875
586,20150806,2.5,0.07,0.074,0.074,0.054054054,0.0948,0.0651,-0.250399782,13687,-0.022406847,1083.77,-0.357245601,17908,-0.029,10000283.SH,20,1.517,0.1168,0.11764231560631207,0.4059715270996094
587,20150806,2.45,0.0822,0.092,0.092,0.106521739,0.1199,0.0822,-0.418790383,3723,-0.033523754,372.457,-0.616735382,5638,0.021,10000300.SH,20,1.517,0.092,0.1709319697095325,0.4027099609375
588,20150806,2.35,0.1427,0.1488,0.1488,0.040994624,0.18,0.133,-0.440726453,2425,-0.033518067,372.8209,-0.653681482,3891,0.121,10000317.SH,20,1.517,0.0466,0.15391907810192526,0.39507293701171875
589,20150807,2.5,0.0761,0.0817,0.0817,0.068543452,0.0979,0.0761,-0.37554354,6282,-0.031008996,533.3633,-0.380825968,16793,0.004,10000283.SH,19,1.529,0.0789,0.024481416765209502,0.353271484375
590,20150807,2.45,0.0965,0.105,0.105,0.080952381,0.1479,0.0965,-0.454381572,1617,-0.036632598,173.5383,-0.613859212,5774,0.054,10000300.SH,19,1.529,0.0578,0.06724101440532167,0.3520355224609375
591,20150807,2.35,0.1522,0.1742,0.1742,0.126291619,0.2042,0.1522,-0.466008703,929,-0.03681421,161.9179,-0.654104448,3871,0.154,10000317.SH,19,1.529,0.0275,0.07047818482779653,0.36525726318359375
592,20150810,2.5,0.0869,0.1294,0.1294,0.328438949,0.1494,0.0816,-0.268567174,12612,-0.017608137,1390.8144,-0.432575886,14346,0.116,10000283.SH,16,1.557,0.036,0.21294577436220594,0.3456230163574219
593,20150810,2.45,0.1136,0.1926,0.1658,0.314837153,0.1879,0.1065,-0.416204698,3876,-0.030438127,569.8902,-0.615656818,5689,0.166,10000300.SH,16,1.557,0.0228,-0.01855285691686738,0.3824958801269531
594,20150810,2.35,0.1844,0.2814,0.253,0.271146245,0.2762,0.172,-0.436349379,2684,-0.030007447,597.4472,-0.667258698,3249,0.266,10000317.SH,16,1.557,0.0117,-0.01827602342757038,0.42369842529296875
595,20150811,2.5,0.1294,0.12,0.12,-0.078333333,0.1352,0.1089,-0.310242327,10146,-0.019715016,1256.0062,-0.478150498,12191,0.09,10000283.SH,15,1.586,0.0413,0.12177281856049078,0.3611412048339844
596,20150811,2.45,0.1781,0.152,0.152,-0.171710526,0.1781,0.1433,-0.418486185,3741,-0.029911662,603.576,-0.629318627,5043,0.14,10000300.SH,15,1.586,0.0257,0.1441368641100777,0.3540229797363281
597,20150811,2.35,0.2682,0.253,0.2368,-0.132601351,0.2682,0.2244,-0.449936898,1880,-0.031984746,470.9301,-0.681999071,2552,0.24,10000317.SH,15,1.586,0.0096,-0.01755138177330709,0.3865203857421875
598,20150812,2.5,0.1124,0.1002,0.1002,-0.121756487,0.1309,0.1002,-0.344667423,8109,-0.024865637,926.4448,-0.481639969,12026,0.064,10000283.SH,14,1.614,0.0421,0.07583520202886829,0.3403282165527344
599,20150812,2.45,0.1454,0.1342,0.1342,-0.083457526,0.1669,0.1334,-0.438259067,2571,-0.03341696,379.2902,-0.634436519,4801,0.114,10000300.SH,14,1.614,0.0289,0.10408901896260013,0.3540802001953125
600,20150812,2.35,0.23,0.2216,0.2216,-0.037906137,0.2496,0.2169,-0.440844752,2418,-0.030557174,562.273,-0.690712175,2140,0.214,10000317.SH,14,1.614,0.0088,0.027004220765296155,0.356536865234375
601,20150813,2.5,0.1031,0.1007,0.1007,-0.023833168,0.118,0.0782,-0.314011005,9923,-0.02468571,937.9574,-0.475041696,12338,0.076,10000283.SH,13,1.641,0.04,0.18327933073746294,0.3464775085449219
602,20150813,2.45,0.1392,0.1345,0.1345,-0.034944238,0.1528,0.1074,-0.448432807,1969,-0.035533174,243.8847,-0.639194889,4576,0.126,10000300.SH,13,1.641,0.024,0.18515304548510297,0.34391021728515625
603,20150813,2.35,0.2187,0.237,0.218,-0.003211009,0.237,0.186,-0.463473718,1079,-0.035855154,223.2829,-0.691388921,2108,0.226,10000317.SH,13,1.641,0.008,-0.017726753954716134,0.3790435791015625
604,20150814,2.5,0.1053,0.085,0.085,-0.238823529,0.1129,0.085,-0.347962903,7914,-0.027081481,784.6645,-0.47612026,12287,0.075,10000283.SH,12,1.667,0.04,0.3728245579998754,0.32811737060546875
605,20150814,2.45,0.1408,0.1509,0.121,-0.163636364,0.1495,0.1179,-0.456172961,1511,-0.036285675,195.7361,-0.643213068,4386,0.125,10000300.SH,12,1.667,0.0231,-0.017213130981076786,0.37963104248046875
606,20150814,2.35,0.2291,0.2348,0.2066,-0.108906099,0.2388,0.1991,-0.464335613,1028,-0.035877442,221.8568,-0.685255911,2398,0.225,10000317.SH,12,1.667,0.0072,-0.015498794806449005,0.382171630859375
607,20150817,2.5,0.08,0.0545,0.0545,-0.467889908,0.0811,0.0446,-0.298429297,10845,-0.02978919,611.4123,-0.470642847,12546,0.048,10000283.SH,9,1.701,0.0565,0.820766843129835,0.354705810546875
608,20150817,2.45,0.112,0.1315,0.0862,-0.299303944,0.1146,0.0673,-0.372670557,6452,-0.030846532,543.7585,-0.653258516,3911,0.098,10000300.SH,9,1.701,0.0313,-0.018659937574856688,0.4494476318359375
609,20150817,2.35,0.1997,0.2077,0.1625,-0.228923077,0.2038,0.1379,-0.447503313,2024,-0.034313161,321.947,-0.675844913,2843,0.198,10000317.SH,9,1.701,0.0077,-0.016145134742834705,0.4106903076171875
610,20150818,2.5,0.0547,0.0093,0.0093,-4.88172043,0.0708,0.0089,-0.250247683,13696,-0.031705733,488.7827,-0.443742195,13818,-0.09,10000283.SH,8,1.745,0.1365,0.7281306542771006,0.3376922607421875
611,20150818,2.45,0.099,0.0201,0.0201,-3.925373134,0.1069,0.0127,-0.313673007,9943,-0.030768787,548.733,-0.631200827,4954,-0.04,10000300.SH,8,1.745,0.1088,0.9495141133013776,0.37375640869140625
612,20150818,2.35,0.158,0.1065,0.0506,-2.122529644,0.1858,0.0401,-0.399744196,4850,-0.030993723,534.3405,-0.6641076,3398,0.06,10000317.SH,8,1.745,0.0448,-0.015168781477371824,0.5084609985351562
613,20150819,2.5,0.01,0.0121,0.0121,0.173553719,0.0181,0.0079,-0.277186123,12102,-0.03691396,155.5354,-0.45294171,13383,-0.073,10000283.SH,7,1.788,0.1164,0.6954969974427293,0.34716033935546875
614,20150819,2.45,0.0176,0.024,0.024,0.266666667,0.0425,0.0138,-0.32322145,9378,-0.035925594,218.7758,-0.642197949,4434,-0.023,10000300.SH,7,1.788,0.0796,0.7234361121434584,0.34854888916015625
615,20150819,2.35,0.0515,0.1052,0.0731,0.295485636,0.0868,0.0424,-0.303211969,10562,-0.028771458,676.5317,-0.662732959,3463,0.077,10000317.SH,7,1.788,0.0266,-0.01706262814560694,0.436309814453125
616,20150819,2.3,0.0809,0.1432,0.1171,0.309137489,0.1232,0.0691,-0.43956036,2494,-0.035622777,238.1515,-0.725945262,474,0.127,10000323.SH,7,1.788,0.0147,-0.015283024050535913,0.4405364990234375
617,20150820,2.5,0.0113,0.0035,0.0035,-2.228571429,0.0113,0.003,-0.394843225,5140,-0.038830272,32.9206,-0.484664177,11883,-0.139,10000283.SH,6,1.83,0.1406,-0.029573587132130305,0.31231689453125
618,20150820,2.45,0.0202,0.0078,0.0078,-1.58974359,0.0217,0.0068,-0.378399623,6113,-0.038141499,76.9916,-0.630460636,4989,-0.089,10000300.SH,6,1.83,0.0931,-0.07629905091588328,0.28563690185546875
619,20150820,2.35,0.068,0.0389,0.0389,-0.748071979,0.0715,0.0363,-0.378991119,6078,-0.034389863,317.0392,-0.6559655,3783,0.011,10000317.SH,6,1.83,0.0293,0.05430852040808589,0.28142547607421875
620,20150820,2.3,0.102,0.0732,0.0732,-0.393442623,0.1109,0.0692,-0.458184049,1392,-0.037430852,122.4622,-0.722942202,616,0.061,10000323.SH,6,1.83,0.0173,0.14941403390120908,0.3280792236328125
621,20150821,2.5,0.0035,0.0026,0.0026,-0.346153846,0.0044,0.0015,-0.417894688,3776,-0.039163099,11.6247,-0.490712594,11597,-0.226,10000283.SH,5,1.847,0.2452,0.5553033618886776,0.512847900390625
622,20150821,2.45,0.008,0.003,0.003,-1.666666667,0.0094,0.003,-0.435504384,2734,-0.039074491,17.2943,-0.638962257,4587,-0.176,10000300.SH,5,1.847,0.1828,0.14202275024990701,0.419403076171875
623,20150821,2.35,0.0385,0.0135,0.0135,-1.851851852,0.0452,0.0132,-0.384889184,5729,-0.037107078,143.1788,-0.654273635,3863,-0.076,10000317.SH,5,1.847,0.0894,0.015876400674710123,0.37689971923828125
624,20150821,2.3,0.0696,0.0239,0.0239,-1.912133891,0.0822,0.0213,-0.395417822,5106,-0.035873643,222.0999,-0.705050731,1462,-0.026,10000323.SH,5,1.847,0.0525,0.10221560335443827,0.34149169921875
625,20150821,2.25,0.1091,0.0455,0.0455,-1.397802198,0.1199,0.0429,-0.449294702,1918,-0.037466701,120.1684,-0.715603738,963,0.024,10000329.SH,5,1.847,0.0497,0.9294416287488532,0.4533843994140625
626,20150824,2.5,0.0011,0.0003,0.0003,-2.666666667,0.0018,0.0001,-0.456003962,1521,-0.039332058,0.8139,-0.506404642,10855,-0.453,10000283.SH,2,1.866,0.4726,1.7518584977116707,0.0
627,20150824,2.45,0.0015,0.0006,0.0006,-1.5,0.0024,0.0005,-0.463575117,1073,-0.039323017,1.3924,-0.650974498,4019,-0.403,10000300.SH,2,1.866,0.4092,0.5223465479924747,0.0
628,20150824,2.35,0.0128,0.0007,0.0007,-17.28571429,0.0128,0.0007,-0.431600507,2965,-0.039108271,15.1329,-0.660766167,3556,-0.303,10000317.SH,2,1.866,0.3168,1.193242069089194,0.8868408203125
629,20150824,2.3,0.0106,0.0014,0.0014,-6.571428571,0.0179,0.001,-0.451407189,1793,-0.039200504,9.2314,-0.701984225,1607,-0.253,10000323.SH,2,1.866,0.2799,2.3089590447046024,0.895751953125
630,20150824,2.25,0.023,0.0017,0.0017,-12.52941176,0.0349,0.001,-0.444055733,2228,-0.038983261,23.1316,-0.705346807,1448,-0.203,10000329.SH,2,1.866,0.269,5.845801014806838,0.91326904296875
631,20150824,2.15,0.1124,0.0884,0.0884,-0.271493213,0.119,0.0724,-0.32489454,9279,-0.025386033,893.1474,-0.646004645,4254,-0.103,10000339.SH,30,1.866,0.2651,0.46646011625299694,0.6880264282226562
632,20150825,2.5,0.0001,0.0001,0.0001,0.0,0.0003,0.0001,-0.455192767,1569,-0.039341212,0.2282,-0.527849029,9841,-0.614,10000283.SH,1,1.879,0.6459,6.232104130628032,0.0
633,20150825,2.45,0.0008,0.0001,0.0001,-7.0,0.0008,0.0001,-0.462037226,1164,-0.039341256,0.2254,-0.656642246,3751,-0.564,10000300.SH,1,1.879,0.5936,5.779091329095753,0.0
634,20150825,2.35,0.0009,0.0001,0.0003,-2.0,0.0009,0.0001,-0.470909674,639,-0.039342137,0.169,-0.661992769,3498,-0.464,10000317.SH,1,1.879,0.4641,0.023412926633754882,0.0
635,20150825,2.3,0.0012,0.0001,0.0001,-11.0,0.0012,0.0001,-0.475252948,382,-0.039341664,0.1993,-0.702935899,1562,-0.414,10000323.SH,1,1.879,0.4234,1.8273214685795363,0.0
636,20150825,2.25,0.0016,0.0002,0.0002,-7.0,0.0026,0.0001,-0.470994173,634,-0.03933276,0.769,-0.706213888,1407,-0.364,10000329.SH,1,1.879,0.3841,3.8943904769598103,0.0
637,20150825,2.15,0.07,0.0619,0.0619,-0.13085622,0.1099,0.0525,-0.377250429,6181,-0.031597214,495.7263,-0.629487814,5035,-0.264,10000339.SH,29,1.879,0.3903,0.45946240511757797,0.8134689331054688
638,20150825,2.05,0.0886,0.0858,0.0858,-0.032634033,0.1479,0.0724,-0.40745055,4394,-0.031151698,524.2325,-0.695153321,1930,-0.164,10000359.SH,29,1.879,0.319,0.49169481682490795,0.8261947631835938
639,20150826,2.5,0.0001,0.0,0.0001,0.0,0.0001,0.0001,-0.465028509,987,-0.039343236,0.0987,-0.532163285,9637,-0.554,10000283.SH,0,1.786,0.554,0.0,0.5
640,20150826,2.45,0.0005,0.0,0.0001,-4.0,0.0005,0.0001,-0.466329801,910,-0.039342789,0.1273,-0.658926263,3643,-0.504,10000300.SH,0,1.786,0.504,0.0,0.5
641,20150826,2.35,0.0002,0.0,0.0001,-1.0,0.0003,0.0001,-0.453333778,1679,-0.039341775,0.1922,-0.673391708,2959,-0.404,10000317.SH,0,1.786,0.404,0.0,0.5
642,20150826,2.3,0.0001,0.0,0.0001,0.0,0.0005,0.0001,-0.480728515,58,-0.039344563,0.0138,-0.703337717,1543,-0.354,10000323.SH,0,1.786,0.354,0.0,0.5
643,20150826,2.25,0.0005,0.0,0.0001,-4.0,0.0005,0.0001,-0.480965114,44,-0.039344646,0.0085,-0.706256184,1405,-0.304,10000329.SH,0,1.786,0.304,0.0,0.5
644,20150826,2.15,0.08,0.056,0.056,-0.428571429,0.12,0.0537,-0.401856683,4725,-0.033705949,360.7993,-0.632934989,4872,-0.204,10000339.SH,28,1.786,0.3691,0.7730232793634134,0.7677078247070312
645,20150826,2.05,0.1045,0.0824,0.0824,-0.268203883,0.18,0.0808,-0.41252052,4094,-0.032462513,440.3603,-0.682696965,2519,-0.104,10000359.SH,28,1.786,0.2937,0.7592630069159348,0.7818832397460938
646,20150826,1.85,0.1699,0.1629,0.1629,-0.042971148,0.2942,0.1516,-0.427105134,3231,-0.029692977,617.5685,-0.709703359,1242,0.096,10000388.SH,28,1.786,0.1747,0.760869028729381,0.8310585021972656
647,20150827,2.15,0.065,0.0884,0.0884,0.264705882,0.0975,0.0621,-0.385413081,5698,-0.032374673,445.9807,-0.632237094,4905,-0.04,10000339.SH,27,1.759,0.2275,0.6691235636773276,0.6560516357421875
648,20150827,2.05,0.0948,0.1295,0.1295,0.267953668,0.1424,0.0916,-0.370524269,6579,-0.027793521,739.1048,-0.663959562,3405,0.06,10000359.SH,27,1.759,0.1661,0.6514298163198826,0.6689872741699219
649,20150827,1.85,0.1888,0.337,0.2386,0.208717519,0.2575,0.1719,-0.405321163,4520,-0.025119998,910.1696,-0.690141171,2167,0.26,10000388.SH,27,1.759,0.0726,-0.012771758077351553,0.8115730285644531
650,20150828,2.15,0.1,0.1035,0.1035,0.033816425,0.1153,0.09,-0.372197359,6480,-0.029213264,648.2628,-0.627965136,5107,0.018,10000339.SH,26,1.774,0.1921,0.7263182761353233,0.64111328125
651,20150828,2.05,0.1559,0.1513,0.1513,-0.030403173,0.1621,0.1314,-0.408971541,4304,-0.029651836,620.2009,-0.661760137,3509,0.118,10000359.SH,26,1.774,0.142,0.7397837565954186,0.6718711853027344
652,20150828,1.85,0.2612,0.387,0.28,0.067142857,0.2871,0.2432,-0.441875646,2357,-0.029630862,621.5429,-0.698854275,1755,0.318,10000388.SH,26,1.774,0.0648,-0.012062743070914546,0.8564529418945312
653,20150831,2.15,0.1,0.1014,0.1014,0.013806706,0.1074,0.0794,-0.403580473,4623,-0.032319263,449.5261,-0.614789738,5730,0.059,10000339.SH,23,1.801,0.197,1.170282181036142,0.68670654296875
654,20150831,2.05,0.1436,0.3064,0.1488,0.034946237,0.158,0.1181,-0.386815773,5615,-0.02714333,780.7071,-0.626675089,5168,0.159,10000359.SH,23,1.801,0.1433,-0.012745292338158527,0.0
655,20150831,1.85,0.28,0.4365,0.284,0.014084507,0.29,0.2302,-0.450815693,1828,-0.031874744,477.9686,-0.700080877,1697,0.359,10000388.SH,23,1.801,0.0737,-0.012220167888183088,0.0
656,20150901,2.3,0.0822,0.0728,0.0728,-0.129120879,0.0859,0.0502,-0.474272754,440,-0.038815856,33.843,-0.730513298,258,-0.072,10000423.SH,57,1.821,0.202,0.18584147802052817,0.3620891571044922
657,20150901,2.15,0.1003,0.0925,0.0925,-0.084324324,0.1131,0.076,-0.359911132,7207,-0.028589857,688.1514,-0.580360287,7358,0.078,10000339.SH,22,1.821,0.1473,1.0382859770077264,0.5681381225585938
658,20150901,2.05,0.15,0.3293,0.142,-0.056338028,0.1665,0.1117,-0.374664745,6334,-0.025219989,903.7717,-0.618363802,5561,0.178,10000359.SH,22,1.821,0.0838,-0.4789167740018861,0.8521385192871094
659,20150901,1.85,0.2822,0.4654,0.282,-0.00070922,0.3094,0.2311,-0.437667571,2606,-0.028356776,703.065,-0.705029582,1463,0.378,10000388.SH,22,1.821,0.3771,2.328377863729815,0.0
660,20150902,2.35,0.048,0.0579,0.0579,0.170984456,0.0685,0.0466,-0.464217313,1035,-0.038361242,62.9314,-0.726833491,432,-0.114,10000425.SH,56,2.031,0.1915,0.07892142138462828,0.3160247802734375
661,20150902,2.3,0.0693,0.0714,0.0714,0.029411765,0.0852,0.0667,-0.465721405,946,-0.038202482,73.0896,-0.72334402,597,-0.064,10000423.SH,56,2.031,0.139,0.03142832508369876,0.2881126403808594
662,20150902,2.15,0.078,0.2814,0.0736,-0.059782609,0.1105,0.0701,-0.387491769,5575,-0.031258868,517.3753,-0.565196947,8075,0.086,10000339.SH,21,2.031,0.0756,-0.8886086950925072,0.7332382202148438
663,20150902,2.05,0.12,0.3288,0.1169,-0.026518392,0.1729,0.115,-0.409765837,4257,-0.029846452,607.7484,-0.608508689,6027,0.186,10000359.SH,21,2.031,0.363,1.8225801155199435,0.0
664,20150902,1.85,0.2799,0.465,0.2513,-0.113808197,0.3203,0.2427,-0.451643788,1779,-0.031464274,504.2324,-0.700630734,1671,0.386,10000388.SH,21,2.031,0.3907,2.6288632594082975,0.0
665,20150907,2.35,0.058,0.0602,0.0602,0.03654485,0.0798,0.058,-0.460296537,1267,-0.037986957,86.8799,-0.711035703,1179,-0.21,10000425.SH,51,1.904,0.164,-0.3267149045267376,0.30438995361328125
666,20150907,2.3,0.0735,0.0719,0.0719,-0.022253129,0.097,0.0719,-0.471382871,611,-0.038554353,50.5752,-0.718987468,803,-0.16,10000423.SH,51,1.904,0.1105,-0.3755378087388641,0.2650909423828125
667,20150907,2.15,0.0978,0.0765,0.0765,-0.278431373,0.137,0.0701,-0.409613737,4266,-0.032631266,429.5627,-0.554453605,8583,-0.01,10000339.SH,16,1.904,0.0563,-0.30082026829791947,0.3656768798828125
