index,,,,price,st,ed,type
10001788.SH,华夏上证50ETF期权1905认沽2.80,OP510050.SH,ETF期权,2.8,20190328,20190522,沽
10001789.SH,华夏上证50ETF期权1905认沽2.85,OP510050.SH,ETF期权,2.85,20190328,20190522,沽
10001790.SH,华夏上证50ETF期权1905认沽2.90,OP510050.SH,ETF期权,2.9,20190328,20190522,沽
10001791.SH,华夏上证50ETF期权1905认购2.95,OP510050.SH,ETF期权,2.95,20190401,20190522,购
10001792.SH,华夏上证50ETF期权1905认购3.00,OP510050.SH,ETF期权,3,20190401,20190522,购
10001793.SH,华夏上证50ETF期权1905认沽2.95,OP510050.SH,ETF期权,2.95,20190401,20190522,沽
10001794.SH,华夏上证50ETF期权1905认沽3.00,OP510050.SH,ETF期权,3,20190401,20190522,沽
10001795.SH,华夏上证50ETF期权1904认购3.10,OP510050.SH,ETF期权,3.1,20190402,20190424,购
10001796.SH,华夏上证50ETF期权1904认沽3.10,OP510050.SH,ETF期权,3.1,20190402,20190424,沽
10001797.SH,华夏上证50ETF期权1905认购3.10,OP510050.SH,ETF期权,3.1,20190402,20190522,购
10001798.SH,华夏上证50ETF期权1905认沽3.10,OP510050.SH,ETF期权,3.1,20190402,20190522,沽
10001799.SH,华夏上证50ETF期权1906认购3.10,OP510050.SH,ETF期权,3.1,20190402,20190626,购
10001800.SH,华夏上证50ETF期权1906认沽3.10,OP510050.SH,ETF期权,3.1,20190402,20190626,沽
10001801.SH,华夏上证50ETF期权1909认购3.10,OP510050.SH,ETF期权,3.1,20190402,20190925,购
10001802.SH,华夏上证50ETF期权1909认沽3.10,OP510050.SH,ETF期权,3.1,20190402,20190925,沽
10001803.SH,华夏上证50ETF期权1904认购3.20,OP510050.SH,ETF期权,3.2,20190404,20190424,购
10001804.SH,华夏上证50ETF期权1904认沽3.20,OP510050.SH,ETF期权,3.2,20190404,20190424,沽
10001805.SH,华夏上证50ETF期权1905认购3.20,OP510050.SH,ETF期权,3.2,20190404,20190522,购
10001806.SH,华夏上证50ETF期权1905认沽3.20,OP510050.SH,ETF期权,3.2,20190404,20190522,沽
10001807.SH,华夏上证50ETF期权1906认购3.20,OP510050.SH,ETF期权,3.2,20190404,20190626,购
10001808.SH,华夏上证50ETF期权1906认沽3.20,OP510050.SH,ETF期权,3.2,20190404,20190626,沽
10001809.SH,华夏上证50ETF期权1909认购3.20,OP510050.SH,ETF期权,3.2,20190404,20190925,购
10001810.SH,华夏上证50ETF期权1909认沽3.20,OP510050.SH,ETF期权,3.2,20190404,20190925,沽
10001811.SH,华夏上证50ETF期权1904认购3.30,OP510050.SH,ETF期权,3.3,20190408,20190424,购
10001812.SH,华夏上证50ETF期权1904认沽3.30,OP510050.SH,ETF期权,3.3,20190408,20190424,沽
10001813.SH,华夏上证50ETF期权1905认购3.30,OP510050.SH,ETF期权,3.3,20190408,20190522,购
10001814.SH,华夏上证50ETF期权1905认沽3.30,OP510050.SH,ETF期权,3.3,20190408,20190522,沽
10001815.SH,华夏上证50ETF期权1906认购3.30,OP510050.SH,ETF期权,3.3,20190408,20190626,购
10001816.SH,华夏上证50ETF期权1906认沽3.30,OP510050.SH,ETF期权,3.3,20190408,20190626,沽
10001817.SH,华夏上证50ETF期权1909认购3.30,OP510050.SH,ETF期权,3.3,20190408,20190925,购
10001818.SH,华夏上证50ETF期权1909认沽3.30,OP510050.SH,ETF期权,3.3,20190408,20190925,沽
10001819.SH,华夏上证50ETF期权1904认购3.40,OP510050.SH,ETF期权,3.4,20190417,20190424,购
10001820.SH,华夏上证50ETF期权1904认沽3.40,OP510050.SH,ETF期权,3.4,20190417,20190424,沽
10001821.SH,华夏上证50ETF期权1905认购3.40,OP510050.SH,ETF期权,3.4,20190417,20190522,购
10001822.SH,华夏上证50ETF期权1905认沽3.40,OP510050.SH,ETF期权,3.4,20190417,20190522,沽
10001823.SH,华夏上证50ETF期权1906认购3.40,OP510050.SH,ETF期权,3.4,20190417,20190626,购
10001824.SH,华夏上证50ETF期权1906认沽3.40,OP510050.SH,ETF期权,3.4,20190417,20190626,沽
10001825.SH,华夏上证50ETF期权1909认购3.40,OP510050.SH,ETF期权,3.4,20190417,20190925,购
10001826.SH,华夏上证50ETF期权1909认沽3.40,OP510050.SH,ETF期权,3.4,20190417,20190925,沽
10001827.SH,华夏上证50ETF期权1912认购2.706,OP510050.SH,ETF期权,2.706,20190425,20191225,购
10001828.SH,华夏上证50ETF期权1912认购2.755,OP510050.SH,ETF期权,2.755,20190425,20191225,购
10001829.SH,华夏上证50ETF期权1912认购2.804,OP510050.SH,ETF期权,2.804,20190425,20191225,购
10001830.SH,华夏上证50ETF期权1912认购2.853,OP510050.SH,ETF期权,2.853,20190425,20191225,购
10001831.SH,华夏上证50ETF期权1912认购2.903,OP510050.SH,ETF期权,2.903,20190425,20191225,购
10001832.SH,华夏上证50ETF期权1912认购2.952,OP510050.SH,ETF期权,2.952,20190425,20191225,购
10001833.SH,华夏上证50ETF期权1912认购3.05,OP510050.SH,ETF期权,3.05,20190425,20191225,购
10001834.SH,华夏上证50ETF期权1912认购3.149,OP510050.SH,ETF期权,3.149,20190425,20191225,购
10001835.SH,华夏上证50ETF期权1912认购3.247,OP510050.SH,ETF期权,3.247,20190425,20191225,购
10001836.SH,华夏上证50ETF期权1912认沽2.706,OP510050.SH,ETF期权,2.706,20190425,20191225,沽
10001837.SH,华夏上证50ETF期权1912认沽2.755,OP510050.SH,ETF期权,2.755,20190425,20191225,沽
10001838.SH,华夏上证50ETF期权1912认沽2.804,OP510050.SH,ETF期权,2.804,20190425,20191225,沽
10001839.SH,华夏上证50ETF期权1912认沽2.853,OP510050.SH,ETF期权,2.853,20190425,20191225,沽
10001840.SH,华夏上证50ETF期权1912认沽2.903,OP510050.SH,ETF期权,2.903,20190425,20191225,沽
10001841.SH,华夏上证50ETF期权1912认沽2.952,OP510050.SH,ETF期权,2.952,20190425,20191225,沽
10001842.SH,华夏上证50ETF期权1912认沽3.05,OP510050.SH,ETF期权,3.05,20190425,20191225,沽
10001843.SH,华夏上证50ETF期权1912认沽3.149,OP510050.SH,ETF期权,3.149,20190425,20191225,沽
10001844.SH,华夏上证50ETF期权1912认沽3.247,OP510050.SH,ETF期权,3.247,20190425,20191225,沽
10001845.SH,华夏上证50ETF期权1912认购2.657,OP510050.SH,ETF期权,2.657,20190426,20191225,购
10001846.SH,华夏上证50ETF期权1912认沽2.657,OP510050.SH,ETF期权,2.657,20190426,20191225,沽
10001847.SH,华夏上证50ETF期权1912认购2.558,OP510050.SH,ETF期权,2.558,20190507,20191225,购
10001848.SH,华夏上证50ETF期权1912认购2.607,OP510050.SH,ETF期权,2.607,20190507,20191225,购
10001849.SH,华夏上证50ETF期权1912认沽2.558,OP510050.SH,ETF期权,2.558,20190507,20191225,沽
10001850.SH,华夏上证50ETF期权1912认沽2.607,OP510050.SH,ETF期权,2.607,20190507,20191225,沽
10001851.SH,华夏上证50ETF期权1912认购2.509,OP510050.SH,ETF期权,2.509,20190509,20191225,购
10001852.SH,华夏上证50ETF期权1912认沽2.509,OP510050.SH,ETF期权,2.509,20190509,20191225,沽
10001853.SH,华夏上证50ETF期权1912认购2.46,OP510050.SH,ETF期权,2.46,20190510,20191225,购
10001854.SH,华夏上证50ETF期权1912认沽2.46,OP510050.SH,ETF期权,2.46,20190510,20191225,沽
10001855.SH,华夏上证50ETF期权1907认购2.50,OP510050.SH,ETF期权,2.5,20190523,20190724,购
10001856.SH,华夏上证50ETF期权1907认购2.55,OP510050.SH,ETF期权,2.55,20190523,20190724,购
10001857.SH,华夏上证50ETF期权1907认购2.60,OP510050.SH,ETF期权,2.6,20190523,20190724,购
10001858.SH,华夏上证50ETF期权1907认购2.65,OP510050.SH,ETF期权,2.65,20190523,20190724,购
10001859.SH,华夏上证50ETF期权1907认购2.70,OP510050.SH,ETF期权,2.7,20190523,20190724,购
10001860.SH,华夏上证50ETF期权1907认购2.75,OP510050.SH,ETF期权,2.75,20190523,20190724,购
10001861.SH,华夏上证50ETF期权1907认购2.80,OP510050.SH,ETF期权,2.8,20190523,20190724,购
10001862.SH,华夏上证50ETF期权1907认购2.85,OP510050.SH,ETF期权,2.85,20190523,20190724,购
10001863.SH,华夏上证50ETF期权1907认购2.90,OP510050.SH,ETF期权,2.9,20190523,20190724,购
10001864.SH,华夏上证50ETF期权1907认沽2.50,OP510050.SH,ETF期权,2.5,20190523,20190724,沽
10001865.SH,华夏上证50ETF期权1907认沽2.55,OP510050.SH,ETF期权,2.55,20190523,20190724,沽
10001866.SH,华夏上证50ETF期权1907认沽2.60,OP510050.SH,ETF期权,2.6,20190523,20190724,沽
10001867.SH,华夏上证50ETF期权1907认沽2.65,OP510050.SH,ETF期权,2.65,20190523,20190724,沽
10001868.SH,华夏上证50ETF期权1907认沽2.70,OP510050.SH,ETF期权,2.7,20190523,20190724,沽
10001869.SH,华夏上证50ETF期权1907认沽2.75,OP510050.SH,ETF期权,2.75,20190523,20190724,沽
10001870.SH,华夏上证50ETF期权1907认沽2.80,OP510050.SH,ETF期权,2.8,20190523,20190724,沽
10001871.SH,华夏上证50ETF期权1907认沽2.85,OP510050.SH,ETF期权,2.85,20190523,20190724,沽
10001872.SH,华夏上证50ETF期权1907认沽2.90,OP510050.SH,ETF期权,2.9,20190523,20190724,沽
10001873.SH,华夏上证50ETF期权1907认购2.95,OP510050.SH,ETF期权,2.95,20190529,20190724,购
10001874.SH,华夏上证50ETF期权1907认沽2.95,OP510050.SH,ETF期权,2.95,20190529,20190724,沽
10001875.SH,华夏上证50ETF期权1907认购3.00,OP510050.SH,ETF期权,3,20190612,20190724,购
10001876.SH,华夏上证50ETF期权1907认沽3.00,OP510050.SH,ETF期权,3,20190612,20190724,沽
10001877.SH,华夏上证50ETF期权1907认购3.10,OP510050.SH,ETF期权,3.1,20190620,20190724,购
10001878.SH,华夏上证50ETF期权1907认沽3.10,OP510050.SH,ETF期权,3.1,20190620,20190724,沽
10001879.SH,华夏上证50ETF期权1907认购3.20,OP510050.SH,ETF期权,3.2,20190621,20190724,购
10001880.SH,华夏上证50ETF期权1907认购3.30,OP510050.SH,ETF期权,3.3,20190621,20190724,购
10001881.SH,华夏上证50ETF期权1907认沽3.20,OP510050.SH,ETF期权,3.2,20190621,20190724,沽
10001882.SH,华夏上证50ETF期权1907认沽3.30,OP510050.SH,ETF期权,3.3,20190621,20190724,沽
10001883.SH,华夏上证50ETF期权1908认购2.70,OP510050.SH,ETF期权,2.7,20190627,20190828,购
10001884.SH,华夏上证50ETF期权1908认购2.75,OP510050.SH,ETF期权,2.75,20190627,20190828,购
10001885.SH,华夏上证50ETF期权1908认购2.80,OP510050.SH,ETF期权,2.8,20190627,20190828,购
10001886.SH,华夏上证50ETF期权1908认购2.85,OP510050.SH,ETF期权,2.85,20190627,20190828,购
10001887.SH,华夏上证50ETF期权1908认购2.90,OP510050.SH,ETF期权,2.9,20190627,20190828,购
10001888.SH,华夏上证50ETF期权1908认购2.95,OP510050.SH,ETF期权,2.95,20190627,20190828,购
10001889.SH,华夏上证50ETF期权1908认购3.00,OP510050.SH,ETF期权,3,20190627,20190828,购
10001890.SH,华夏上证50ETF期权1908认购3.10,OP510050.SH,ETF期权,3.1,20190627,20190828,购
10001891.SH,华夏上证50ETF期权1908认购3.20,OP510050.SH,ETF期权,3.2,20190627,20190828,购
10001892.SH,华夏上证50ETF期权1908认沽2.70,OP510050.SH,ETF期权,2.7,20190627,20190828,沽
10001893.SH,华夏上证50ETF期权1908认沽2.75,OP510050.SH,ETF期权,2.75,20190627,20190828,沽
10001894.SH,华夏上证50ETF期权1908认沽2.80,OP510050.SH,ETF期权,2.8,20190627,20190828,沽
10001895.SH,华夏上证50ETF期权1908认沽2.85,OP510050.SH,ETF期权,2.85,20190627,20190828,沽
10001896.SH,华夏上证50ETF期权1908认沽2.90,OP510050.SH,ETF期权,2.9,20190627,20190828,沽
10001897.SH,华夏上证50ETF期权1908认沽2.95,OP510050.SH,ETF期权,2.95,20190627,20190828,沽
10001898.SH,华夏上证50ETF期权1908认沽3.00,OP510050.SH,ETF期权,3,20190627,20190828,沽
10001899.SH,华夏上证50ETF期权1908认沽3.10,OP510050.SH,ETF期权,3.1,20190627,20190828,沽
10001900.SH,华夏上证50ETF期权1908认沽3.20,OP510050.SH,ETF期权,3.2,20190627,20190828,沽
10001901.SH,华夏上证50ETF期权1908认购3.30,OP510050.SH,ETF期权,3.3,20190628,20190828,购
10001902.SH,华夏上证50ETF期权1908认沽3.30,OP510050.SH,ETF期权,3.3,20190628,20190828,沽
10001903.SH,华夏上证50ETF期权1907认购3.40,OP510050.SH,ETF期权,3.4,20190702,20190724,购
10001904.SH,华夏上证50ETF期权1907认沽3.40,OP510050.SH,ETF期权,3.4,20190702,20190724,沽
10001905.SH,华夏上证50ETF期权1908认购3.40,OP510050.SH,ETF期权,3.4,20190702,20190828,购
10001906.SH,华夏上证50ETF期权1908认沽3.40,OP510050.SH,ETF期权,3.4,20190702,20190828,沽
10001907.SH,华夏上证50ETF期权1912认购3.345,OP510050.SH,ETF期权,3.345,20190702,20191225,购
10001908.SH,华夏上证50ETF期权1912认沽3.345,OP510050.SH,ETF期权,3.345,20190702,20191225,沽
10001909.SH,华夏上证50ETF期权2003认购2.706,OP510050.SH,ETF期权,2.706,20190725,20200325,购
10001910.SH,华夏上证50ETF期权2003认购2.755,OP510050.SH,ETF期权,2.755,20190725,20200325,购
10001911.SH,华夏上证50ETF期权2003认购2.804,OP510050.SH,ETF期权,2.804,20190725,20200325,购
10001912.SH,华夏上证50ETF期权2003认购2.853,OP510050.SH,ETF期权,2.853,20190725,20200325,购
10001913.SH,华夏上证50ETF期权2003认购2.903,OP510050.SH,ETF期权,2.903,20190725,20200325,购
10001914.SH,华夏上证50ETF期权2003认购2.952,OP510050.SH,ETF期权,2.952,20190725,20200325,购
10001915.SH,华夏上证50ETF期权2003认购3.05,OP510050.SH,ETF期权,3.05,20190725,20200325,购
10001916.SH,华夏上证50ETF期权2003认购3.149,OP510050.SH,ETF期权,3.149,20190725,20200325,购
10001917.SH,华夏上证50ETF期权2003认购3.247,OP510050.SH,ETF期权,3.247,20190725,20200325,购
10001918.SH,华夏上证50ETF期权2003认沽2.706,OP510050.SH,ETF期权,2.706,20190725,20200325,沽
10001919.SH,华夏上证50ETF期权2003认沽2.755,OP510050.SH,ETF期权,2.755,20190725,20200325,沽
10001920.SH,华夏上证50ETF期权2003认沽2.804,OP510050.SH,ETF期权,2.804,20190725,20200325,沽
10001921.SH,华夏上证50ETF期权2003认沽2.853,OP510050.SH,ETF期权,2.853,20190725,20200325,沽
10001922.SH,华夏上证50ETF期权2003认沽2.903,OP510050.SH,ETF期权,2.903,20190725,20200325,沽
10001923.SH,华夏上证50ETF期权2003认沽2.952,OP510050.SH,ETF期权,2.952,20190725,20200325,沽
10001924.SH,华夏上证50ETF期权2003认沽3.05,OP510050.SH,ETF期权,3.05,20190725,20200325,沽
10001925.SH,华夏上证50ETF期权2003认沽3.149,OP510050.SH,ETF期权,3.149,20190725,20200325,沽
10001926.SH,华夏上证50ETF期权2003认沽3.247,OP510050.SH,ETF期权,3.247,20190725,20200325,沽
10001927.SH,华夏上证50ETF期权2003认购3.345,OP510050.SH,ETF期权,3.345,20190726,20200325,购
10001928.SH,华夏上证50ETF期权2003认沽3.345,OP510050.SH,ETF期权,3.345,20190726,20200325,沽
10001929.SH,华夏上证50ETF期权2003认购2.657,OP510050.SH,ETF期权,2.657,20190805,20200325,购
10001930.SH,华夏上证50ETF期权2003认沽2.657,OP510050.SH,ETF期权,2.657,20190805,20200325,沽
10001931.SH,华夏上证50ETF期权1908认购2.65,OP510050.SH,ETF期权,2.65,20190806,20190828,购
10001932.SH,华夏上证50ETF期权1908认沽2.65,OP510050.SH,ETF期权,2.65,20190806,20190828,沽
10001933.SH,华夏上证50ETF期权2003认购2.607,OP510050.SH,ETF期权,2.607,20190806,20200325,购
10001934.SH,华夏上证50ETF期权2003认沽2.607,OP510050.SH,ETF期权,2.607,20190806,20200325,沽
10001935.SH,华夏上证50ETF期权1908认购2.60,OP510050.SH,ETF期权,2.6,20190807,20190828,购
10001936.SH,华夏上证50ETF期权1908认沽2.60,OP510050.SH,ETF期权,2.6,20190807,20190828,沽
10001937.SH,华夏上证50ETF期权2003认购2.558,OP510050.SH,ETF期权,2.558,20190807,20200325,购
10001938.SH,华夏上证50ETF期权2003认沽2.558,OP510050.SH,ETF期权,2.558,20190807,20200325,沽
10001939.SH,华夏上证50ETF期权1910认购2.70,OP510050.SH,ETF期权,2.7,20190829,20191023,购
10001940.SH,华夏上证50ETF期权1910认购2.75,OP510050.SH,ETF期权,2.75,20190829,20191023,购
10001941.SH,华夏上证50ETF期权1910认购2.80,OP510050.SH,ETF期权,2.8,20190829,20191023,购
10001942.SH,华夏上证50ETF期权1910认购2.85,OP510050.SH,ETF期权,2.85,20190829,20191023,购
10001943.SH,华夏上证50ETF期权1910认购2.90,OP510050.SH,ETF期权,2.9,20190829,20191023,购
10001944.SH,华夏上证50ETF期权1910认购2.95,OP510050.SH,ETF期权,2.95,20190829,20191023,购
10001945.SH,华夏上证50ETF期权1910认购3.00,OP510050.SH,ETF期权,3,20190829,20191023,购
10001946.SH,华夏上证50ETF期权1910认购3.10,OP510050.SH,ETF期权,3.1,20190829,20191023,购
10001947.SH,华夏上证50ETF期权1910认购3.20,OP510050.SH,ETF期权,3.2,20190829,20191023,购
10001948.SH,华夏上证50ETF期权1910认沽2.70,OP510050.SH,ETF期权,2.7,20190829,20191023,沽
10001949.SH,华夏上证50ETF期权1910认沽2.75,OP510050.SH,ETF期权,2.75,20190829,20191023,沽
10001950.SH,华夏上证50ETF期权1910认沽2.80,OP510050.SH,ETF期权,2.8,20190829,20191023,沽
10001951.SH,华夏上证50ETF期权1910认沽2.85,OP510050.SH,ETF期权,2.85,20190829,20191023,沽
10001952.SH,华夏上证50ETF期权1910认沽2.90,OP510050.SH,ETF期权,2.9,20190829,20191023,沽
10001953.SH,华夏上证50ETF期权1910认沽2.95,OP510050.SH,ETF期权,2.95,20190829,20191023,沽
10001954.SH,华夏上证50ETF期权1910认沽3.00,OP510050.SH,ETF期权,3,20190829,20191023,沽
10001955.SH,华夏上证50ETF期权1910认沽3.10,OP510050.SH,ETF期权,3.1,20190829,20191023,沽
10001956.SH,华夏上证50ETF期权1910认沽3.20,OP510050.SH,ETF期权,3.2,20190829,20191023,沽
10001957.SH,华夏上证50ETF期权1910认购3.30,OP510050.SH,ETF期权,3.3,20190903,20191023,购
10001958.SH,华夏上证50ETF期权1910认沽3.30,OP510050.SH,ETF期权,3.3,20190903,20191023,沽
10001959.SH,华夏上证50ETF期权1910认购3.40,OP510050.SH,ETF期权,3.4,20190906,20191023,购
10001960.SH,华夏上证50ETF期权1910认沽3.40,OP510050.SH,ETF期权,3.4,20190906,20191023,沽
10001961.SH,华夏上证50ETF期权1911认购2.80,OP510050.SH,ETF期权,2.8,20190926,20191127,购
10001962.SH,华夏上证50ETF期权1911认购2.85,OP510050.SH,ETF期权,2.85,20190926,20191127,购
10001963.SH,华夏上证50ETF期权1911认购2.90,OP510050.SH,ETF期权,2.9,20190926,20191127,购
10001964.SH,华夏上证50ETF期权1911认购2.95,OP510050.SH,ETF期权,2.95,20190926,20191127,购
10001965.SH,华夏上证50ETF期权1911认购3.00,OP510050.SH,ETF期权,3,20190926,20191127,购
10001966.SH,华夏上证50ETF期权1911认购3.10,OP510050.SH,ETF期权,3.1,20190926,20191127,购
10001967.SH,华夏上证50ETF期权1911认购3.20,OP510050.SH,ETF期权,3.2,20190926,20191127,购
10001968.SH,华夏上证50ETF期权1911认购3.30,OP510050.SH,ETF期权,3.3,20190926,20191127,购
10001969.SH,华夏上证50ETF期权1911认购3.40,OP510050.SH,ETF期权,3.4,20190926,20191127,购
10001970.SH,华夏上证50ETF期权1911认沽2.80,OP510050.SH,ETF期权,2.8,20190926,20191127,沽
10001971.SH,华夏上证50ETF期权1911认沽2.85,OP510050.SH,ETF期权,2.85,20190926,20191127,沽
10001972.SH,华夏上证50ETF期权1911认沽2.90,OP510050.SH,ETF期权,2.9,20190926,20191127,沽
10001973.SH,华夏上证50ETF期权1911认沽2.95,OP510050.SH,ETF期权,2.95,20190926,20191127,沽
10001974.SH,华夏上证50ETF期权1911认沽3.00,OP510050.SH,ETF期权,3,20190926,20191127,沽
10001975.SH,华夏上证50ETF期权1911认沽3.10,OP510050.SH,ETF期权,3.1,20190926,20191127,沽
10001976.SH,华夏上证50ETF期权1911认沽3.20,OP510050.SH,ETF期权,3.2,20190926,20191127,沽
10001977.SH,华夏上证50ETF期权1911认沽3.30,OP510050.SH,ETF期权,3.3,20190926,20191127,沽
10001978.SH,华夏上证50ETF期权1911认沽3.40,OP510050.SH,ETF期权,3.4,20190926,20191127,沽
10001979.SH,华夏上证50ETF期权1911认购2.75,OP510050.SH,ETF期权,2.75,20191008,20191127,购
10001980.SH,华夏上证50ETF期权1911认沽2.75,OP510050.SH,ETF期权,2.75,20191008,20191127,沽
10001981.SH,华夏上证50ETF期权1910认购3.50,OP510050.SH,ETF期权,3.5,20191015,20191023,购
10001982.SH,华夏上证50ETF期权1910认沽3.50,OP510050.SH,ETF期权,3.5,20191015,20191023,沽
10001983.SH,华夏上证50ETF期权1911认购3.50,OP510050.SH,ETF期权,3.5,20191015,20191127,购
10001984.SH,华夏上证50ETF期权1911认沽3.50,OP510050.SH,ETF期权,3.5,20191015,20191127,沽
10001985.SH,华夏上证50ETF期权1912认购3.444,OP510050.SH,ETF期权,3.444,20191015,20191225,购
10001986.SH,华夏上证50ETF期权1912认沽3.444,OP510050.SH,ETF期权,3.444,20191015,20191225,沽
10001987.SH,华夏上证50ETF期权2003认购3.444,OP510050.SH,ETF期权,3.444,20191015,20200325,购
10001988.SH,华夏上证50ETF期权2003认沽3.444,OP510050.SH,ETF期权,3.444,20191015,20200325,沽
10001989.SH,华夏上证50ETF期权2006认购2.755,OP510050.SH,ETF期权,2.755,20191024,20200624,购
10001990.SH,华夏上证50ETF期权2006认购2.804,OP510050.SH,ETF期权,2.804,20191024,20200624,购
