,ts_code,name,opt_code,opt_type,exercise_price,list_date,delist_date
3392,10003877.SH,华夏上证50ETF期权2202认购3.70,OP510050.SH,ETF期权,3.7,20211224,20220223
3393,10000343.SH,华夏上证50ETF期权1512认沽2.15,OP510050.SH,ETF期权,2.15,20150824,20151223
3394,10000102.SH,华夏上证50ETF期权1506认沽2.80,OP510050.SH,ETF期权,2.8,20150324,20150624
3395,10000524.SH,华夏上证50ETF期权1606认沽2.10,OP510050.SH,ETF期权,2.1,20160108,20160622
3396,10003508.SH,华夏上证50ETF期权2112认沽2.912,OP510050.SH,ETF期权,2.912,20210727,20211222
3397,10000275.SH,华夏上证50ETF期权1507认购2.55,OP510050.SH,ETF期权,2.55,20150630,20150722
3398,10000038.SH,华夏上证50ETF期权1509认沽2.30,OP510050.SH,ETF期权,2.3,20150209,20150923
3399,10000236.SH,华夏上证50ETF期权1507认沽2.85,OP510050.SH,ETF期权,2.85,20150623,20150722
3400,10002231.SH,华夏上证50ETF期权2009认购2.8,OP510050.SH,ETF期权,2.8,20200123,20200923
3401,10002232.SH,华夏上证50ETF期权2009认购2.85,OP510050.SH,ETF期权,2.85,20200123,20200923
3402,10002233.SH,华夏上证50ETF期权2009认购2.9,OP510050.SH,ETF期权,2.9,20200123,20200923
3403,10002234.SH,华夏上证50ETF期权2009认购2.95,OP510050.SH,ETF期权,2.95,20200123,20200923
3404,10002235.SH,华夏上证50ETF期权2009认购3,OP510050.SH,ETF期权,3.0,20200123,20200923
3405,10002236.SH,华夏上证50ETF期权2009认购3.1,OP510050.SH,ETF期权,3.1,20200123,20200923
3406,10002237.SH,华夏上证50ETF期权2009认购3.2,OP510050.SH,ETF期权,3.2,20200123,20200923
3407,10002238.SH,华夏上证50ETF期权2009认购3.3,OP510050.SH,ETF期权,3.3,20200123,20200923
3408,10002239.SH,华夏上证50ETF期权2009认购3.4,OP510050.SH,ETF期权,3.4,20200123,20200923
3409,10002240.SH,华夏上证50ETF期权2009认沽2.8,OP510050.SH,ETF期权,2.8,20200123,20200923
3410,10002241.SH,华夏上证50ETF期权2009认沽2.85,OP510050.SH,ETF期权,2.85,20200123,20200923
3411,10002242.SH,华夏上证50ETF期权2009认沽2.9,OP510050.SH,ETF期权,2.9,20200123,20200923
3412,10002243.SH,华夏上证50ETF期权2009认沽2.95,OP510050.SH,ETF期权,2.95,20200123,20200923
3413,10002244.SH,华夏上证50ETF期权2009认沽3,OP510050.SH,ETF期权,3.0,20200123,20200923
3414,10002245.SH,华夏上证50ETF期权2009认沽3.1,OP510050.SH,ETF期权,3.1,20200123,20200923
3415,10002246.SH,华夏上证50ETF期权2009认沽3.2,OP510050.SH,ETF期权,3.2,20200123,20200923
3416,10002247.SH,华夏上证50ETF期权2009认沽3.3,OP510050.SH,ETF期权,3.3,20200123,20200923
3417,10002248.SH,华夏上证50ETF期权2009认沽3.4,OP510050.SH,ETF期权,3.4,20200123,20200923
3418,10001211.SH,华夏上证50ETF期权1809认购2.90,OP510050.SH,ETF期权,2.9,20180125,20180926
3419,10001212.SH,华夏上证50ETF期权1809认购2.95,OP510050.SH,ETF期权,2.95,20180125,20180926
3420,10001213.SH,华夏上证50ETF期权1809认购3.00,OP510050.SH,ETF期权,3.0,20180125,20180926
3421,10001214.SH,华夏上证50ETF期权1809认购3.10,OP510050.SH,ETF期权,3.1,20180125,20180926
3422,10001215.SH,华夏上证50ETF期权1809认购3.20,OP510050.SH,ETF期权,3.2,20180125,20180926
3423,10001216.SH,华夏上证50ETF期权1809认购3.30,OP510050.SH,ETF期权,3.3,20180125,20180926
3424,10001217.SH,华夏上证50ETF期权1809认购3.40,OP510050.SH,ETF期权,3.4,20180125,20180926
3425,10001218.SH,华夏上证50ETF期权1809认购3.50,OP510050.SH,ETF期权,3.5,20180125,20180926
3426,10001219.SH,华夏上证50ETF期权1809认购3.60,OP510050.SH,ETF期权,3.6,20180125,20180926
3427,10001220.SH,华夏上证50ETF期权1809认沽2.90,OP510050.SH,ETF期权,2.9,20180125,20180926
3428,10001221.SH,华夏上证50ETF期权1809认沽2.95,OP510050.SH,ETF期权,2.95,20180125,20180926
3429,10001222.SH,华夏上证50ETF期权1809认沽3.00,OP510050.SH,ETF期权,3.0,20180125,20180926
3430,10001223.SH,华夏上证50ETF期权1809认沽3.10,OP510050.SH,ETF期权,3.1,20180125,20180926
3431,10001224.SH,华夏上证50ETF期权1809认沽3.20,OP510050.SH,ETF期权,3.2,20180125,20180926
3432,10001225.SH,华夏上证50ETF期权1809认沽3.30,OP510050.SH,ETF期权,3.3,20180125,20180926
3433,10001226.SH,华夏上证50ETF期权1809认沽3.40,OP510050.SH,ETF期权,3.4,20180125,20180926
3434,10001227.SH,华夏上证50ETF期权1809认沽3.50,OP510050.SH,ETF期权,3.5,20180125,20180926
3435,10001228.SH,华夏上证50ETF期权1809认沽3.60,OP510050.SH,ETF期权,3.6,20180125,20180926
3436,10000222.SH,华夏上证50ETF期权1506认沽3.60,OP510050.SH,ETF期权,3.6,20150609,20150624
3437,10004939.SH,华夏上证50ETF期权2302认购2.45,OP510050.SH,ETF期权,2.45,20221229,20230222
3438,10004860.SH,华夏上证50ETF期权2301认购2.45,OP510050.SH,ETF期权,2.45,20221201,20230130
3439,10003831.SH,华夏上证50ETF期权2203认购3.80,OP510050.SH,ETF期权,3.8,20211210,20220323
3440,10003674.SH,华夏上证50ETF期权2206认购3.357,OP510050.SH,ETF期权,3.357,20211028,20220622
3441,10000590.SH,华夏上证50ETF期权1604认沽2.20,OP510050.SH,ETF期权,2.2,20160307,20160427
3442,10000811.SH,华夏上证50ETF期权1703认购2.55,OP510050.SH,ETF期权,2.55,20161130,20170322
3443,10000765.SH,华夏上证50ETF期权1706认购2.495,OP510050.SH,ETF期权,2.495,20161125,20170628
3444,10000721.SH,华夏上证50ETF期权1611认沽2.25,OP510050.SH,ETF期权,2.25,20160929,20161123
3445,10000039.SH,华夏上证50ETF期权1509认沽2.35,OP510050.SH,ETF期权,2.35,20150209,20150923
3446,10000266.SH,华夏上证50ETF期权1508认沽2.65,OP510050.SH,ETF期权,2.65,20150629,20150826
3447,10000073.SH,华夏上证50ETF期权1503认购2.65,OP510050.SH,ETF期权,2.65,20150318,20150325
3448,10003854.SH,华夏上证50ETF期权2202认沽3.20,OP510050.SH,ETF期权,3.2,20211223,20220223
3449,10000826.SH,华夏上证50ETF期权1701认沽2.20,OP510050.SH,ETF期权,2.2,20161216,20170125
3450,10000252.SH,华夏上证50ETF期权1508认购2.85,OP510050.SH,ETF期权,2.85,20150626,20150826
3451,10004679.SH,华夏上证50ETF期权2306认购2.218,OP510050.SH,ETF期权,2.218,20221027,20230628
3452,10004100.SH,华夏上证50ETF期权2203认沽2.70,OP510050.SH,ETF期权,2.7,20220309,20220323
3453,10005087.SH,华夏上证50ETF期权2301认购3.10,OP510050.SH,ETF期权,3.1,20230117,20230130
3454,10004102.SH,华夏上证50ETF期权2204认沽2.70,OP510050.SH,ETF期权,2.7,20220309,20220427
3455,10000249.SH,华夏上证50ETF期权1508认沽3.10,OP510050.SH,ETF期权,3.1,20150625,20150826
3456,10003325.SH,华夏上证50ETF期权2105认购3.10,OP510050.SH,ETF期权,3.1,20210325,20210526
3457,10000356.SH,华夏上证50ETF期权1508认沽2.10,OP510050.SH,ETF期权,2.1,20150825,20150826
3458,10004909.SH,华夏上证50ETF期权2306认沽2.65,OP510050.SH,ETF期权,2.65,20221201,20230628
3459,10003315.SH,华夏上证50ETF期权2104认购3.10,OP510050.SH,ETF期权,3.1,20210310,20210428
3460,10000596.SH,华夏上证50ETF期权1609认沽2.25,OP510050.SH,ETF期权,2.25,20160317,20160928
3461,10003821.SH,华夏上证50ETF期权2201认购3.70,OP510050.SH,ETF期权,3.7,20211208,20220126
3462,10003678.SH,华夏上证50ETF期权2206认沽2.912,OP510050.SH,ETF期权,2.912,20211028,20220622
3463,10004251.SH,华夏上证50ETF期权2212认沽2.711,OP510050.SH,ETF期权,2.711,20220428,20221228
3464,10000548.SH,华夏上证50ETF期权1602认购1.90,OP510050.SH,ETF期权,1.9,20160127,20160224
3465,10003722.SH,华夏上证50ETF期权2201认沽3.258,OP510050.SH,ETF期权,3.258,20211125,20220126
3466,10000601.SH,华夏上证50ETF期权1605认购2.05,OP510050.SH,ETF期权,2.05,20160324,20160525
3467,10000074.SH,华夏上证50ETF期权1503认沽2.65,OP510050.SH,ETF期权,2.65,20150318,20150325
3468,10003376.SH,华夏上证50ETF期权2112认购3.357,OP510050.SH,ETF期权,3.357,20210429,20211222
3469,10000664.SH,华夏上证50ETF期权1607认沽2.35,OP510050.SH,ETF期权,2.35,20160713,20160727
3470,10003335.SH,华夏上证50ETF期权2105认沽3.20,OP510050.SH,ETF期权,3.2,20210325,20210526
3471,10000377.SH,华夏上证50ETF期权1603认沽1.95,OP510050.SH,ETF期权,1.95,20150825,20160323
3472,10004848.SH,华夏上证50ETF期权2212认购2.75,OP510050.SH,ETF期权,2.75,20221201,20221228
3473,10000557.SH,华夏上证50ETF期权1609认购1.95,OP510050.SH,ETF期权,1.95,20160128,20160928
3474,10004047.SH,华夏上证50ETF期权2204认沽3.00,OP510050.SH,ETF期权,3.0,20220224,20220427
3475,10000263.SH,华夏上证50ETF期权1508认购2.70,OP510050.SH,ETF期权,2.7,20150629,20150826
3476,10000805.SH,华夏上证50ETF期权1706认沽2.45,OP510050.SH,ETF期权,2.45,20161129,20170628
3477,10003469.SH,华夏上证50ETF期权2108认购3.90,OP510050.SH,ETF期权,3.9,20210624,20210825
3478,10004099.SH,华夏上证50ETF期权2203认购2.70,OP510050.SH,ETF期权,2.7,20220309,20220323
3479,10004893.SH,华夏上证50ETF期权2303认沽2.75,OP510050.SH,ETF期权,2.75,20221201,20230322
3480,10000229.SH,华夏上证50ETF期权1507认购2.90,OP510050.SH,ETF期权,2.9,20150619,20150722
3481,10003627.SH,华夏上证50ETF期权2111认购3.20,OP510050.SH,ETF期权,3.2,20210923,20211124
3482,10000443.SH,华夏上证50ETF期权1511认沽2.35,OP510050.SH,ETF期权,2.35,20151013,20151125
3483,10004329.SH,华夏上证50ETF期权2207认购3.20,OP510050.SH,ETF期权,3.2,20220613,20220727
3484,10004330.SH,华夏上证50ETF期权2207认沽3.20,OP510050.SH,ETF期权,3.2,20220613,20220727
3485,10004331.SH,华夏上证50ETF期权2212认购3.155,OP510050.SH,ETF期权,3.155,20220613,20221228
3486,10004332.SH,华夏上证50ETF期权2212认沽3.155,OP510050.SH,ETF期权,3.155,20220613,20221228
3487,10001901.SH,华夏上证50ETF期权1908认购3.30,OP510050.SH,ETF期权,3.3,20190628,20190828
3488,10001902.SH,华夏上证50ETF期权1908认沽3.30,OP510050.SH,ETF期权,3.3,20190628,20190828
3489,10000130.SH,华夏上证50ETF期权1504认沽2.95,OP510050.SH,ETF期权,2.95,20150408,20150422
3490,10001011.SH,华夏上证50ETF期权1711认购2.60,OP510050.SH,ETF期权,2.6,20170928,20171122
3491,10001012.SH,华夏上证50ETF期权1711认购2.65,OP510050.SH,ETF期权,2.65,20170928,20171122
3492,10001013.SH,华夏上证50ETF期权1711认购2.70,OP510050.SH,ETF期权,2.7,20170928,20171122
3493,10001014.SH,华夏上证50ETF期权1711认购2.75,OP510050.SH,ETF期权,2.75,20170928,20171122
3494,10001015.SH,华夏上证50ETF期权1711认购2.80,OP510050.SH,ETF期权,2.8,20170928,20171122
3495,10001016.SH,华夏上证50ETF期权1711认沽2.60,OP510050.SH,ETF期权,2.6,20170928,20171122
3496,10001017.SH,华夏上证50ETF期权1711认沽2.65,OP510050.SH,ETF期权,2.65,20170928,20171122
3497,10001018.SH,华夏上证50ETF期权1711认沽2.70,OP510050.SH,ETF期权,2.7,20170928,20171122
3498,10001019.SH,华夏上证50ETF期权1711认沽2.75,OP510050.SH,ETF期权,2.75,20170928,20171122
3499,10001020.SH,华夏上证50ETF期权1711认沽2.80,OP510050.SH,ETF期权,2.8,20170928,20171122
3500,10003424.SH,华夏上证50ETF期权2107认沽3.20,OP510050.SH,ETF期权,3.2,20210527,20210728
3501,10000611.SH,华夏上证50ETF期权1605认购2.00,OP510050.SH,ETF期权,2.0,20160329,20160525
3502,10003387.SH,华夏上证50ETF期权2112认沽3.554,OP510050.SH,ETF期权,3.554,20210429,20211222
3503,10003532.SH,华夏上证50ETF期权2203认购2.912,OP510050.SH,ETF期权,2.912,20210729,20220323
3504,10000299.SH,华夏上证50ETF期权1508认购2.40,OP510050.SH,ETF期权,2.4,20150728,20150826
3505,10000737.SH,华夏上证50ETF期权1611认购2.45,OP510050.SH,ETF期权,2.45,20161104,20161123
3506,10003978.SH,华夏上证50ETF期权2209认购3.00,OP510050.SH,ETF期权,3.0,20220127,20220928
3507,10004916.SH,华夏上证50ETF期权2301认沽2.85,OP510050.SH,ETF期权,2.85,20221202,20230130
3508,10000288.SH,华夏上证50ETF期权1603认购2.70,OP510050.SH,ETF期权,2.7,20150723,20160323
3509,10004607.SH,华夏上证50ETF期权2211认沽2.60,OP510050.SH,ETF期权,2.6,20220929,20221123
3510,10003364.SH,华夏上证50ETF期权2105认沽4.00,OP510050.SH,ETF期权,4.0,20210331,20210526
3511,10004040.SH,华夏上证50ETF期权2204认购3.20,OP510050.SH,ETF期权,3.2,20220224,20220427
3512,10004865.SH,华夏上证50ETF期权2301认购2.70,OP510050.SH,ETF期权,2.7,20221201,20230130
3513,10000381.SH,华夏上证50ETF期权1508认购1.80,OP510050.SH,ETF期权,1.8,20150826,20150826
3514,10003714.SH,华夏上证50ETF期权2201认购3.357,OP510050.SH,ETF期权,3.357,20211125,20220126
3515,10001265.SH,华夏上证50ETF期权1804认购3.20,OP510050.SH,ETF期权,3.2,20180302,20180425
3516,10001266.SH,华夏上证50ETF期权1804认沽3.20,OP510050.SH,ETF期权,3.2,20180302,20180425
3517,10000258.SH,华夏上证50ETF期权1507认沽2.60,OP510050.SH,ETF期权,2.6,20150629,20150722
3518,10004289.SH,华夏上证50ETF期权2207认购2.95,OP510050.SH,ETF期权,2.95,20220526,20220727
3519,10005094.SH,华夏上证50ETF期权2306认沽3.10,OP510050.SH,ETF期权,3.1,20230117,20230628
3520,10004135.SH,华夏上证50ETF期权2206认购2.50,OP510050.SH,ETF期权,2.5,20220316,20220622
3521,10000136.SH,华夏上证50ETF期权1506认购2.95,OP510050.SH,ETF期权,2.95,20150408,20150624
3522,10000422.SH,华夏上证50ETF期权1510认沽2.25,OP510050.SH,ETF期权,2.25,20150831,20151028
3523,10004600.SH,华夏上证50ETF期权2211认购2.70,OP510050.SH,ETF期权,2.7,20220929,20221123
3524,10000788.SH,华夏上证50ETF期权1703认购2.35,OP510050.SH,ETF期权,2.35,20161129,20170322
3525,10003586.SH,华夏上证50ETF期权2110认购3.30,OP510050.SH,ETF期权,3.3,20210826,20211027
3526,10000544.SH,华夏上证50ETF期权1601认购1.90,OP510050.SH,ETF期权,1.9,20160127,20160127
3527,10000172.SH,华夏上证50ETF期权1506认沽3.30,OP510050.SH,ETF期权,3.3,20150417,20150624
3528,10003980.SH,华夏上证50ETF期权2209认购3.20,OP510050.SH,ETF期权,3.2,20220127,20220928
3529,10003429.SH,华夏上证50ETF期权2107认沽3.70,OP510050.SH,ETF期权,3.7,20210527,20210728
3530,10000104.SH,华夏上证50ETF期权1509认沽2.80,OP510050.SH,ETF期权,2.8,20150324,20150923
3531,10000662.SH,华夏上证50ETF期权1612认沽2.25,OP510050.SH,ETF期权,2.25,20160705,20161228
3532,10005272.SH,华夏上证50ETF期权2305认沽2.55,OP510050.SH,ETF期权,2.55,20230323,20230524
3533,10003590.SH,华夏上证50ETF期权2110认沽2.90,OP510050.SH,ETF期权,2.9,20210826,20211027
3534,10004867.SH,华夏上证50ETF期权2301认购2.80,OP510050.SH,ETF期权,2.8,20221201,20230130
3535,10000371.SH,华夏上证50ETF期权1512认沽2.05,OP510050.SH,ETF期权,2.05,20150825,20151223
3536,10004887.SH,华夏上证50ETF期权2303认沽2.45,OP510050.SH,ETF期权,2.45,20221201,20230322
3537,10000368.SH,华夏上证50ETF期权1512认购2.10,OP510050.SH,ETF期权,2.1,20150825,20151223
3538,10003497.SH,华夏上证50ETF期权2108认购3.00,OP510050.SH,ETF期权,3.0,20210705,20210825
3539,10003498.SH,华夏上证50ETF期权2108认沽3.00,OP510050.SH,ETF期权,3.0,20210705,20210825
3540,10000748.SH,华夏上证50ETF期权1706认沽2.446,OP510050.SH,ETF期权,2.446,20161122,20170628
3541,10003833.SH,华夏上证50ETF期权2206认购3.80,OP510050.SH,ETF期权,3.8,20211210,20220622
3542,10000554.SH,华夏上证50ETF期权1606认沽1.90,OP510050.SH,ETF期权,1.9,20160127,20160622
3543,10001845.SH,华夏上证50ETF期权1912认购2.657,OP510050.SH,ETF期权,2.657,20190426,20191225
3544,10001846.SH,华夏上证50ETF期权1912认沽2.657,OP510050.SH,ETF期权,2.657,20190426,20191225
3545,10000182.SH,华夏上证50ETF期权1509认沽3.40,OP510050.SH,ETF期权,3.4,20150420,20150923
3546,10000401.SH,华夏上证50ETF期权1603认购1.90,OP510050.SH,ETF期权,1.9,20150826,20160323
3547,10004213.SH,华夏上证50ETF期权2205认购2.55,OP510050.SH,ETF期权,2.55,20220426,20220525
3548,10003331.SH,华夏上证50ETF期权2105认购3.70,OP510050.SH,ETF期权,3.7,20210325,20210526
3549,10003341.SH,华夏上证50ETF期权2105认沽3.80,OP510050.SH,ETF期权,3.8,20210325,20210526
3550,10000728.SH,华夏上证50ETF期权1706认购2.202,OP510050.SH,ETF期权,2.202,20161027,20170628
3551,10000329.SH,华夏上证50ETF期权1508认购2.25,OP510050.SH,ETF期权,2.25,20150821,20150826
3552,10000547.SH,华夏上证50ETF期权1602认购1.85,OP510050.SH,ETF期权,1.85,20160127,20160224
3553,10000790.SH,华夏上证50ETF期权1703认购2.45,OP510050.SH,ETF期权,2.45,20161129,20170322
3554,10004788.SH,华夏上证50ETF期权2301认沽2.366,OP510050.SH,ETF期权,2.366,20221124,20230130
3555,10000047.SH,华夏上证50ETF期权1509认购2.45,OP510050.SH,ETF期权,2.45,20150210,20150923
3556,10000423.SH,华夏上证50ETF期权1510认购2.30,OP510050.SH,ETF期权,2.3,20150901,20151028
3557,10000056.SH,华夏上证50ETF期权1509认沽2.50,OP510050.SH,ETF期权,2.5,20150212,20150923
3558,10001957.SH,华夏上证50ETF期权1910认购3.30,OP510050.SH,ETF期权,3.3,20190903,20191023
3559,10001958.SH,华夏上证50ETF期权1910认沽3.30,OP510050.SH,ETF期权,3.3,20190903,20191023
3560,10000470.SH,华夏上证50ETF期权1606认沽2.55,OP510050.SH,ETF期权,2.55,20151106,20160622
3561,10004046.SH,华夏上证50ETF期权2204认沽2.95,OP510050.SH,ETF期权,2.95,20220224,20220427
3562,10000078.SH,华夏上证50ETF期权1506认沽2.65,OP510050.SH,ETF期权,2.65,20150318,20150624
3563,10005257.SH,华夏上证50ETF期权2304认购2.40,OP510050.SH,ETF期权,2.4,20230321,20230426
3564,10000251.SH,华夏上证50ETF期权1508认购2.80,OP510050.SH,ETF期权,2.8,20150626,20150826
3565,10003675.SH,华夏上证50ETF期权2206认购3.455,OP510050.SH,ETF期权,3.455,20211028,20220622
3566,10000333.SH,华夏上证50ETF期权1603认购2.25,OP510050.SH,ETF期权,2.25,20150821,20160323
3567,10001877.SH,华夏上证50ETF期权1907认购3.10,OP510050.SH,ETF期权,3.1,20190620,20190724
3568,10001878.SH,华夏上证50ETF期权1907认沽3.10,OP510050.SH,ETF期权,3.1,20190620,20190724
3569,10003278.SH,华夏上证50ETF期权2104认沽4.00,OP510050.SH,ETF期权,4.0,20210225,20210428
3570,10004997.SH,华夏上证50ETF期权2301认购2.95,OP510050.SH,ETF期权,2.95,20230109,20230130
3571,10004998.SH,华夏上证50ETF期权2301认沽2.95,OP510050.SH,ETF期权,2.95,20230109,20230130
3572,10004999.SH,华夏上证50ETF期权2302认购2.95,OP510050.SH,ETF期权,2.95,20230109,20230222
3573,10005000.SH,华夏上证50ETF期权2302认沽2.95,OP510050.SH,ETF期权,2.95,20230109,20230222
3574,10005001.SH,华夏上证50ETF期权2303认购2.95,OP510050.SH,ETF期权,2.95,20230109,20230322
3575,10005002.SH,华夏上证50ETF期权2303认沽2.95,OP510050.SH,ETF期权,2.95,20230109,20230322
3576,10005003.SH,华夏上证50ETF期权2306认购2.95,OP510050.SH,ETF期权,2.95,20230109,20230628
3577,10005004.SH,华夏上证50ETF期权2306认沽2.95,OP510050.SH,ETF期权,2.95,20230109,20230628
3578,10000501.SH,华夏上证50ETF期权1602认购2.60,OP510050.SH,ETF期权,2.6,20151224,20160224
3579,10000640.SH,华夏上证50ETF期权1607认沽2.15,OP510050.SH,ETF期权,2.15,20160526,20160727
3580,10004898.SH,华夏上证50ETF期权2306认购2.55,OP510050.SH,ETF期权,2.55,20221201,20230628
3581,10003316.SH,华夏上证50ETF期权2104认沽3.10,OP510050.SH,ETF期权,3.1,20210310,20210428
3582,10000034.SH,华夏上证50ETF期权1509认购2.35,OP510050.SH,ETF期权,2.35,20150209,20150923
3583,10000635.SH,华夏上证50ETF期权1607认购2.15,OP510050.SH,ETF期权,2.15,20160526,20160727
3584,10000315.SH,华夏上证50ETF期权1603认沽2.55,OP510050.SH,ETF期权,2.55,20150728,20160323
3585,10004904.SH,华夏上证50ETF期权2306认沽2.40,OP510050.SH,ETF期权,2.4,20221201,20230628
3586,10000395.SH,华夏上证50ETF期权1512认购1.90,OP510050.SH,ETF期权,1.9,20150826,20151223
3587,10004693.SH,华夏上证50ETF期权2306认沽2.465,OP510050.SH,ETF期权,2.465,20221027,20230628
3588,10000232.SH,华夏上证50ETF期权1507认购2.80,OP510050.SH,ETF期权,2.8,20150623,20150722
3589,10003887.SH,华夏上证50ETF期权2201认购2.85,OP510050.SH,ETF期权,2.85,20220117,20220126
3590,10003888.SH,华夏上证50ETF期权2201认沽2.85,OP510050.SH,ETF期权,2.85,20220117,20220126
3591,10003889.SH,华夏上证50ETF期权2202认购2.85,OP510050.SH,ETF期权,2.85,20220117,20220223
3592,10003890.SH,华夏上证50ETF期权2202认沽2.85,OP510050.SH,ETF期权,2.85,20220117,20220223
3593,10003891.SH,华夏上证50ETF期权2203认购2.85,OP510050.SH,ETF期权,2.85,20220117,20220323
