trade_date,price,open,settle,close,high,low,vol,amount,oi
20150311,2.55,0.0032,0.0025,0.0025,0.007,0.0025,747,3.3967,2290
20150311,2.5,0.0074,0.0063,0.0063,0.0144,0.0062,1013,10.4439,2191
20150311,2.45,0.0155,0.0146,0.0147,0.0278,0.0135,1239,24.6041,2635
20150311,2.3,0.0897,0.0894,0.0881,0.118,0.0866,597,59.9238,1157
20150312,2.55,0.0034,0.0088,0.0088,0.0126,0.0033,1536,13.3476,2039
20150312,2.5,0.008,0.0202,0.0199,0.0261,0.008,1803,30.7074,2460
20150312,2.45,0.0154,0.0386,0.0384,0.0496,0.0154,1763,60.7959,2637
20150312,2.3,0.095,0.149,0.149,0.1721,0.095,848,116.2395,1169
20150313,2.55,0.0094,0.0087,0.0087,0.0179,0.0078,1420,18.715,1983
20150313,2.5,0.0211,0.0205,0.0205,0.036,0.0176,1538,40.8605,2516
20150313,2.45,0.0402,0.0412,0.0411,0.0639,0.0362,1267,64.741,2604
20150313,2.3,0.1553,0.1584,0.1563,0.1941,0.1486,413,70.9101,1077
20150316,2.55,0.009,0.0166,0.0166,0.0175,0.0078,2009,26.5735,2164
20150316,2.5,0.0221,0.0375,0.0375,0.0401,0.0193,1468,42.9959,2786
20150316,2.45,0.043,0.0702,0.0702,0.0728,0.04,1801,100.6451,2538
20150316,2.3,0.1654,0.2127,0.2055,0.206,0.1567,793,150.338,1113
20150317,2.55,0.0197,0.0273,0.0273,0.0315,0.0197,2044,53.8934,2142
20150317,2.6,0.0445,0.0497,0.0491,0.0541,0.0445,628,31.0481,305
20150317,2.5,0.0426,0.0549,0.0548,0.0611,0.0426,1368,72.3217,2597
20150317,2.45,0.0788,0.0948,0.0948,0.1012,0.0788,722,65.4276,2385
20150317,2.3,0.2225,0.2453,0.2331,0.2431,0.2138,403,92.825,1141
20150318,2.65,0.035,0.0569,0.0569,0.0569,0.0348,728,31.8021,379
20150318,2.55,0.0294,0.0694,0.0694,0.0697,0.0294,1448,67.3227,2236
20150318,2.6,0.052,0.0789,0.0789,0.0789,0.052,684,44.254,640
20150318,2.5,0.0582,0.115,0.115,0.115,0.0582,1192,96.5524,2235
20150318,2.45,0.099,0.1612,0.1612,0.1613,0.099,912,115.709,2013
20150318,2.3,0.2513,0.3128,0.3096,0.3096,0.2513,296,81.7774,1057
20150319,2.7,0.0383,0.0373,0.0377,0.041,0.0328,517,18.928,270
20150319,2.55,0.0633,0.0526,0.0526,0.0647,0.048,1578,87.7819,1717
20150319,2.65,0.0543,0.0526,0.0528,0.0568,0.0485,672,35.2819,400
20150319,2.6,0.0769,0.074,0.074,0.0814,0.0688,749,55.0249,755
20150319,2.5,0.1087,0.0902,0.0901,0.1087,0.0863,834,79.7341,1983
20150319,2.45,0.1555,0.1373,0.1355,0.1555,0.1298,447,62.7607,1883
20150319,2.3,0.2925,0.2886,0.2865,0.3006,0.2773,255,74.0801,1004
20150320,2.7,0.0385,0.0551,0.0551,0.0666,0.0357,841,42.7619,513
20150320,2.65,0.0543,0.0754,0.0754,0.0888,0.0502,778,53.9171,510
20150320,2.55,0.0549,0.0877,0.0874,0.1151,0.047,1746,132.7678,1416
20150320,2.6,0.077,0.1014,0.1014,0.1191,0.07,921,86.6117,745
20150320,2.5,0.094,0.1357,0.1328,0.167,0.0855,1659,216.9922,1371
20150320,2.45,0.1434,0.1879,0.1888,0.2149,0.1317,1069,183.2537,1464
20150320,2.3,0.2967,0.3364,0.332,0.3659,0.285,830,264.079,713
20150323,2.75,0.0445,0.0555,0.0553,0.0559,0.042,788,38.8015,432
20150323,2.7,0.0625,0.0741,0.0741,0.0758,0.059,600,40.8165,699
20150323,2.65,0.0872,0.0995,0.0995,0.1005,0.0801,736,67.0198,621
20150323,2.6,0.1129,0.1268,0.1266,0.1309,0.1083,650,78.0006,796
20150323,2.55,0.1094,0.1278,0.124,0.1313,0.1026,723,84.4045,1161
20150323,2.5,0.156,0.1771,0.1771,0.1771,0.1481,469,77.3708,1182
20150323,2.45,0.215,0.2266,0.225,0.23,0.1948,548,116.701,1255
20150323,2.3,0.3532,0.3794,0.3796,0.3821,0.35,88,31.754,674
20150324,2.8,0.0405,0.0316,0.0316,0.0405,0.0252,1015,33.0079,633
20150324,2.75,0.0534,0.0455,0.0455,0.0534,0.0364,756,34.2756,671
20150324,2.7,0.0719,0.0632,0.064,0.0724,0.0508,684,42.1226,829
20150324,2.65,0.0983,0.0851,0.0851,0.0988,0.07,931,78.529,986
20150324,2.55,0.1283,0.091,0.0909,0.1283,0.0664,509,47.8304,1136
20150324,2.6,0.1298,0.1059,0.1059,0.1298,0.0927,900,99.3179,869
20150324,2.5,0.1682,0.1465,0.1465,0.1727,0.1158,262,37.7543,1192
20150324,2.45,0.2266,0.1899,0.1855,0.2266,0.1708,123,23.9205,1225
20150324,2.3,0.3796,0.34,0.3407,0.3796,0.3115,107,36.5176,648
20150325,2.8,0.0302,0.0203,0.0203,0.033,0.0174,1468,35.159,1023
20150325,2.75,0.0435,0.0291,0.0291,0.0454,0.0266,842,29.3239,846
20150325,2.7,0.0605,0.0429,0.0429,0.0636,0.0389,682,34.7015,975
20150325,2.55,0.085,0.054,0.053,0.0961,0.0368,1450,93.0848,698
20150325,2.65,0.0809,0.0636,0.0636,0.0853,0.0554,835,57.7294,1126
20150325,2.6,0.105,0.0824,0.0824,0.1099,0.0765,561,50.633,793
20150325,2.5,0.1395,0.104,0.1039,0.1483,0.0875,942,109.223,1008
20150325,2.45,0.188,0.154,0.1511,0.1946,0.1348,495,78.2733,1249
20150325,2.3,0.338,0.304,0.302,0.341,0.2862,173,52.3425,629
20150326,2.8,0.0197,0.027,0.027,0.0344,0.0158,1166,29.3704,1379
20150326,2.75,0.0282,0.0385,0.0385,0.0504,0.023,834,30.3157,982
20150326,2.7,0.0413,0.0544,0.0533,0.0684,0.034,912,48.5619,1178
20150326,2.65,0.061,0.0752,0.0752,0.0915,0.0522,911,67.4945,1221
20150326,2.6,0.0791,0.1009,0.1002,0.1188,0.0701,851,83.168,903
20150327,2.8,0.0279,0.03,0.0302,0.0355,0.0245,624,18.279,1499
20150327,2.75,0.04,0.0421,0.0421,0.0498,0.0352,209,8.9531,1042
20150327,2.7,0.0566,0.0598,0.061,0.0685,0.0501,427,25.4095,1303
20150327,2.65,0.0784,0.0819,0.0823,0.0927,0.0691,649,52.6726,1306
20150327,2.6,0.1053,0.1095,0.1077,0.124,0.0951,568,61.7966,973
20150330,2.8,0.0323,0.0567,0.0567,0.0636,0.0318,1312,63.9721,1733
20150330,2.75,0.0465,0.0788,0.0788,0.0852,0.0465,558,36.9935,1108
20150330,2.7,0.0629,0.1039,0.104,0.1119,0.0629,689,60.6554,1227
20150330,2.65,0.0877,0.1367,0.1368,0.14,0.0877,827,91.6003,1186
20150330,2.6,0.1145,0.1674,0.1675,0.1765,0.1145,664,98.3224,864
20150331,2.85,0.0524,0.0346,0.0346,0.0692,0.0327,1589,81.9715,843
20150331,2.8,0.0728,0.0469,0.0477,0.0929,0.0448,2081,147.9568,2125
20150331,2.75,0.095,0.0663,0.0663,0.1198,0.0621,935,83.9948,1244
20150331,2.7,0.1236,0.0865,0.0865,0.151,0.0833,832,98.4911,1201
20150331,2.65,0.1572,0.1198,0.1198,0.1889,0.1116,1052,159.9948,1217
20150331,2.6,0.1942,0.1449,0.1496,0.2297,0.145,711,134.5094,881
20150401,2.85,0.034,0.0492,0.0492,0.0577,0.0339,2216,99.8827,1781
20150401,2.8,0.0453,0.0681,0.0681,0.0749,0.045,2231,136.7225,2670
20150401,2.75,0.0638,0.0905,0.0905,0.0974,0.0638,2244,177.0793,2176
20150401,2.7,0.0875,0.1145,0.1137,0.1249,0.0869,1219,123.0753,1615
20150401,2.65,0.117,0.145,0.1418,0.1577,0.1145,1076,148.9896,1305
20150401,2.6,0.1514,0.1801,0.1801,0.1902,0.1476,435,74.0494,875
20150402,2.85,0.0512,0.0522,0.0522,0.0621,0.0451,2296,123.2806,3026
20150402,2.8,0.08,0.068,0.068,0.0833,0.0564,1963,136.0752,3452
20150402,2.75,0.1025,0.088,0.088,0.1049,0.0766,1765,155.9423,2792
20150402,2.7,0.1196,0.1122,0.1122,0.1342,0.096,1180,134.5158,1675
20150402,2.65,0.1515,0.146,0.146,0.1683,0.1275,669,96.5571,1263
20150402,2.6,0.1882,0.178,0.1747,0.2,0.1598,371,67.2247,977
20150403,2.85,0.0502,0.0601,0.0601,0.0651,0.0502,1789,101.9611,3490
20150403,2.8,0.0652,0.078,0.078,0.083,0.0633,1691,125.2977,3512
20150403,2.75,0.0859,0.0997,0.0997,0.1077,0.0794,1131,106.763,2911
20150403,2.7,0.1091,0.1254,0.1254,0.135,0.109,708,85.0871,1799
20150403,2.65,0.1394,0.1595,0.16,0.168,0.1375,447,68.1016,1264
20150403,2.6,0.1699,0.195,0.195,0.1988,0.1672,358,66.5715,922
20150407,2.85,0.063,0.0757,0.0757,0.0788,0.0626,2741,192.9578,3866
20150407,2.8,0.0813,0.1,0.1,0.1,0.08,2440,221.0625,3240
20150407,2.75,0.1041,0.1295,0.1295,0.1329,0.1038,1382,161.9175,3044
20150407,2.7,0.1308,0.1627,0.1627,0.165,0.1305,926,138.7265,1973
20150407,2.65,0.1666,0.205,0.2054,0.2054,0.1666,597,110.3471,1144
20150407,2.6,0.2037,0.244,0.244,0.2446,0.2037,348,79.1688,861
20150408,2.85,0.079,0.1092,0.1092,0.1127,0.0735,3645,331.4332,3607
20150408,2.95,0.1025,0.1316,0.1354,0.1354,0.1002,460,52.7996,355
20150408,2.8,0.1043,0.1399,0.1426,0.1454,0.0981,2170,255.1107,3238
20150408,2.75,0.1352,0.17,0.17,0.1794,0.1259,1258,185.416,2723
20150408,2.7,0.1701,0.2151,0.217,0.22,0.1626,1297,240.6646,1646
20150408,2.65,0.2114,0.2552,0.2583,0.2664,0.2011,553,125.8294,1030
20150408,2.6,0.2549,0.306,0.306,0.3119,0.2413,462,123.5657,905
20150409,2.85,0.1137,0.1057,0.106,0.1567,0.097,2073,250.4901,3465
20150409,3,0.116,0.1231,0.1276,0.148,0.1159,583,75.1164,473
20150409,2.8,0.1457,0.1319,0.1319,0.2,0.1257,2226,341.7454,3055
20150409,2.95,0.1317,0.1407,0.1447,0.1706,0.1306,548,81.6412,610
20150409,2.75,0.1776,0.1653,0.1648,0.235,0.163,833,156.7865,2480
20150409,2.7,0.2249,0.2087,0.2087,0.28,0.1956,806,188.1033,1561
20150409,2.65,0.2669,0.2533,0.2525,0.3236,0.2348,463,127.0397,967
20150409,2.6,0.315,0.3,0.3,0.3699,0.28,275,89.5689,858
20150410,2.85,0.1018,0.1326,0.1326,0.136,0.09,1151,132.7897,3453
20150410,3,0.1192,0.1414,0.1414,0.148,0.119,402,52.8675,749
20150410,2.95,0.1387,0.1595,0.1654,0.1655,0.1386,251,38.133,714
20150410,2.8,0.1333,0.166,0.166,0.17,0.1264,1598,233.6227,3162
20150410,2.75,0.1677,0.2053,0.2053,0.2119,0.1512,416,75.5555,2412
20150410,2.7,0.203,0.2565,0.2565,0.2566,0.2,377,85.0714,1480
20150410,2.65,0.2418,0.2905,0.2905,0.3015,0.2411,387,102.8186,990
20150410,2.6,0.2852,0.3377,0.3377,0.3458,0.2852,244,78.4697,712
20150413,3.1,0.1432,0.1239,0.128,0.144,0.1128,1023,127.7031,734
20150413,2.85,0.1528,0.1583,0.1583,0.1749,0.1454,1646,261.2741,3162
20150413,3,0.154,0.1632,0.1605,0.2002,0.151,933,151.2403,1137
20150413,2.95,0.18,0.1846,0.1846,0.1985,0.1715,616,113.7308,957
20150413,2.8,0.1745,0.2052,0.2052,0.2202,0.1745,1360,269.1233,2940
20150413,2.75,0.215,0.246,0.246,0.269,0.215,925,221.9648,2065
20150413,2.7,0.2643,0.3,0.3006,0.3108,0.2634,593,171.0428,1411
20150413,2.65,0.304,0.344,0.3403,0.3595,0.304,441,145.9286,1028
20150413,2.6,0.3533,0.3964,0.402,0.402,0.3533,254,96.6968,642
20150414,3.2,0.0914,0.103,0.103,0.113,0.0898,1805,179.8022,1402
20150414,3.1,0.1185,0.1292,0.1301,0.1385,0.1185,756,97.0042,1077
20150414,2.85,0.1613,0.1633,0.1641,0.1876,0.1432,1310,206.4343,2890
20150414,3,0.1628,0.1725,0.1725,0.1831,0.1526,1142,190.3658,1447
20150414,2.95,0.1795,0.1961,0.1961,0.2095,0.1772,569,109.2242,1182
20150414,2.8,0.2001,0.209,0.198,0.2274,0.185,1072,215.6386,2781
20150414,2.75,0.248,0.2546,0.2558,0.2754,0.2283,505,125.4669,1959
20150414,2.7,0.2909,0.3035,0.2945,0.3183,0.2689,551,159.039,1309
20150414,2.65,0.3467,0.3522,0.3468,0.3773,0.3212,198,67.7245,1000
20150414,2.6,0.3906,0.4018,0.3961,0.4293,0.3731,118,46.5529,621
20150415,3.2,0.1032,0.11,0.11,0.127,0.0994,2888,319.0588,2748
20150415,3.1,0.133,0.1391,0.1391,0.1641,0.1289,1073,154.1044,1456
20150415,2.85,0.1592,0.1799,0.1799,0.2299,0.1548,1370,255.829,2574
20150415,3,0.1725,0.182,0.182,0.209,0.1576,1949,360.2278,1887
20150415,2.95,0.191,0.2073,0.2074,0.238,0.1885,485,101.7905,1156
20150415,2.8,0.1967,0.22,0.22,0.2799,0.1967,1154,269.0661,2424
20150415,2.75,0.2491,0.2755,0.2755,0.3242,0.2491,552,154.7257,1725
20150415,2.7,0.2917,0.3251,0.337,0.3739,0.2917,420,137.7672,1130
20150415,2.65,0.3326,0.3765,0.3907,0.42,0.3326,236,88.6029,932
20150415,2.6,0.4214,0.4285,0.4285,0.4638,0.4001,153,65.9854,553
20150416,3.2,0.106,0.1626,0.1626,0.1626,0.1001,2643,349.604,3853
20150416,3.1,0.1389,0.2047,0.2047,0.2047,0.1251,1058,175.5963,1783
20150416,3,0.182,0.2607,0.262,0.262,0.17,1183,247.2337,2167
20150416,2.95,0.2076,0.2871,0.2865,0.2865,0.1899,540,128.3791,1173
20150416,2.85,0.1787,0.3003,0.3003,0.3003,0.1573,1197,272.4107,2157
20150416,2.8,0.2201,0.347,0.3399,0.3399,0.2046,1018,285.7266,2343
20150416,2.75,0.2747,0.3971,0.392,0.3925,0.241,365,113.3632,1671
20150416,2.7,0.3256,0.447,0.4399,0.4399,0.2912,440,155.6068,1026
20150416,2.65,0.3619,0.497,0.4827,0.4846,0.3477,247,101.9051,854
20150416,2.6,0.4289,0.5468,0.5333,0.5334,0.3884,188,86.9024,490
20150417,3.3,0.1573,0.1533,0.1533,0.1733,0.1444,3765,589.6354,2626
20150417,3.2,0.1749,0.198,0.198,0.2095,0.1749,2296,449.9032,4222
20150417,3.1,0.2139,0.2303,0.2303,0.27,0.2139,1756,433.752,2010
20150417,3,0.2703,0.29,0.29,0.3272,0.2703,1642,504.0375,2283
20150417,2.95,0.2977,0.3262,0.3329,0.3616,0.2977,579,195.6828,1037
20150417,2.85,0.3114,0.3371,0.3303,0.3794,0.311,677,236.1205,1953
20150417,2.8,0.3599,0.3869,0.376,0.4342,0.3599,475,187.8722,2234
20150417,2.75,0.4119,0.4395,0.4395,0.4892,0.4119,203,90.1783,1604
20150417,2.7,0.47,0.4882,0.4907,0.522,0.4668,124,60.9691,994
20150417,2.65,0.5155,0.5358,0.5315,0.5744,0.5155,176,96.0322,843
20150417,2.6,0.5671,0.5897,0.5978,0.616,0.5669,107,63.0256,446
20150420,3.4,0.135,0.106,0.106,0.1486,0.1,2907,368.2324,2093
20150420,3.3,0.1587,0.1262,0.1262,0.1739,0.124,2510,395.3797,3253
20150420,3.2,0.2036,0.168,0.168,0.2167,0.166,2407,469.4699,5190
20150420,3.1,0.238,0.1924,0.1924,0.27,0.1914,1709,396.9219,2290
20150420,3,0.2977,0.24,0.2398,0.328,0.235,1375,393.3645,2415
20150420,2.85,0.3495,0.2538,0.2456,0.3739,0.2423,794,251.2213,1773
20150420,2.95,0.338,0.2708,0.2708,0.361,0.27,527,167.5441,1169
20150420,2.8,0.3985,0.3037,0.2958,0.4183,0.2865,845,304.7246,2064
20150420,2.75,0.4229,0.3538,0.3443,0.4735,0.3398,518,220.8969,1459
20150420,2.7,0.4893,0.4106,0.4106,0.5394,0.3954,205,96.9736,895
20150420,2.65,0.5451,0.4578,0.4578,0.577,0.4547,287,150.9759,729
20150420,2.6,0.5675,0.5038,0.495,0.6296,0.495,238,135.9014,350
20150421,3.4,0.1048,0.1072,0.1072,0.1177,0.1,1902,204.7357,3206
20150421,3.3,0.1267,0.1361,0.1361,0.175,0.1212,2197,292.53,3980
20150421,3.2,0.168,0.17,0.17,0.1855,0.155,1968,331.0215,5837
20150421,3.1,0.1992,0.2151,0.2151,0.22,0.1854,1417,288.0894,2709
20150421,3,0.2487,0.26,0.2611,0.2705,0.23,1109,283.8932,2616
20150421,2.85,0.263,0.2914,0.2799,0.2935,0.2231,432,111.5714,1730
20150421,2.95,0.2806,0.295,0.295,0.3035,0.2543,389,108.9421,1280
20150421,2.8,0.3147,0.3414,0.3344,0.3356,0.2829,309,94.6813,1959
20150421,2.75,0.3664,0.3914,0.3704,0.3839,0.3382,211,75.6339,1348
20150421,2.7,0.4258,0.4415,0.4296,0.4296,0.387,69,28.2789,857
20150421,2.65,0.4543,0.4914,0.48,0.48,0.4211,125,57.1762,709
20150421,2.6,0.5199,0.5414,0.5288,0.55,0.4727,105,53.2362,339
20150422,3.4,0.1109,0.126,0.126,0.1305,0.108,2271,273.1757,3980
20150422,3.3,0.1498,0.1605,0.1605,0.1644,0.1389,1393,212.6684,4148
20150422,3.2,0.18,0.2105,0.2105,0.2118,0.1754,2040,392.4659,6026
20150422,3.1,0.225,0.261,0.261,0.261,0.2185,1048,250.7151,2874
20150422,3,0.2799,0.3275,0.3275,0.3275,0.2732,1278,381.2357,2709
20150422,2.95,0.3058,0.3578,0.3648,0.3648,0.2999,509,170.02,1196
20150422,2.85,0.302,0.391,0.3743,0.3918,0.2914,272,91.1708,1608
20150422,2.8,0.3538,0.441,0.4367,0.4387,0.3411,333,126.237,1791
20150422,2.75,0.39,0.491,0.4892,0.4892,0.3892,107,46.8159,1284
20150422,2.7,0.451,0.541,0.5198,0.541,0.443,40,19.6567,842
20150422,2.65,0.5007,0.591,0.5756,0.5756,0.5003,56,29.4844,685
20150422,2.6,0.563,0.641,0.6354,0.6354,0.563,51,29.6735,305
20150423,3.4,0.1305,0.1186,0.1186,0.139,0.1108,2508,317.8029,5038
20150423,3.3,0.1661,0.1511,0.1511,0.1712,0.1457,2161,350.3819,4622
20150423,3.2,0.2183,0.1937,0.1937,0.225,0.1855,2580,532.7949,6655
20150423,3.1,0.2706,0.2443,0.2443,0.2722,0.2317,1377,348.7506,2924
20150423,3,0.3396,0.2953,0.2939,0.3397,0.2905,1100,348.8091,2835
20150423,2.95,0.371,0.337,0.337,0.374,0.3247,450,154.9803,1337
20150424,3.4,0.1138,0.099,0.099,0.1147,0.0858,2529,256.886,6072
20150424,3.3,0.145,0.13,0.1259,0.1482,0.1101,1974,259.0277,4952
20150424,3.2,0.18,0.167,0.167,0.1876,0.1452,3430,568.02,7622
20150424,3.1,0.2346,0.2099,0.2099,0.2392,0.1861,2013,432.8614,3159
20150424,3,0.2845,0.265,0.265,0.2958,0.2372,1149,308.0355,2948
20150424,2.95,0.3244,0.2954,0.2954,0.3301,0.2665,445,134.5628,1559
20150427,3.4,0.1056,0.1188,0.1188,0.119,0.1021,2430,272.0844,6287
20150427,3.3,0.1361,0.1515,0.1515,0.1544,0.133,1706,248.1397,4696
20150427,3.2,0.176,0.199,0.199,0.2015,0.1734,2570,485.9552,7319
20150427,3.1,0.225,0.2588,0.2591,0.2597,0.225,1421,340.8433,2851
20150427,3,0.2801,0.3191,0.3191,0.3225,0.2801,1488,454.6897,2701
20150427,2.95,0.3089,0.3558,0.3558,0.36,0.3089,325,111.2711,1420
20150428,3.5,0.09,0.0755,0.0755,0.1016,0.0701,2127,178.0602,1126
20150428,3.4,0.1188,0.0999,0.0999,0.1318,0.096,3091,341.5476,6383
20150428,3.3,0.145,0.1351,0.1351,0.1739,0.1279,2103,309.2106,4901
20150428,3.2,0.2,0.1773,0.1773,0.2249,0.17,2904,560.4867,7245
20150428,3.1,0.2614,0.2322,0.2322,0.2829,0.2222,2535,628.5076,3172
20150428,3,0.323,0.2999,0.3003,0.3597,0.288,1434,452.2452,2588
20150428,2.95,0.345,0.335,0.3363,0.3901,0.32,449,158.48,1345
20150429,3.5,0.075,0.0703,0.0702,0.0785,0.07,1730,127.4497,1983
20150429,3.4,0.0999,0.098,0.098,0.1072,0.0944,1659,166.7623,6846
20150429,3.3,0.1304,0.128,0.128,0.1429,0.1248,1596,214.4929,5098
20150429,3.2,0.1658,0.1781,0.1781,0.1894,0.1656,1902,340.729,7205
20150429,3.1,0.2326,0.2315,0.2355,0.245,0.2144,1008,233.5144,3280
20150429,3,0.3,0.2928,0.2928,0.3133,0.2801,1271,377.7021,2638
20150429,2.95,0.3209,0.3301,0.3334,0.3492,0.3156,165,55.0047,1341
20150430,3.5,0.0725,0.0622,0.0636,0.0792,0.062,1902,136.9352,2938
20150430,3.4,0.0993,0.0885,0.0885,0.1069,0.086,1769,169.403,7463
20150430,3.3,0.1332,0.1189,0.1189,0.1428,0.1178,1100,144.1294,5254
20150430,3.2,0.1794,0.1625,0.1625,0.1898,0.1604,1516,266.5333,7634
20150430,3.1,0.2351,0.216,0.216,0.246,0.2117,1163,268.2144,3371
20150430,3,0.3,0.2801,0.2801,0.315,0.2801,846,250.6323,2729
20150430,2.95,0.3348,0.3158,0.3208,0.3509,0.32,190,63.1571,1404
20150504,3.5,0.0621,0.0511,0.0511,0.0621,0.0471,1229,64.7413,3185
20150504,3.4,0.09,0.075,0.075,0.0902,0.07,2003,152.9217,7673
20150504,3.3,0.122,0.1085,0.1085,0.1289,0.0976,1284,137.651,5119
20150504,3.2,0.1699,0.1508,0.1508,0.1699,0.1352,2117,316.0642,7760
20150504,3.1,0.22,0.2089,0.2092,0.2209,0.185,1151,231.1971,3458
20150504,3,0.2812,0.273,0.273,0.2843,0.2434,892,237.3415,2794
20150504,2.95,0.3168,0.3112,0.2999,0.3168,0.2729,141,41.4896,1397
20150505,3.5,0.0503,0.0279,0.0279,0.0507,0.0258,2428,93.052,4196
20150505,3.4,0.0747,0.0405,0.0416,0.0747,0.0385,3803,215.7235,8094
20150505,3.3,0.1076,0.0586,0.0586,0.1148,0.0582,3087,253.6047,5137
20150505,3.2,0.1487,0.0902,0.0902,0.1516,0.0871,3494,416.1795,8214
20150505,3.1,0.2018,0.1308,0.1308,0.2095,0.1288,3188,538.7652,4251
20150505,3,0.265,0.1845,0.1845,0.272,0.18,1395,317.4316,2875
20150505,2.95,0.295,0.2181,0.2221,0.2999,0.2178,218,57.2655,1343
20150506,3.5,0.0279,0.0261,0.0261,0.0417,0.0232,4178,130.3511,5366
20150506,3.4,0.0449,0.0374,0.0374,0.0599,0.033,3695,169.1504,8397
20150506,3.3,0.061,0.0553,0.0553,0.0882,0.0488,2550,171.0362,5692
20150506,3.2,0.093,0.081,0.081,0.127,0.072,4757,484.9026,8452
20150506,3.1,0.1356,0.1151,0.1151,0.1799,0.1046,2553,364.2314,4428
20150506,3,0.19,0.17,0.17,0.2428,0.155,1930,377.8212,2780
20150506,2.95,0.2362,0.1988,0.1988,0.2782,0.1871,353,81.127,1219
20150507,3.5,0.0264,0.0298,0.0298,0.0309,0.0242,2988,84.1182,6948
20150507,3.4,0.0374,0.0385,0.0385,0.0428,0.0339,1740,66.8054,9292
20150507,3.3,0.0567,0.054,0.054,0.0622,0.051,2048,114.3149,6481
20150507,3.2,0.092,0.075,0.075,0.093,0.0739,5385,446.5789,10971
20150507,3.1,0.119,0.1098,0.1098,0.1325,0.1074,4262,507.6829,5848
20150507,3,0.1723,0.1552,0.1552,0.183,0.155,1847,310.4268,3604
20150507,2.95,0.2032,0.183,0.183,0.209,0.1801,374,72.6595,1341
20150508,3.5,0.03,0.0228,0.0228,0.0343,0.019,3603,87.315,7652
20150508,3.4,0.0392,0.0325,0.0325,0.0432,0.0258,1907,61.5302,9412
20150508,3.3,0.055,0.0452,0.0452,0.0589,0.0371,2187,102.1217,6969
20150508,3.2,0.08,0.0704,0.0704,0.085,0.0549,4169,283.2037,11260
20150508,3.1,0.1136,0.103,0.103,0.1272,0.082,4612,463.503,7303
20150508,3,0.1641,0.15,0.15,0.175,0.1226,3374,483.9776,4999
20150508,2.95,0.1895,0.1794,0.18,0.1999,0.144,1142,182.8165,1880
20150511,3.5,0.0224,0.0196,0.0196,0.0225,0.0182,1880,38.1202,8227
20150511,3.4,0.0318,0.0284,0.0284,0.0318,0.0252,1786,50.4096,9268
20150511,3.3,0.0464,0.0451,0.0451,0.0464,0.0355,2941,120.6681,7101
20150511,3.2,0.0706,0.0694,0.0694,0.073,0.055,4616,297.2851,11842
20150511,3.1,0.1008,0.1091,0.1091,0.1145,0.0836,4530,441.9276,7290
20150511,3,0.1446,0.1687,0.1687,0.1688,0.127,2961,427.0876,4226
20150511,2.95,0.173,0.2,0.2,0.205,0.1534,832,140.7906,1452
20150512,3.5,0.0191,0.0152,0.0152,0.0194,0.0138,2223,36.418,7449
20150512,3.4,0.0277,0.0262,0.0262,0.0308,0.0242,2267,59.9871,9040
20150512,3.3,0.0438,0.045,0.045,0.0498,0.0378,3255,140.2564,7539
20150512,3.2,0.0672,0.0735,0.0735,0.0805,0.0607,3876,277.8413,11812
20150512,3.1,0.1083,0.1199,0.1199,0.1281,0.0994,7177,831.3267,10921
20150512,3,0.1601,0.179,0.179,0.189,0.1555,2469,425.2227,4310
20150512,2.95,0.1993,0.2124,0.2124,0.2246,0.1922,431,88.3886,1424
20150513,3.5,0.0153,0.0105,0.0105,0.0164,0.0093,1610,21.0174,7466
20150513,3.4,0.0267,0.0175,0.0175,0.027,0.0175,1892,42.4654,9596
20150513,3.3,0.0461,0.0314,0.0314,0.0461,0.0292,2547,102.4352,8851
20150513,3.2,0.0758,0.0531,0.0531,0.0772,0.0517,4288,281.279,12397
20150513,3.1,0.124,0.0932,0.0932,0.124,0.0874,3017,331.2783,11548
20150513,3,0.1833,0.1433,0.1421,0.1838,0.1421,2032,341.327,4731
20150513,2.95,0.2041,0.1766,0.1741,0.212,0.1741,127,25.7282,1441
20150514,3.5,0.0104,0.0043,0.0043,0.0105,0.0042,1328,8.6839,7380
20150514,3.4,0.0172,0.0093,0.0102,0.0179,0.0087,1568,19.5837,9613
20150514,3.3,0.0306,0.0185,0.0185,0.0332,0.0174,1895,44.9213,9510
20150514,3.2,0.0547,0.0373,0.0373,0.0577,0.0373,3850,174.4304,12398
20150514,3.1,0.086,0.0756,0.0756,0.0957,0.0734,2825,236.4077,11345
20150514,3,0.1393,0.1275,0.1272,0.1525,0.1252,1804,247.6116,4525
20150514,2.95,0.1768,0.1642,0.1661,0.1864,0.1598,361,62.3317,1475
20150515,3.5,0.003,0.002,0.002,0.0055,0.0011,1646,5.3362,6966
20150515,3.4,0.0093,0.0038,0.0038,0.0097,0.0026,1518,8.9175,9639
20150515,3.3,0.0186,0.0085,0.0085,0.0186,0.0051,3296,31.3168,8426
20150515,3.2,0.037,0.016,0.016,0.038,0.0121,5741,121.9266,11499
20150515,3.1,0.0769,0.0388,0.0388,0.0769,0.0333,5852,283.0426,11451
20150515,3,0.127,0.0749,0.0749,0.1328,0.0701,4082,372.7556,4511
20150515,2.95,0.1617,0.1047,0.1047,0.1617,0.0996,485,59.6774,1431
20150518,3.5,0.0015,0.0017,0.0018,0.0039,0.0012,741,1.3803,6707
20150518,3.4,0.0022,0.0026,0.0027,0.0039,0.0018,707,2.0523,9350
20150518,3.3,0.01,0.005,0.005,0.01,0.0035,3877,30.957,7679
