,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB,FR007_1Y.IB
,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS,FR0071年IRS
,开盘价,收盘价,最高价,最低价,前收盘价,均价,涨跌,涨跌幅,成交量,成交金额,换手率,振幅
2022-04-18,2.1704,2.1704,2.1704,2.1704,0,2.1704,0,0,0,0,0,0
2022-04-19,2.1672,2.1672,2.1672,2.1672,0,2.1672,0,0,0,0,0,0
2022-04-20,2.181,2.181,2.181,2.181,0,2.181,0,0,0,0,0,0
2022-04-21,2.1698,2.1698,2.1698,2.1698,0,2.1698,0,0,0,0,0,0
2022-04-22,2.1723,2.1723,2.1723,2.1723,0,2.1723,0,0,0,0,0,0
2022-04-24,2.1752,2.1752,2.1752,2.1752,0,2.1752,0,0,0,0,0,0
2022-04-25,2.1586,2.1586,2.1586,2.1586,0,2.1586,0,0,0,0,0,0
2022-04-26,2.1453,2.1453,2.1453,2.1453,0,2.1453,0,0,0,0,0,0
2022-04-27,2.1676,2.1676,2.1676,2.1676,0,2.1676,0,0,0,0,0,0
2022-04-28,2.1894,2.1894,2.1894,2.1894,0,2.1894,0,0,0,0,0,0
2022-04-29,2.1826,2.1826,2.1826,2.1826,0,2.1826,0,0,0,0,0,0
2022-04-30,2.1671,2.1671,2.1671,2.1671,0,2.1671,0,0,0,0,0,0
2022-05-05,2.1722,2.1722,2.1722,2.1722,0,2.1722,0,0,0,0,0,0
2022-05-06,2.1727,2.1727,2.1727,2.1727,0,2.1727,0,0,0,0,0,0
2022-05-09,2.1626,2.1626,2.1626,2.1626,0,2.1626,0,0,0,0,0,0
2022-05-10,2.1296,2.1296,2.1296,2.1296,0,2.1296,0,0,0,0,0,0
2022-05-11,2.1392,2.1392,2.1392,2.1392,0,2.1392,0,0,0,0,0,0
2022-05-12,2.1186,2.1186,2.1186,2.1186,0,2.1186,0,0,0,0,0,0
2022-05-13,2.102,2.102,2.102,2.102,0,2.102,0,0,0,0,0,0
2022-05-16,2.1028,2.1028,2.1028,2.1028,0,2.1028,0,0,0,0,0,0
2022-05-17,2.0817,2.0817,2.0817,2.0817,0,2.0817,0,0,0,0,0,0
2022-05-18,2.0668,2.0668,2.0668,2.0668,0,2.0668,0,0,0,0,0,0
2022-05-19,2.0641,2.0641,2.0641,2.0641,0,2.0641,0,0,0,0,0,0
2022-05-20,2.0751,2.0751,2.0751,2.0751,0,2.0751,0,0,0,0,0,0
2022-05-23,2.0555,2.0555,2.0555,2.0555,0,2.0555,0,0,0,0,0,0
2022-05-24,2.0637,2.0637,2.0637,2.0637,0,2.0637,0,0,0,0,0,0
2022-05-25,2.0763,2.0763,2.0763,2.0763,0,2.0763,0,0,0,0,0,0
2022-05-26,2.0425,2.0425,2.0425,2.0425,0,2.0425,0,0,0,0,0,0
2022-05-27,2.0372,2.0372,2.0372,2.0372,0,2.0372,0,0,0,0,0,0
2022-05-30,2.0583,2.0583,2.0583,2.0583,0,2.0583,0,0,0,0,0,0
2022-05-31,2.0906,2.0906,2.0906,2.0906,0,2.0906,0,0,0,0,0,0
2022-06-01,2.0815,2.0815,2.0815,2.0815,0,2.0815,0,0,0,0,0,0
2022-06-02,2.0917,2.0917,2.0917,2.0917,0,2.0917,0,0,0,0,0,0
2022-06-06,2.1125,2.1125,2.1125,2.1125,0,2.1125,0,0,0,0,0,0
2022-06-07,2.12,2.12,2.12,2.12,0,2.12,0,0,0,0,0,0
2022-06-08,2.1052,2.1052,2.1052,2.1052,0,2.1052,0,0,0,0,0,0
2022-06-09,2.0984,2.0984,2.0984,2.0984,0,2.0984,0,0,0,0,0,0
2022-06-10,2.0934,2.0934,2.0934,2.0934,0,2.0934,0,0,0,0,0,0
2022-06-13,2.1035,2.1035,2.1035,2.1035,0,2.1035,0,0,0,0,0,0
2022-06-14,2.1193,2.1193,2.1193,2.1193,0,2.1193,0,0,0,0,0,0
2022-06-15,2.127,2.127,2.127,2.127,0,2.127,0,0,0,0,0,0
2022-06-16,2.1182,2.1182,2.1182,2.1182,0,2.1182,0,0,0,0,0,0
2022-06-17,2.1058,2.1058,2.1058,2.1058,0,2.1058,0,0,0,0,0,0
2022-06-20,2.1311,2.1311,2.1311,2.1311,0,2.1311,0,0,0,0,0,0
2022-06-21,2.1409,2.1409,2.1409,2.1409,0,2.1409,0,0,0,0,0,0
2022-06-22,2.1308,2.1308,2.1308,2.1308,0,2.1308,0,0,0,0,0,0
2022-06-23,2.126,2.126,2.126,2.126,0,2.126,0,0,0,0,0,0
2022-06-24,2.1468,2.1468,2.1468,2.1468,0,2.1468,0,0,0,0,0,0
2022-06-27,2.1878,2.1878,2.1878,2.1878,0,2.1878,0,0,0,0,0,0
2022-06-28,2.1855,2.1855,2.1855,2.1855,0,2.1855,0,0,0,0,0,0
2022-06-29,2.1797,2.1797,2.1797,2.1797,0,2.1797,0,0,0,0,0,0
2022-06-30,2.1652,2.1652,2.1652,2.1652,0,2.1652,0,0,0,0,0,0
2022-07-01,2.1413,2.1413,2.1413,2.1413,0,2.1413,0,0,0,0,0,0
2022-07-04,2.2051,2.2051,2.2051,2.2051,0,2.2051,0,0,0,0,0,0
2022-07-05,2.2095,2.2095,2.2095,2.2095,0,2.2095,0,0,0,0,0,0
2022-07-06,2.1925,2.1925,2.1925,2.1925,0,2.1925,0,0,0,0,0,0
2022-07-07,2.1962,2.1962,2.1962,2.1962,0,2.1962,0,0,0,0,0,0
2022-07-08,2.1903,2.1903,2.1903,2.1903,0,2.1903,0,0,0,0,0,0
2022-07-11,2.1567,2.1567,2.1567,2.1567,0,2.1567,0,0,0,0,0,0
2022-07-12,2.1309,2.1309,2.1309,2.1309,0,2.1309,0,0,0,0,0,0
2022-07-13,2.1196,2.1196,2.1196,2.1196,0,2.1196,0,0,0,0,0,0
2022-07-14,2.1007,2.1007,2.1007,2.1007,0,2.1007,0,0,0,0,0,0
2022-07-15,2.0883,2.0883,2.0883,2.0883,0,2.0883,0,0,0,0,0,0
2022-07-18,2.0808,2.0808,2.0808,2.0808,0,2.0808,0,0,0,0,0,0
2022-07-19,2.0875,2.0875,2.0875,2.0875,0,2.0875,0,0,0,0,0,0
2022-07-20,2.0793,2.0793,2.0793,2.0793,0,2.0793,0,0,0,0,0,0
2022-07-21,2.0574,2.0574,2.0574,2.0574,0,2.0574,0,0,0,0,0,0
2022-07-22,2.0743,2.0743,2.0743,2.0743,0,2.0743,0,0,0,0,0,0
2022-07-25,2.0713,2.0713,2.0713,2.0713,0,2.0713,0,0,0,0,0,0
2022-07-26,2.0618,2.0618,2.0618,2.0618,0,2.0618,0,0,0,0,0,0
2022-07-27,2.056,2.056,2.056,2.056,0,2.056,0,0,0,0,0,0
2022-07-28,2.0695,2.0695,2.0695,2.0695,0,2.0695,0,0,0,0,0,0
2022-07-29,2.0388,2.0388,2.0388,2.0388,0,2.0388,0,0,0,0,0,0
2022-07-31,2.1226,2.1226,2.1226,2.1226,0,2.1226,0,0,0,0,0,0
2022-08-01,2.0158,2.0158,2.0158,2.0158,0,2.0158,0,0,0,0,0,0
2022-08-02,1.9994,1.9994,1.9994,1.9994,0,1.9994,0,0,0,0,0,0
2022-08-03,1.9672,1.9672,1.9672,1.9672,0,1.9672,0,0,0,0,0,0
2022-08-04,1.9063,1.9063,1.9063,1.9063,0,1.9063,0,0,0,0,0,0
2022-08-05,1.9325,1.9325,1.9325,1.9325,0,1.9325,0,0,0,0,0,0
2022-08-08,1.9384,1.9384,1.9384,1.9384,0,1.9384,0,0,0,0,0,0
2022-08-09,1.9788,1.9788,1.9788,1.9788,0,1.9788,0,0,0,0,0,0
2022-08-10,1.9872,1.9872,1.9872,1.9872,0,1.9872,0,0,0,0,0,0
2022-08-11,2.0097,2.0097,2.0097,2.0097,0,2.0097,0,0,0,0,0,0
2022-08-12,2.0115,2.0115,2.0115,2.0115,0,2.0115,0,0,0,0,0,0
2022-08-15,1.9164,1.9164,1.9164,1.9164,0,1.9164,0,0,0,0,0,0
2022-08-16,1.8897,1.8897,1.8897,1.8897,0,1.8897,0,0,0,0,0,0
2022-08-17,1.9046,1.9046,1.9046,1.9046,0,1.9046,0,0,0,0,0,0
2022-08-18,1.8854,1.8854,1.8854,1.8854,0,1.8854,0,0,0,0,0,0
2022-08-19,1.8879,1.8879,1.8879,1.8879,0,1.8879,0,0,0,0,0,0
2022-08-22,1.9004,1.9004,1.9004,1.9004,0,1.9004,0,0,0,0,0,0
2022-08-23,1.916,1.916,1.916,1.916,0,1.916,0,0,0,0,0,0
2022-08-24,1.9149,1.9149,1.9149,1.9149,0,1.9149,0,0,0,0,0,0
2022-08-25,1.9401,1.9401,1.9401,1.9401,0,1.9401,0,0,0,0,0,0
2022-08-26,1.9569,1.9569,1.9569,1.9569,0,1.9569,0,0,0,0,0,0
2022-08-29,1.941,1.941,1.941,1.941,0,1.941,0,0,0,0,0,0
2022-08-30,1.9261,1.9261,1.9261,1.9261,0,1.9261,0,0,0,0,0,0
2022-08-31,1.9391,1.9391,1.9391,1.9391,0,1.9391,0,0,0,0,0,0
2022-09-01,1.9044,1.9044,1.9044,1.9044,0,1.9044,0,0,0,0,0,0
2022-09-02,1.894,1.894,1.894,1.894,0,1.894,0,0,0,0,0,0
2022-09-05,1.8845,1.8845,1.8845,1.8845,0,1.8845,0,0,0,0,0,0
2022-09-06,1.8845,1.8845,1.8845,1.8845,0,1.8845,0,0,0,0,0,0
2022-09-07,1.8898,1.8898,1.8898,1.8898,0,1.8898,0,0,0,0,0,0
2022-09-08,1.906,1.906,1.906,1.906,0,1.906,0,0,0,0,0,0
2022-09-09,1.9135,1.9135,1.9135,1.9135,0,1.9135,0,0,0,0,0,0
2022-09-13,1.9221,1.9221,1.9221,1.9221,0,1.9221,0,0,0,0,0,0
2022-09-14,1.935,1.935,1.935,1.935,0,1.935,0,0,0,0,0,0
2022-09-15,1.9439,1.9439,1.9439,1.9439,0,1.9439,0,0,0,0,0,0
2022-09-16,1.9756,1.9756,1.9756,1.9756,0,1.9756,0,0,0,0,0,0
2022-09-19,1.9686,1.9686,1.9686,1.9686,0,1.9686,0,0,0,0,0,0
2022-09-20,1.9562,1.9562,1.9562,1.9562,0,1.9562,0,0,0,0,0,0
2022-09-21,1.9533,1.9533,1.9533,1.9533,0,1.9533,0,0,0,0,0,0
2022-09-22,1.9617,1.9617,1.9617,1.9617,0,1.9617,0,0,0,0,0,0
2022-09-23,1.9687,1.9687,1.9687,1.9687,0,1.9687,0,0,0,0,0,0
2022-09-26,2.0095,2.0095,2.0095,2.0095,0,2.0095,0,0,0,0,0,0
2022-09-27,1.9974,1.9974,1.9974,1.9974,0,1.9974,0,0,0,0,0,0
2022-09-28,1.9991,1.9991,1.9991,1.9991,0,1.9991,0,0,0,0,0,0
2022-09-29,2.0235,2.0235,2.0235,2.0235,0,2.0235,0,0,0,0,0,0
2022-09-30,2.0235,2.0235,2.0235,2.0235,0,2.0235,0,0,0,0,0,0
2022-10-08,2.015,2.015,2.015,2.015,0,2.015,0,0,0,0,0,0
2022-10-09,2.0033,2.0033,2.0033,2.0033,0,2.0033,0,0,0,0,0,0
2022-10-10,1.9757,1.9757,1.9757,1.9757,0,1.9757,0,0,0,0,0,0
2022-10-11,1.9723,1.9723,1.9723,1.9723,0,1.9723,0,0,0,0,0,0
2022-10-12,1.9716,1.9716,1.9716,1.9716,0,1.9716,0,0,0,0,0,0
2022-10-13,1.9607,1.9607,1.9607,1.9607,0,1.9607,0,0,0,0,0,0
2022-10-14,1.9555,1.9555,1.9555,1.9555,0,1.9555,0,0,0,0,0,0
2022-10-17,1.9473,1.9473,1.9473,1.9473,0,1.9473,0,0,0,0,0,0
2022-10-18,1.9466,1.9466,1.9466,1.9466,0,1.9466,0,0,0,0,0,0
2022-10-19,1.9461,1.9461,1.9461,1.9461,0,1.9461,0,0,0,0,0,0
2022-10-20,1.9568,1.9568,1.9568,1.9568,0,1.9568,0,0,0,0,0,0
2022-10-21,1.9751,1.9751,1.9751,1.9751,0,1.9751,0,0,0,0,0,0
2022-10-24,1.9792,1.9792,1.9792,1.9792,0,1.9792,0,0,0,0,0,0
2022-10-25,1.9999,1.9999,1.9999,1.9999,0,1.9999,0,0,0,0,0,0
2022-10-26,1.9944,1.9944,1.9944,1.9944,0,1.9944,0,0,0,0,0,0
2022-10-27,1.9782,1.9782,1.9782,1.9782,0,1.9782,0,0,0,0,0,0
2022-10-28,1.9619,1.9619,1.9619,1.9619,0,1.9619,0,0,0,0,0,0
2022-10-31,1.9707,1.9707,1.9707,1.9707,0,1.9707,0,0,0,0,0,0
2022-11-01,1.9781,1.9781,1.9781,1.9781,0,1.9781,0,0,0,0,0,0
2022-11-02,1.9851,1.9851,1.9851,1.9851,0,1.9851,0,0,0,0,0,0
2022-11-03,1.9866,1.9866,1.9866,1.9866,0,1.9866,0,0,0,0,0,0
2022-11-04,1.9992,1.9992,1.9992,1.9992,0,1.9992,0,0,0,0,0,0
2022-11-07,2.015,2.015,2.015,2.015,0,2.015,0,0,0,0,0,0
2022-11-08,2.0413,2.0413,2.0413,2.0413,0,2.0413,0,0,0,0,0,0
2022-11-09,2.0456,2.0456,2.0456,2.0456,0,2.0456,0,0,0,0,0,0
2022-11-10,2.0662,2.0662,2.0662,2.0662,0,2.0662,0,0,0,0,0,0
2022-11-11,2.0819,2.0819,2.0819,2.0819,0,2.0819,0,0,0,0,0,0
2022-11-14,2.1809,2.1809,2.1809,2.1809,0,2.1809,0,0,0,0,0,0
2022-11-15,2.2251,2.2251,2.2251,2.2251,0,2.2251,0,0,0,0,0,0
2022-11-16,2.2874,2.2874,2.2874,2.2874,0,2.2874,0,0,0,0,0,0
2022-11-17,2.2745,2.2745,2.2745,2.2745,0,2.2745,0,0,0,0,0,0
2022-11-18,2.2353,2.2353,2.2353,2.2353,0,2.2353,0,0,0,0,0,0
2022-11-21,2.2123,2.2123,2.2123,2.2123,0,2.2123,0,0,0,0,0,0
2022-11-22,2.2187,2.2187,2.2187,2.2187,0,2.2187,0,0,0,0,0,0
2022-11-23,2.1915,2.1915,2.1915,2.1915,0,2.1915,0,0,0,0,0,0
2022-11-24,2.1409,2.1409,2.1409,2.1409,0,2.1409,0,0,0,0,0,0
2022-11-25,2.1792,2.1792,2.1792,2.1792,0,2.1792,0,0,0,0,0,0
2022-11-28,2.2192,2.2192,2.2192,2.2192,0,2.2192,0,0,0,0,0,0
2022-11-29,2.2684,2.2684,2.2684,2.2684,0,2.2684,0,0,0,0,0,0
2022-11-30,2.2498,2.2498,2.2498,2.2498,0,2.2498,0,0,0,0,0,0
2022-12-01,2.2383,2.2383,2.2383,2.2383,0,2.2383,0,0,0,0,0,0
2022-12-02,2.2187,2.2187,2.2187,2.2187,0,2.2187,0,0,0,0,0,0
2022-12-05,2.2316,2.2316,2.2316,2.2316,0,2.2316,0,0,0,0,0,0
2022-12-06,2.2552,2.2552,2.2552,2.2552,0,2.2552,0,0,0,0,0,0
2022-12-07,2.279,2.279,2.279,2.279,0,2.279,0,0,0,0,0,0
2022-12-08,2.2443,2.2443,2.2443,2.2443,0,2.2443,0,0,0,0,0,0
2022-12-09,2.2579,2.2579,2.2579,2.2579,0,2.2579,0,0,0,0,0,0
2022-12-12,2.2464,2.2464,2.2464,2.2464,0,2.2464,0,0,0,0,0,0
2022-12-13,2.2655,2.2655,2.2655,2.2655,0,2.2655,0,0,0,0,0,0
2022-12-14,2.2333,2.2333,2.2333,2.2333,0,2.2333,0,0,0,0,0,0
2022-12-15,2.2343,2.2343,2.2343,2.2343,0,2.2343,0,0,0,0,0,0
2022-12-16,2.239,2.239,2.239,2.239,0,2.239,0,0,0,0,0,0
2022-12-19,2.1921,2.1921,2.1921,2.1921,0,2.1921,0,0,0,0,0,0
2022-12-20,2.2037,2.2037,2.2037,2.2037,0,2.2037,0,0,0,0,0,0
2022-12-21,2.2011,2.2011,2.2011,2.2011,0,2.2011,0,0,0,0,0,0
2022-12-22,2.1806,2.1806,2.1806,2.1806,0,2.1806,0,0,0,0,0,0
2022-12-23,2.1688,2.1688,2.1688,2.1688,0,2.1688,0,0,0,0,0,0
2022-12-26,2.1688,2.1688,2.1688,2.1688,0,2.1688,0,0,0,0,0,0
2022-12-27,2.2315,2.2315,2.2315,2.2315,0,2.2315,0,0,0,0,0,0
2022-12-28,2.2309,2.2309,2.2309,2.2309,0,2.2309,0,0,0,0,0,0
2022-12-29,2.2007,2.2007,2.2007,2.2007,0,2.2007,0,0,0,0,0,0
2022-12-30,2.1801,2.1801,2.1801,2.1801,0,2.1801,0,0,0,0,0,0
2022-12-31,2.2366,2.2366,2.2366,2.2366,0,2.2366,0,0,0,0,0,0
2023-01-03,2.1752,2.1752,2.1752,2.1752,0,2.1752,0,0,0,0,0,0
2023-01-04,2.1469,2.1469,2.1469,2.1469,0,2.1469,0,0,0,0,0,0
2023-01-05,2.144,2.144,2.144,2.144,0,2.144,0,0,0,0,0,0
2023-01-06,2.1611,2.1611,2.1611,2.1611,0,2.1611,0,0,0,0,0,0
2023-01-09,2.1796,2.1796,2.1796,2.1796,0,2.1796,0,0,0,0,0,0
2023-01-10,2.2331,2.2331,2.2331,2.2331,0,2.2331,0,0,0,0,0,0
2023-01-11,2.2547,2.2547,2.2547,2.2547,0,2.2547,0,0,0,0,0,0
2023-01-12,2.2357,2.2357,2.2357,2.2357,0,2.2357,0,0,0,0,0,0
2023-01-13,2.2449,2.2449,2.2449,2.2449,0,2.2449,0,0,0,0,0,0
2023-01-16,2.2877,2.2877,2.2877,2.2877,0,2.2877,0,0,0,0,0,0
2023-01-17,2.297,2.297,2.297,2.297,0,2.297,0,0,0,0,0,0
2023-01-18,2.2933,2.2933,2.2933,2.2933,0,2.2933,0,0,0,0,0,0
2023-01-19,2.308,2.308,2.308,2.308,0,2.308,0,0,0,0,0,0
2023-01-20,2.2937,2.2937,2.2937,2.2937,0,2.2937,0,0,0,0,0,0
2023-01-30,2.3007,2.3007,2.3007,2.3007,0,2.3007,0,0,0,0,0,0
2023-01-31,2.2868,2.2868,2.2868,2.2868,0,2.2868,0,0,0,0,0,0
2023-02-01,2.2814,2.2814,2.2814,2.2814,0,2.2814,0,0,0,0,0,0
2023-02-02,2.266,2.266,2.266,2.266,0,2.266,0,0,0,0,0,0
2023-02-03,2.2525,2.2525,2.2525,2.2525,0,2.2525,0,0,0,0,0,0
2023-02-06,2.2653,2.2653,2.2653,2.2653,0,2.2653,0,0,0,0,0,0
2023-02-07,2.2894,2.2894,2.2894,2.2894,0,2.2894,0,0,0,0,0,0
2023-02-08,2.2994,2.2994,2.2994,2.2994,0,2.2994,0,0,0,0,0,0
2023-02-09,2.2948,2.2948,2.2948,2.2948,0,2.2948,0,0,0,0,0,0
2023-02-10,2.2805,2.2805,2.2805,2.2805,0,2.2805,0,0,0,0,0,0
2023-02-13,2.2771,2.2771,2.2771,2.2771,0,2.2771,0,0,0,0,0,0
2023-02-14,2.2895,2.2895,2.2895,2.2895,0,2.2895,0,0,0,0,0,0
2023-02-15,2.3081,2.3081,2.3081,2.3081,0,2.3081,0,0,0,0,0,0
2023-02-16,2.3165,2.3165,2.3165,2.3165,0,2.3165,0,0,0,0,0,0
2023-02-17,2.3192,2.3192,2.3192,2.3192,0,2.3192,0,0,0,0,0,0
2023-02-20,2.339,2.339,2.339,2.339,0,2.339,0,0,0,0,0,0
2023-02-21,2.3627,2.3627,2.3627,2.3627,0,2.3627,0,0,0,0,0,0
2023-02-22,2.3757,2.3757,2.3757,2.3757,0,2.3757,0,0,0,0,0,0
2023-02-23,2.4116,2.4116,2.4116,2.4116,0,2.4116,0,0,0,0,0,0
2023-02-24,2.4157,2.4157,2.4157,2.4157,0,2.4157,0,0,0,0,0,0
2023-02-27,2.4226,2.4226,2.4226,2.4226,0,2.4226,0,0,0,0,0,0
2023-02-28,2.4549,2.4549,2.4549,2.4549,0,2.4549,0,0,0,0,0,0
2023-03-01,2.4229,2.4229,2.4229,2.4229,0,2.4229,0,0,0,0,0,0
2023-03-02,2.431,2.431,2.431,2.431,0,2.431,0,0,0,0,0,0
2023-03-03,2.4585,2.4585,2.4585,2.4585,0,2.4585,0,0,0,0,0,0
2023-03-06,2.4212,2.4212,2.4212,2.4212,0,2.4212,0,0,0,0,0,0
2023-03-07,2.4198,2.4198,2.4198,2.4198,0,2.4198,0,0,0,0,0,0
2023-03-08,2.4237,2.4237,2.4237,2.4237,0,2.4237,0,0,0,0,0,0
2023-03-09,2.425,2.425,2.425,2.425,0,2.425,0,0,0,0,0,0
2023-03-10,2.4083,2.4083,2.4083,2.4083,0,2.4083,0,0,0,0,0,0
2023-03-13,2.4078,2.4078,2.4078,2.4078,0,2.4078,0,0,0,0,0,0
2023-03-14,2.4021,2.4021,2.4021,2.4021,0,2.4021,0,0,0,0,0,0
2023-03-15,2.4229,2.4229,2.4229,2.4229,0,2.4229,0,0,0,0,0,0
2023-03-16,2.4104,2.4104,2.4104,2.4104,0,2.4104,0,0,0,0,0,0
2023-03-17,2.3992,2.3992,2.3992,2.3992,0,2.3992,0,0,0,0,0,0
