time,收盘价,涨跌,ln,dln,per,涨跌幅,normcjl,成交量,lncjl,normcje,成交金额,lncjje,振幅,jc,normccl,持仓量,lnccl,持仓量变化,junzhi,biaozhuncha,jianyan,1-jy,zjianyan
190611,4876.6,212.4,8.492203535,0.045862084,0.043554936,4.5538,0.923057097,97428,11.48686892,0.31 ,93463502848,25.26083685,4.6267,-24.8723,0.637018111,81170,11.304301,114,,,,,
190612,4816.4,-55,8.47978204,-0.012421495,-0.011419317,-1.129,0.485840945,74938,11.22441638,0.08 ,72478326784,25.00655341,1.6135,-47.0922,0.432836028,72730,11.19450923,-8440,,,,,
190613,4838.6,15.6,8.484380702,0.004598662,0.003224073,0.3235,0.558256693,78663,11.27292818,0.12 ,75895095296,25.0526179,1.6919,-39.0505,0.44014207,73032,11.19865298,302,,,,,
190614,4769.2,-72.2,8.469933855,-0.014446847,-0.015138807,-1.4913,0.393284872,70177,11.1587759,0.02 ,67353099520,24.93321476,2.4745,-26.3267,0.338123605,68815,11.13917702,-4217,,,,,
190617,4792.8,27.4,8.474870071,0.004936216,0.005716909,0.575,0.326467979,66740,11.10855975,(0.02),63876588800,24.88021876,1.3472,-10.0185,0.186511151,62548,11.04368954,-6267,,,,,
190618,4790.8,6.2,8.474452691,-0.00041738,0.001294147,0.1296,0.350690804,67986,11.12705708,(0.00),65048296448,24.89839585,1.4797,-6.3468,0.038285603,56421,10.94059671,-6127,,,,,
190619,4855,70.8,8.487764381,0.01331169,0.014582904,1.4799,0.356075814,68263,11.13112317,0.02 ,66874820352,24.92608836,2.4414,-3.9164,-0.287438042,42957,10.66795489,-13464,,,,,
190620,4954.2,86.4,8.507990981,0.0202266,0.017439748,1.7749,0.026793147,51325,10.84593324,(0.16),50484461056,24.64493142,3.4513,-0.5338,-0.798788359,21820,9.990582259,-21137,,,,,
190621,4975,23,8.51218065,0.004189669,0.004623116,0.4645,0.661019013,83949,11.33796475,0.21 ,83856900096,25.15237761,1.6317,-46.3051,0.537709171,77065,11.2524045,55245,,,,,
190624,4974.6,-1.6,8.512100244,-8.04E-05,-0.000321634,-0.0322,0.129361062,56601,10.94378193,(0.10),56251001856,24.75308969,1.0932,-49.6046,0.409079298,71748,11.18091526,-5317,,,,,
190625,4920.8,-48,8.501226398,-0.010873846,-0.009754511,-0.966,0.549177994,78196,11.26697377,0.13 ,76630028288,25.06225485,2.5439,-54.1882,0.504227181,75681,11.23428242,3933,,,,,
190626,4916.2,7.2,8.500291153,-0.000935245,0.001464546,0.1467,0.157821909,58065,10.96931835,(0.09),57126138112,24.76852761,1.3485,-46.3936,0.3390671,68854,11.1397436,-6827,,,,,
190627,4957.2,33.6,8.508596344,0.008305191,0.00677802,0.6824,0.543190329,77888,11.26302718,0.13 ,77316108288,25.07116816,1.6451,-50.2833,0.527524259,76644,11.2469266,7790,,,,,
190628,4920,-29.2,8.501063809,-0.007532535,-0.005934959,-0.59,0.400166798,70531,11.16380761,0.04 ,69143265280,24.9594465,1.8023,-30.4798,0.442730634,73139,11.20011702,-3505,,,,,
190701,5050,143.6,8.527143522,0.026079713,0.028435644,2.9268,0.57800821,79679,11.28576134,0.17 ,80245256192,25.10835348,2.2501,-50.2619,0.507565703,75819,11.2361042,2680,,,,,
190702,5033.4,-21,8.523850979,-0.003292543,-0.00417213,-0.4155,0.080895973,54108,10.89873733,(0.12),54499200512,24.72145187,0.8626,-51.01,0.403611863,71522,11.17776037,-4297,,,,,
190703,5004.6,-27.2,8.518112768,-0.005738211,-0.005435,-0.5406,0.113750366,55798,10.92949331,(0.11),55724113664,24.74367881,0.7353,-36.1227,0.402402253,71472,11.17706104,-50,,,,,
190704,4984,-8.6,8.51398806,-0.004124708,-0.001725522,-0.1723,0.231579049,61859,11.03261288,(0.04),61825917696,24.84758849,1.7786,-41.0207,0.423425266,72341,11.18914633,869,,,,,
190705,5017,45.6,8.520587424,0.006599364,0.009089097,0.9172,0.115208401,55873,10.93083654,(0.10),55829445888,24.74556727,1.3155,-25.6599,0.363743134,69874,11.1544489,-2467,,,,,
190708,4821.6,-194.4,8.480861102,-0.039726322,-0.040318566,-3.8756,0.495036287,75411,11.23070843,0.09 ,73421877248,25.01948778,3.7879,-49.1807,0.490945668,75132,11.22700185,5258,,,,,
190709,4829.4,-5.8,8.482477515,0.001616413,-0.001200977,-0.12,0.057334124,52896,10.876083,(0.16),51095614976,24.65696452,1.0299,-52.2235,0.277667322,66316,11.10218647,-8816,,,,,
190710,4809.8,-26,8.478410782,-0.004066733,-0.00540563,-0.5377,-0.014673374,49192,10.80348629,(0.20),47408963584,24.58207715,1.4682,-34.0649,0.307302755,67541,11.1204901,1225,,,,,
190711,4800.6,-4,8.476496189,-0.001914593,-0.000833229,-0.0833,0.378218508,69402,11.14767096,0.02 ,67028805120,24.92838829,2.2645,-43.9474,0.401555527,71437,11.17657122,3896,,,,,
190712,4843,51.8,8.485289642,0.008793453,0.01069585,1.0811,0.285273625,64621,11.07629471,(0.03),62425319936,24.8572368,1.4067,-18.5679,0.239685584,64746,11.0782272,-6691,,,,,
190715,4906,67.8,8.498214225,0.012924582,0.013819812,1.4013,0.703710283,86145,11.3637872,0.21 ,83767705600,25.1513134,4.2164,-19.3243,0.360186882,69727,11.1523429,4981,,,,,
190716,4921.2,20.4,8.501307682,0.003093457,0.00414533,0.4163,0.053115542,52679,10.87197217,(0.15),51815294208,24.6709512,0.7917,-10.8458,-0.001365396,54782,10.91111695,-14945,,,,,
190717,4911.4,-10.4,8.499314313,-0.00199337,-0.002117522,-0.2113,0.09446542,54806,10.91155496,(0.12),54005122560,24.71234474,0.9265,-17.685,-0.304638689,42246,10.65126495,-12536,,,,,
190718,4848.2,-68.2,8.486362781,-0.012951532,-0.014067076,-1.3872,-0.156277751,41908,10.64323202,(0.27),40790788608,24.43172212,1.0292,4.0913,-0.856607693,19430,9.874573542,-22816,,,,,
190722,4733.2,-86.4,8.462356786,-0.030830557,-0.018254035,-1.7927,0.37085057,69023,11.14219506,0.00 ,65657181440,24.90771282,3.0957,-43.3749,0.337252686,68779,11.13865374,68779,,,,,
190723,4776.4,-104.8,8.471442404,0.009085618,-0.021941211,-2.147,0.028698313,51423,10.84784082,(0.18),48994364416,24.61497112,1.1759,-47.5182,0.210630764,63545,11.0595036,63545,,,,,
190724,4820.4,43,8.480612191,0.009169787,0.008920422,0.9001,0.249211555,62766,11.0471688,(0.05),60753136896,24.83008455,1.5197,-52.6271,0.299633831,67224,11.11578561,3679,,,,,
190725,4846.4,25.2,8.48599144,0.005379249,0.005199736,0.5227,0.06876512,53484,10.88713782,(0.15),51728786944,24.66928027,1.0454,-45.2432,0.260248945,65596,11.09127,-1628,,,,,
190726,4859.2,22,8.488629094,0.002637654,0.004527494,0.4548,0.069717703,53533,10.88805357,(0.15),51784916992,24.67036477,1.1453,-38.9099,0.2789737,66370,11.10300043,774,,,,,
190729,4844,-9.4,8.485496105,-0.00313299,-0.001940545,-0.1937,-0.034988664,48147,10.78201411,(0.21),46604760832,24.56496854,1.3558,-53.0183,0.178697073,62225,11.03851213,-4145,,,,,
190730,4877.6,40.2,8.492408575,0.00691247,0.008241758,0.831,0.251408328,62879,11.04896752,(0.04),61550874112,24.84312989,1.7944,-45.3175,0.341365358,68949,11.14112238,6724,,,,,
190731,4874,-8,8.491670234,-0.00073834,-0.001641362,-0.1639,-0.01245716,49306,10.80580106,(0.19),48050195200,24.59551203,0.7907,-29.203,0.241330653,64814,11.07927691,-4135,,,,,
190801,4841,-38.8,8.48487659,-0.006793644,-0.008014873,-0.7951,0.019833459,50967,10.83893364,(0.18),49337003520,24.62194021,1.1886,-29.469,0.282699298,66524,11.10531806,1710,,,,,
190802,4779.2,-55.2,8.472028447,-0.012848142,-0.01155005,-1.1418,0.12842792,56553,10.94293353,(0.13),53811979776,24.70876195,1.3114,-30.7198,0.259668333,65572,11.09090405,-952,,,,,
190805,4725,-49.4,8.46062284,-0.011405608,-0.010455026,-1.0347,0.158657849,58108,10.97005863,(0.11),55317721600,24.73635916,1.818,-26.9846,0.240895194,64796,11.07899915,-776,,,,,
190806,4626.8,-107.6,8.439620763,-0.021002077,-0.023255814,-2.2727,0.591072205,80351,11.29415982,0.10 ,74110054400,25.02881705,2.8895,-23.7627,0.465084217,74063,11.21267136,9267,,,,,
190807,4591.6,-24,8.431983826,-0.007636937,-0.005226936,-0.52,0.037874214,51895,10.85697773,(0.19),47936785664,24.59314901,1.3866,-34.7641,0.254563781,65361,11.08768103,-8702,,,,,
190808,4616.6,9.4,8.437413782,0.005429956,0.00203613,0.204,-0.016014766,49123,10.80208264,(0.22),45377389824,24.5382798,0.738,-39.5009,0.183946779,62442,11.0419934,-11621,,,,,
190809,4570.6,-49,8.427399766,-0.010014016,-0.010720693,-1.0607,0.159902039,58172,10.97115942,(0.13),53561177344,24.70409034,2.195,-29.7526,0.158303057,61382,11.02487191,-1060,,,,,
190812,4665.8,97.6,8.448014588,0.020614822,0.020918171,2.1365,0.199813323,60225,11.00584283,(0.11),55508968448,24.73981044,2.2766,-19.245,0.007077678,55131,10.91746745,-6251,,,,,
190813,4646.8,4.6,8.44393409,-0.004080499,0.000989929,0.0991,-0.07418065,46131,10.73924045,(0.25),42746543360,24.47855417,0.8574,-11.5884,-0.193886843,46824,10.75415117,-14558,,,,,
190814,4672,37.6,8.449342525,0.005408435,0.008047945,0.8113,-0.078982446,45884,10.73387175,(0.25),43106082816,24.48692996,1.3723,-11.8403,-0.412390702,37792,10.53985272,-9032,,,,,
190815,4701.8,25.6,8.455700693,0.006358169,0.005444723,0.5475,-0.179217505,40728,10.6146711,(0.31),37813640448,24.35593573,2.8057,-4.7504,-0.866163608,19035,9.854034669,-27789,,,,,
190816,4664.8,-34,8.44780024,-0.007900453,-0.00728863,-0.7236,0.312179234,66005,11.09748578,(0.04),61782556672,24.84688691,1.2727,-57.8625,1.008464995,96524,11.47754696,77489,,,,,
190819,4853.8,171,8.487517182,0.039716942,0.035230129,3.6517,0.648518791,83306,11.33027585,0.16 ,79810899968,25.10292592,2.9769,-21.2363,1.213566381,105002,11.56173468,8478,,,,,
190820,4831.8,-9.6,8.482974348,-0.004542834,-0.001986837,-0.1983,0.274328641,64058,11.0675442,(0.03),62210041600,24.85378226,1.3302,-40.8061,1.017730603,96907,11.48150703,383,,,,,
190821,4842.8,7,8.485248345,0.002273997,0.001445445,0.1448,0.009860498,50454,10.82881731,(0.18),48823930112,24.6114864,0.8727,-39.9213,1.023730266,97155,11.48406292,248,,,,,
190822,4837.2,0.6,8.48409132,-0.001157025,0.000124039,0.0124,0.180781103,59246,10.98945355,(0.09),57198811136,24.76979895,1.1124,-50.7142,1.028665473,97359,11.48616046,204,,,,,
190823,4841.8,1.8,8.485041831,0.000950511,0.000371763,0.0372,0.321860588,66503,11.10500234,(0.01),64400991488,24.88839487,1.186,-46.1024,1.046011273,98076,11.49349797,717,,,,,
190826,4815,-33.6,8.479491324,-0.005550507,-0.006978193,-0.693,0.382961982,69646,11.15118055,0.02 ,66867015424,24.92597164,1.419,-40.4584,1.044511358,98014,11.4928656,-62,,,,,
190827,4874.4,70.4,8.491752299,0.012260975,0.014442803,1.4654,0.707656698,86348,11.36614092,0.22 ,84705615872,25.16244774,2.7061,-61.7238,1.154222939,102549,11.53809601,4535,,,,,
190828,4885.8,-0.8,8.494088318,0.002336019,-0.00016374,-0.0164,0.032450324,51616,10.85158698,(0.16),50485543168,24.64495286,0.8268,-42.3935,1.017174183,96884,11.48126967,-5665,,,,,
190829,4891.2,-4.4,8.495192951,0.001104633,-0.000899575,-0.0899,0.199463394,60207,11.0055439,(0.07),58897217792,24.79905969,1.0867,-42.9838,0.978152181,95271,11.46448074,-1613,,,,,
190830,4859,-33.4,8.488587934,-0.006605017,-0.006873842,-0.6827,0.492742312,75293,11.22914245,0.09 ,73540210688,25.02109818,2.7185,-27.494,1.048527261,98180,11.49455781,2909,,,,,
190902,4977.4,140.2,8.512662945,0.024075011,0.028167316,2.8984,0.633219142,82519,11.32078385,0.18 ,81595084800,25.12503486,3.2209,-30.8958,1.106346595,100570,11.51860928,2390,,,,,
190903,5004,17.8,8.517992872,0.005329926,0.003557154,0.357,0.153331161,57834,10.96533212,(0.08),57712934144,24.77874715,0.8624,-40.1805,0.93804153,93613,11.44692454,-6957,,,,,
190904,5098,102.6,8.536603585,0.018610713,0.020125539,2.0539,0.591985907,80398,11.29474458,0.17 ,80929603584,25.11684552,2.138,4.7338,1.081428639,99540,11.50831485,5927,,,,,
190905,5125.8,76.2,8.542041889,0.005438304,0.014865972,1.509,0.907640805,96635,11.47869627,0.38 ,99727704064,25.32570935,1.9804,-12.6051,1.104507988,100494,11.5178533,954,,,,,
190906,5151.4,14,8.547023801,0.004981912,0.002717708,0.2725,0.308563307,65819,11.09466383,0.03 ,67661829632,24.93778804,1.1874,-3.2378,0.858255688,90315,11.41105884,-10179,,,,,
190909,5248.6,117.4,8.565716653,0.018692852,0.02236787,2.288,0.463562168,73792,11.2090056,0.13 ,76713287680,25.06334077,1.9255,-14.8594,0.877125596,91095,11.4196582,780,,,,,
190910,5236.4,2.4,8.563389518,-0.002327135,0.00045833,0.0459,0.331794668,67014,11.11265683,0.05 ,70026346496,24.97213739,1.2037,-8.905,0.676862648,82817,11.32438863,-8278,,,,,
190911,5218,-16.8,8.559869466,-0.003520053,-0.003219624,-0.3209,0.530145774,77217,11.25437492,0.17 ,80741371904,25.11451694,1.6085,0.7087,0.67567723,82768,11.32379679,-49,,,,,
190912,5240.2,25.6,8.564114945,0.004245479,0.00488531,0.4909,0.299523489,65354,11.08757393,0.03 ,68299460096,24.9471677,1.538,-2.4115,0.397781545,71281,11.17438509,-11487,,,,,
190916,5237.4,-10.2,8.563580471,-0.000534474,-0.001947531,-0.1944,0.358622515,68394,11.13304038,0.07 ,71770832896,24.996744,1.2463,-12.9398,0.359848191,69713,11.15214209,-1568,,,,,
190917,5130,-105,8.542860938,-0.020719533,-0.020467836,-2.0057,0.347891376,67842,11.12493675,0.05 ,70069886976,24.97275897,2.1012,-10.4502,0.076291533,57992,10.96806035,-11721,,,,,
190918,5130.8,-4,8.543016871,0.000155933,-0.000779606,-0.0779,-0.003864473,49748,10.81472554,(0.16),51154650880,24.65811925,0.7284,-10.2381,-0.251101372,44459,10.7023227,-13533,,,,,
190919,5185.6,45.4,8.553640832,0.010623961,0.008755014,0.8832,-0.156083346,41918,10.64347061,(0.25),43176946944,24.48857255,1.3151,-6.0687,-0.781055484,22553,10.02362337,-21906,,,,,
190920,5147.4,11,8.546247012,-0.007393821,0.002137001,0.2142,0.250066935,62810,11.04786958,(0.00),64792345088,24.8944533,1.0007,-57.0848,0.488405488,75027,11.22560333,52474,,,,,
190923,5139.4,-11.4,8.54469162,-0.001555392,-0.002218158,-0.2213,0.363482632,68644,11.13668901,0.05 ,70007885824,24.97187373,1.4444,-32.084,0.596254271,79485,11.2833236,4458,,,,,
190924,5127.2,9.8,8.54231498,-0.00237664,0.001911375,0.1915,0.567315952,79129,11.27883471,0.18 ,81761751040,25.12707538,2.0323,-53.5418,0.643453233,81436,11.30757271,1951,,,,,
190925,5047.6,-94.4,8.526668162,-0.015646818,-0.018701957,-1.8359,0.423748087,71744,11.18085951,0.08 ,72857944064,25.01177741,1.408,-39.4091,0.577190825,78697,11.27336031,-2739,,,,,
190926,4953.2,-115.4,8.507789111,-0.01887905,-0.02329807,-2.2768,0.485063326,74898,11.22388247,0.11 ,75008618496,25.04086886,2.4504,-17.0403,0.616527326,80323,11.29381128,1626,,,,,
190927,4978.6,13.2,8.512904006,0.005114895,0.002651348,0.2658,0.191045671,59774,10.99832606,(0.06),59639138560,24.81157788,1.0956,-27.0299,0.493969692,75257,11.2286642,-5066,,,,,
190930,4894,-89,8.495765244,-0.017138762,-0.018185533,-1.7861,0.256443409,63138,11.05307809,(0.03),62602787840,24.86007565,2.2798,-46.903,0.518113498,76255,11.24183827,998,,,,,
191008,4916.6,-19.8,8.500372514,0.00460727,-0.004027173,-0.4011,0.171410797,58764,10.9812847,(0.08),58131363584,24.78597118,1.3451,-25.1607,0.461721503,73924,11.21079282,-2331,,,,,
191009,4959.8,38.2,8.509120696,0.008748183,0.007701923,0.7762,0.286187327,64668,11.07702177,(0.02),63776512512,24.87865082,1.849,-23.1535,0.532217544,76838,11.24945459,2914,,,,,
191010,5023.2,65.4,8.52182246,0.012701763,0.013019589,1.3191,0.310274068,65907,11.09599994,0.01 ,65778633472,24.9095609,1.6338,-23.1594,0.433973061,72777,11.19515525,-4061,,,,,
191011,5055.6,43.2,8.528251819,0.006429359,0.00854498,0.8619,0.36462962,68703,11.13754815,0.04 ,69033824256,24.95786243,1.5362,0.0835,0.419989975,72199,11.18718147,-578,,,,,
191014,5103,57,8.537583881,0.009332062,0.0111699,1.1296,0.461540359,73688,11.20759524,0.11 ,75374301184,25.04573222,1.4863,-28.1312,0.229307135,64317,11.07157926,-7882,,,,,
191015,5051.8,-57.6,8.527499894,-0.010083987,-0.011401877,-1.1273,0.099072811,55043,10.91586998,(0.11),55723475200,24.74366735,1.049,-9.2029,-0.006663486,54563,10.90711128,-9754,,,,,
191016,5021,-35.4,8.521384396,-0.006115498,-0.007050388,-0.7001,0.134007334,56840,10.94799558,(0.09),57510930944,24.77524087,1.3844,-17.356,-0.24952888,44524,10.70378365,-10039,,,,,
191017,5028.2,-2.2,8.522817346,0.00143295,-0.000437532,-0.0437,-0.191834369,40079,10.59860779,(0.28),40359042816,24.42108132,0.8707,-1.654,-0.824794964,20745,9.940060533,-23779,,,,,
191021,4902.6,12.6,8.497520956,-0.014900871,0.002570065,0.2577,0.074383415,53773,10.89252676,(0.14),52467833344,24.68346612,1.3701,-48.4354,0.285239478,66629,11.1068952,66629,,,,,
191022,4954.8,71,8.508112083,0.010591127,0.014329539,1.4538,0.35510379,68213,11.13039044,0.02 ,67284056832,24.93218915,1.5357,-50.7525,0.426183176,72455,11.19072096,5826,,,,,
191023,4923,-24.8,8.50167338,-0.006438703,-0.005037579,-0.5012,0.125861778,56421,10.94059671,(0.11),55635027456,24.74207883,1.5037,-44.1949,0.311100929,67698,11.12281192,-4757,,,,,
191024,4924,12.6,8.501876487,0.000203108,0.002558895,0.2565,0.252088744,62914,11.04952399,(0.04),61716270848,24.84581344,1.7103,-34.2465,0.419433555,72176,11.18686286,4478,,,,,
191025,4974.2,55.8,8.512019833,0.010143345,0.011217884,1.1345,0.376080056,69292,11.14608474,0.03 ,68254146560,24.94650402,2.1877,-20.3684,0.431239344,72664,11.19360136,488,,,,,
191028,5046.4,82.2,8.526430397,0.014410564,0.01628884,1.6559,0.316397816,66222,11.10076801,0.02 ,66630990848,24.92243563,1.0314,-38.0677,0.413651622,71937,11.18354601,-727,,,,,
191029,4979.6,-60.2,8.513104846,-0.013325551,-0.012089324,-1.1945,0.046466902,52337,10.86545886,(0.14),52400856320,24.68218877,1.2897,-28.1126,0.300480557,67259,11.11630612,-4678,,,,,
191030,4916,-73.4,8.500250471,-0.012854375,-0.014930838,-1.4711,0.167250537,58550,10.97763637,(0.08),57719538176,24.77886157,1.1384,-31.8954,0.394926867,71163,11.1727283,3904,,,,,
191031,4892.8,-26.2,8.495520016,-0.004730455,-0.005354807,-0.5326,0.100414204,55112,10.91712276,(0.12),54198062848,24.715911,1.2726,-24.6174,0.341704049,68963,11.14132541,-2200,,,,,
191101,4948.2,51.8,8.506779153,0.011259137,0.010468453,1.0579,0.243476616,62471,11.04245773,(0.04),61492760320,24.84218529,1.7727,-14.1495,0.362436756,69820,11.15367578,857,,,,,
191104,4957.8,14.2,8.508717373,0.00193822,0.002864174,0.2872,0.108423677,55524,10.92457064,(0.11),55232760320,24.7348221,0.9871,-30.0364,0.287682889,66730,11.10840991,-3090,,,,,
191105,4998.2,36.6,8.516833127,0.008115754,0.007322636,0.7377,0.295946443,65170,11.08475452,(0.00),65070848768,24.89874249,1.7978,-27.1029,0.333889972,68640,11.13663073,1910,,,,,
191106,4955.4,-49.2,8.50823317,-0.008599957,-0.009928563,-0.9831,0.161710003,58265,10.97275685,(0.08),57897778688,24.78194486,1.7464,-19.3343,0.230395783,64362,11.07227868,-4278,,,,,
191107,4990.4,49,8.515271346,0.007038176,0.009818852,0.9916,0.397114644,70374,11.16157916,0.05 ,70125805568,24.97355669,1.4328,-16.6666,0.326825852,68348,11.13236758,3986,,,,,
191108,4970.8,-17,8.511336072,-0.003935274,-0.003419973,-0.3408,0.354714981,68193,11.1300972,0.03 ,68332926976,24.94765758,1.644,-17.4938,0.193478501,62836,11.04828344,-5512,,,,,
191111,4862,-119.4,8.489205155,-0.022130917,-0.024557795,-2.3969,0.122459696,56246,10.93749021,(0.11),55163483136,24.73356703,1.7345,-14.1594,0.077743065,58052,10.96909444,-4784,,,,,
191112,4867.4,-10,8.490315193,0.001110038,-0.002054485,-0.205,0.18396934,59410,10.99221784,(0.08),57635438336,24.77740346,1.427,-14.2144,-0.006687678,54562,10.90709295,-3490,,,,,
191113,4872.2,8,8.491300859,0.000985667,0.001641969,0.1645,-0.057695132,46979,10.75745597,(0.22),45666119680,24.5446225,0.7524,-3.343,-0.323169906,41480,10.63296666,-13082,,,,,
191114,4903,40.8,8.497602542,0.006301682,0.008321436,0.8391,-0.243876505,37402,10.52947946,(0.32),36584304128,24.32288514,1.1764,-9.1075,-0.837495863,20220,9.914427493,-21260,,,,,
191115,4820.4,-25.4,8.480612191,-0.01699035,-0.005269272,-0.5242,0.449837196,73086,11.19939211,0.06 ,70692614144,24.98160694,1.7376,-48.0367,1.415885665,113365,11.63836798,93145,,,,,
191118,4855,27,8.487764381,0.00715219,0.005561277,0.5592,0.341262176,67501,11.11989769,0.00 ,65365033728,24.9032533,1.3049,-37.4609,1.373815446,111626,11.62290928,-1739,,,,,
191119,4943.6,91.2,8.50584909,0.018084709,0.018448095,1.8795,0.372677974,69117,11.143556,0.03 ,67864966400,24.94078578,2.0485,-31.5128,1.388137223,112218,11.62819869,592,,,,,
191120,4900.4,-31.8,8.497072113,-0.008776976,-0.006489266,-0.6447,0.177553985,59080,10.98664774,(0.08),58226260992,24.78760231,1.1516,-45.8757,1.310528678,109010,11.5991949,-3208,,,,,
191121,4917,8.4,8.500453867,0.003381754,0.001708359,0.1711,0.268982512,63783,11.06324198,(0.03),62537446912,24.85903136,1.206,-28.7188,1.380613452,111907,11.62542345,2897,,,,,
191122,4853,-50.4,8.487352349,-0.013101518,-0.010385329,-1.0279,0.966156617,99645,11.50936915,0.36 ,97920569344,25.30742247,3.4629,-51.0828,1.615156733,121602,11.7085087,9695,,,,,
191125,4874.4,22.4,8.491752299,0.00439995,0.004595437,0.4617,0.350010387,67951,11.12654214,0.01 ,65992283136,24.91280365,1.3561,-27.1021,1.345583161,110459,11.61239969,-11143,,,,,
191126,4853.2,-6.2,8.48739356,-0.004358739,-0.001277508,-0.1276,0.34266189,67573,11.12096377,0.01 ,65758809344,24.90925948,1.1524,-28.9624,1.348510416,110580,11.61349452,121,,,,,
191127,4880.2,17,8.492941482,0.005547921,0.003483464,0.3496,0.553318814,78409,11.269694,0.13 ,76543229952,25.06112152,1.682,-24.0568,1.346913731,110514,11.61289749,-66,,,,,
191128,4875.8,9.6,8.492039473,-0.000902009,0.001968908,0.1973,0.237294547,62153,11.03735437,(0.05),60633804800,24.82811841,0.8508,-13.4595,1.253314149,106645,11.57726084,-3869,,,,,
191129,4881,13.2,8.493105396,0.001065923,0.002704364,0.2712,0.470171927,74132,11.21360257,0.08 ,72163053568,25.00219403,1.4955,-13.9416,1.304045171,108742,11.59673338,2097,,,,,
191202,4896,24.8,8.496173824,0.003068428,0.005065359,0.5091,0.236516928,62113,11.03671059,(0.05),60828607232,24.83132603,1.1127,-9.4209,1.139441511,101938,11.53212006,-6804,,,,,
