time,buy
211029,2.3925
211117,2.3320
211118,2.3288
211119,2.3388
211122,2.3263
211123,2.3263
211124,2.3088
211125,2.3163
211126,2.2963
211129,2.3025
211130,2.3038
211201,2.3140
211202,2.3188
211203,2.3275
211206,2.2913
211207,2.3088
211209,2.3025
211210,2.2975
211213,2.2963
211214,2.2738
211215,2.2715
211216,2.2838
211217,2.2888
211220,2.3000
211221,2.2863
211222,2.2688
211223,2.2575
211224,2.2563
211227,2.2468
211228,2.2404
211229,2.2188
211230,2.2121
211231,2.2131
220104,2.2125
220105,2.2288
220106,2.2413
220107,2.2338
220110,2.2188
220111,2.2138
220112,2.2213
220113,2.2188
220114,2.2188
220117,2.1690
220118,2.1211
220119,2.1225
220120,2.1188
220121,2.0988
220124,2.0838
220125,2.1031
220126,2.1060
220127,2.1188
220128,2.0938
220129,2.0913
220130,2.0900
220207,2.1032
220208,2.1063
220209,2.1100
220210,2.1013
220211,2.1542
220214,2.1663
220215,2.1575
220216,2.1492
220217,2.1538
220218,2.1625
220221,2.2150
220222,2.2271
220223,2.2011
220224,2.2022
220225,2.1853
220228,2.1825
220301,2.2048
220302,2.2069
220303,2.2350
220304,2.2133
220307,2.2050
220308,2.2083
220309,2.2263
220310,2.2419
220311,2.1746
220314,2.1368
220315,2.2073
220316,2.1563
220317,2.1540
220318,2.1691
220321,2.1790
220322,2.2038
220323,2.2075
220324,2.1941
220325,2.2068
220328,2.2163
220329,2.2100
220330,2.1975
220331,2.1913
220401,2.1750
220402,2.1650
220406,2.1684
220407,2.1568
220408,2.1613
220411,2.1688
220412,2.1713
220413,2.1663
220414,2.1521
220415,2.1263
220418,2.1763
220419,2.1713
220420,2.1806
220421,2.1663
220422,2.1763
220424,2.1738
220425,2.1375
220426,2.1500
220427,2.1750
220428,2.1988
220429,2.1813
220505,2.1713
220506,2.1713
220507,2.1663
220509,2.1500
220510,2.1258
220511,2.1437
220512,2.1086
220513,2.1096
220516,2.0900
220517,2.0850
220518,2.0663
220519,2.0726
220520,2.0713
220523,2.0538
220524,2.0747
220525,2.0764
220526,2.0414
220527,2.0263
220530,2.0609
220531,2.0913
220601,2.0900
220602,2.0967
220606,2.1225
220607,2.1113
220608,2.1083
220609,2.0943
220610,2.0963
220613,2.1063
220614,2.1138
220615,2.1300
220616,2.1140
220617,2.1148
220620,2.1400
220621,2.1400
220622,2.1263
220623,2.1332
220624,2.1613
220627,2.1920
220628,2.1947
220629,2.1788
220630,2.1659
220701,2.1463
220704,2.2050
220705,2.2057
220706,2.2025
220707,2.1963
220708,2.1887
220711,2.1479
220712,2.1238
